ncName,ncID,transID
42253,NONMMUG044709,NONMMUT072143.2
0610005C13Rik,NONMMUG037997,NONMMUT061183.2
0610005C13Rik,NONMMUG037997,NONMMUT061184.2
0610005C13Rik,NONMMUG037997,NONMMUT061185.2
0610005C13Rik,NONMMUG037997,NONMMUT061187.2
0610005C13Rik,NONMMUG037997,NONMMUT061188.2
0610005C13Rik,NONMMUG037997,NONMMUT061189.2
0610005C13Rik,NONMMUG037997,NONMMUT061190.2
0610005C13Rik,NONMMUG037997,NONMMUT061191.2
0610005C13Rik,NONMMUG037997,NONMMUT061192.2
0610005C13Rik,NONMMUG037997,NONMMUT061193.2
0610005C13Rik,NONMMUG037997,NONMMUT126788.1
0610005C13Rik,NONMMUG037997,NONMMUT151651.1
0610005C13Rik,NONMMUG037997,NONMMUT151652.1
0610005C13Rik,NONMMUG037997,NONMMUT151653.1
0610009B14Rik,NONMMUG009416,NONMMUT014847.2
0610009B14Rik,NONMMUG009416,NONMMUT088690.1
0610009E02Rik,NONMMUG022357,NONMMUT036331.2
0610009E02Rik,NONMMUG022357,NONMMUT036332.2
0610009E02Rik,NONMMUG022357,NONMMUT036333.2
0610009E02Rik,NONMMUG022357,NONMMUT036334.2
0610009E02Rik,NONMMUG022357,NONMMUT036335.2
0610009E02Rik,NONMMUG022357,NONMMUT146228.1
0610012D04Rik,NONMMUG019126,NONMMUT031045.2
0610012D04Rik,NONMMUG019126,NONMMUT102685.1
0610038L08Rik,NONMMUG017931,NONMMUT029017.2
0610038L08Rik,NONMMUG017931,NONMMUT029018.2
0610038L08Rik,NONMMUG017931,NONMMUT101970.1
0610038P03Rik,NONMMUG025222,NONMMUT040680.2
0610038P03Rik,NONMMUG025222,NONMMUT040681.2
0610038P03Rik,NONMMUG025222,NONMMUT040682.2
0610040B09Rik,NONMMUG007410,NONMMUT011703.2
0610040B09Rik,NONMMUG007410,NONMMUT085710.1
0610040F04Rik,NONMMUG036234,NONMMUT058325.2
0610040F04Rik,NONMMUG036234,NONMMUT058326.2
0610040F04Rik,NONMMUG036234,NONMMUT058328.2
0610040F04Rik,NONMMUG036234,NONMMUT058329.2
0610040F04Rik,NONMMUG036234,NONMMUT058330.2
0610040F04Rik,NONMMUG036234,NONMMUT058331.2
0610040F04Rik,NONMMUG036234,NONMMUT058332.2
0610040F04Rik,NONMMUG036234,NONMMUT058334.2
0610040F04Rik,NONMMUG036234,NONMMUT124255.1
0610043K17Rik,NONMMUG029984,NONMMUT048345.2
0610043K17Rik,NONMMUG029984,NONMMUT048346.2
0610043K17Rik,NONMMUG029984,NONMMUT048348.2
0610043K17Rik,NONMMUG029984,NONMMUT048349.2
0610043K17Rik,NONMMUG029984,NONMMUT048350.2
0610043K17Rik,NONMMUG029984,NONMMUT048351.2
0610043K17Rik,NONMMUG029984,NONMMUT048352.2
1110018G07Rik,NONMMUG009542,NONMMUT015036.2
1110018N20Rik,NONMMUG025552,NONMMUT041268.2
1110018N20Rik,NONMMUG025552,NONMMUT041269.2
1110018N20Rik,NONMMUG025552,NONMMUT041270.2
1110018N20Rik,NONMMUG025552,NONMMUT041271.2
1110018N20Rik,NONMMUG025552,NONMMUT108330.1
1110035H17Rik,NONMMUG037602,NONMMUT060487.2
1110035M17Rik,NONMMUG007377,NONMMUT011654.2
1110035M17Rik,NONMMUG007377,NONMMUT085697.1
1110035M17Rik,NONMMUG007377,NONMMUT085698.1
1110038B12Rik,NONMMUG018153,NONMMUT029353.2
1110038B12Rik,NONMMUG018153,NONMMUT029354.2
1110038B12Rik,NONMMUG018153,NONMMUT029355.2
1110038B12Rik,NONMMUG018153,NONMMUT029356.2
1110038B12Rik,NONMMUG018153,NONMMUT029357.2
1110038B12Rik,NONMMUG018153,NONMMUT029358.2
1110038B12Rik,NONMMUG018153,NONMMUT029359.2
1110038B12Rik,NONMMUG018153,NONMMUT029360.2
1110038B12Rik,NONMMUG018153,NONMMUT029361.2
1110038B12Rik,NONMMUG018153,NONMMUT029362.2
1110038B12Rik,NONMMUG018153,NONMMUT029363.2
1110038B12Rik,NONMMUG018153,NONMMUT029364.2
1110038B12Rik,NONMMUG018153,NONMMUT029365.2
1110038B12Rik,NONMMUG018153,NONMMUT029366.2
1110038B12Rik,NONMMUG018153,NONMMUT029369.2
1110038B12Rik,NONMMUG018153,NONMMUT029371.2
1110038B12Rik,NONMMUG018153,NONMMUT029372.2
1110038B12Rik,NONMMUG018153,NONMMUT029373.2
1110038B12Rik,NONMMUG018153,NONMMUT029374.2
1110038B12Rik,NONMMUG018153,NONMMUT029376.2
1110038B12Rik,NONMMUG018153,NONMMUT029377.2
1110046J04Rik,NONMMUG010650,NONMMUT016944.2
1110046J04Rik,NONMMUG010650,NONMMUT016945.2
1110046J04Rik,NONMMUG010650,NONMMUT016946.2
1110046J04Rik,NONMMUG010650,NONMMUT016947.2
1110046J04Rik,NONMMUG010650,NONMMUT089489.1
1200007C13Rik,NONMMUG025579,NONMMUT041319.2
1200007C13Rik,NONMMUG025579,NONMMUT110158.1
1200007C13Rik,NONMMUG025579,NONMMUT147215.1
1200007C13Rik,NONMMUG025579,NONMMUT147216.1
1200007C13Rik,NONMMUG025579,NONMMUT147217.1
1200007C13Rik,NONMMUG025579,NONMMUT147218.1
1300002E11Rik,NONMMUG016035,NONMMUT025892.2
1300002E11Rik,NONMMUG016035,NONMMUT025893.2
1300002E11Rik,NONMMUG016035,NONMMUT025894.2
1300002E11Rik,NONMMUG016035,NONMMUT025895.2
1300002E11Rik,NONMMUG016035,NONMMUT025896.2
1300002E11Rik,NONMMUG016035,NONMMUT025897.2
1300002E11Rik,NONMMUG016035,NONMMUT025898.2
1300002E11Rik,NONMMUG016035,NONMMUT025899.2
1300002E11Rik,NONMMUG016035,NONMMUT025900.2
1300002E11Rik,NONMMUG016035,NONMMUT025901.2
1300002E11Rik,NONMMUG016035,NONMMUT025902.2
1300002E11Rik,NONMMUG016035,NONMMUT025905.2
1300002E11Rik,NONMMUG016035,NONMMUT025906.2
1300002E11Rik,NONMMUG016035,NONMMUT025908.2
1300002E11Rik,NONMMUG016035,NONMMUT098119.1
1300002E11Rik,NONMMUG016035,NONMMUT098120.1
1300002E11Rik,NONMMUG016035,NONMMUT098121.1
1300002E11Rik,NONMMUG016035,NONMMUT144287.1
1300015D01Rik,NONMMUG025718,NONMMUT041529.2
1300015D01Rik,NONMMUG025718,NONMMUT041530.2
1300015D01Rik,NONMMUG025718,NONMMUT041531.2
1300015D01Rik,NONMMUG025718,NONMMUT041532.2
1300015D01Rik,NONMMUG025718,NONMMUT041533.2
1300015D01Rik,NONMMUG025718,NONMMUT041534.2
1300015D01Rik,NONMMUG025718,NONMMUT041535.2
1300015D01Rik,NONMMUG025718,NONMMUT041536.2
1300015D01Rik,NONMMUG025718,NONMMUT041537.2
1300015D01Rik,NONMMUG025718,NONMMUT041538.2
1300015D01Rik,NONMMUG025718,NONMMUT041539.2
1300015D01Rik,NONMMUG025718,NONMMUT041540.2
1300015D01Rik,NONMMUG025718,NONMMUT041541.2
1300015D01Rik,NONMMUG025718,NONMMUT041543.2
1300015D01Rik,NONMMUG025718,NONMMUT041544.2
1300015D01Rik,NONMMUG025718,NONMMUT108497.1
1300015D01Rik,NONMMUG025718,NONMMUT108498.1
1500004A13Rik,NONMMUG027090,NONMMUT043899.2
1500004A13Rik,NONMMUG027090,NONMMUT043900.2
1500004A13Rik,NONMMUG027090,NONMMUT043901.2
1500004A13Rik,NONMMUG027090,NONMMUT043902.2
1500004A13Rik,NONMMUG027090,NONMMUT043905.2
1500004A13Rik,NONMMUG027090,NONMMUT043907.2
1500004A13Rik,NONMMUG027090,NONMMUT043909.2
1500004A13Rik,NONMMUG027090,NONMMUT043910.2
1500004A13Rik,NONMMUG027090,NONMMUT113588.1
1500004A13Rik,NONMMUG027090,NONMMUT113589.1
1500004A13Rik,NONMMUG027090,NONMMUT113590.1
1500004A13Rik,NONMMUG027090,NONMMUT113591.1
1500015L24Rik,NONMMUG020956,NONMMUT034098.2
1500015L24Rik,NONMMUG020956,NONMMUT034099.2
1500015L24Rik,NONMMUG020956,NONMMUT034101.2
1500015L24Rik,NONMMUG020956,NONMMUT034102.2
1500015L24Rik,NONMMUG020956,NONMMUT034103.2
1500015L24Rik,NONMMUG020956,NONMMUT034104.2
1500015L24Rik,NONMMUG020956,NONMMUT105227.1
1500015L24Rik,NONMMUG020956,NONMMUT105228.1
1500015L24Rik,NONMMUG020956,NONMMUT105230.1
1500015L24Rik,NONMMUG020956,NONMMUT105231.1
1500015L24Rik,NONMMUG020956,NONMMUT105232.1
1500015L24Rik,NONMMUG020956,NONMMUT105233.1
1500016L03Rik,NONMMUG007059,NONMMUT011177.2
1500016L03Rik,NONMMUG007059,NONMMUT011178.2
1500016L03Rik,NONMMUG007059,NONMMUT011179.2
1500016L03Rik,NONMMUG007059,NONMMUT011180.2
1500016L03Rik,NONMMUG007059,NONMMUT011181.2
1500016L03Rik,NONMMUG007059,NONMMUT011182.2
1500016L03Rik,NONMMUG007059,NONMMUT011183.2
1500016L03Rik,NONMMUG007059,NONMMUT084069.1
1500017E21Rik,NONMMUG021267,NONMMUT034576.2
1500017E21Rik,NONMMUG021267,NONMMUT034577.2
1500017E21Rik,NONMMUG021267,NONMMUT034578.2
1500017E21Rik,NONMMUG021267,NONMMUT034579.2
1500017E21Rik,NONMMUG021267,NONMMUT034580.2
1500017E21Rik,NONMMUG021267,NONMMUT034582.2
1500017E21Rik,NONMMUG021267,NONMMUT034583.2
1500017E21Rik,NONMMUG021267,NONMMUT034584.2
1500017E21Rik,NONMMUG021267,NONMMUT034585.2
1500017E21Rik,NONMMUG021267,NONMMUT034586.2
1500017E21Rik,NONMMUG021267,NONMMUT034588.2
1500017E21Rik,NONMMUG021267,NONMMUT034589.2
1500017E21Rik,NONMMUG021267,NONMMUT034590.2
1500017E21Rik,NONMMUG021267,NONMMUT106178.1
1600002D24Rik,NONMMUG017262,NONMMUT027858.2
1600002D24Rik,NONMMUG017262,NONMMUT027860.2
1600002D24Rik,NONMMUG017262,NONMMUT100505.1
1600010F14Rik,NONMMUG002869,NONMMUT077169.1
1600014C10Rik,NONMMUG037812,NONMMUT060849.2
1700001G01Rik,NONMMUG019422,NONMMUT031602.2
1700001G01Rik,NONMMUG019422,NONMMUT031603.2
1700001G01Rik,NONMMUG019422,NONMMUT031605.2
1700001G01Rik,NONMMUG019422,NONMMUT031606.2
1700001G01Rik,NONMMUG019422,NONMMUT031608.2
1700001G11Rik,NONMMUG013250,NONMMUT021344.2
1700001G11Rik,NONMMUG013250,NONMMUT021345.2
1700001G11Rik,NONMMUG013250,NONMMUT021346.2
1700001G11Rik,NONMMUG013250,NONMMUT021347.2
1700001G11Rik,NONMMUG013250,NONMMUT094511.1
1700001L05Rik,NONMMUG015092,NONMMUT024413.2
1700001L05Rik,NONMMUG015092,NONMMUT024414.2
1700001L05Rik,NONMMUG015092,NONMMUT024415.2
1700001L05Rik,NONMMUG015092,NONMMUT144105.1
1700001L05Rik,NONMMUG015092,NONMMUT144106.1
1700001L05Rik,NONMMUG015092,NONMMUT144107.1
1700001L05Rik,NONMMUG015092,NONMMUT144108.1
1700001L05Rik,NONMMUG015092,NONMMUT144109.1
1700001L05Rik,NONMMUG015092,NONMMUT144110.1
1700001L05Rik,NONMMUG015092,NONMMUT144111.1
1700001L05Rik,NONMMUG015092,NONMMUT144112.1
1700001L05Rik,NONMMUG015092,NONMMUT144113.1
1700003D09Rik,NONMMUG007513,NONMMUT011873.2
1700003D09Rik,NONMMUG007513,NONMMUT085756.1
1700003F17Rik,NONMMUG007003,NONMMUT011087.2
1700003F17Rik,NONMMUG007003,NONMMUT011088.2
1700003F17Rik,NONMMUG007003,NONMMUT085557.1
1700003F17Rik,NONMMUG007003,NONMMUT085558.1
1700003F17Rik,NONMMUG007003,NONMMUT141037.1
1700003G13Rik,NONMMUG042655,NONMMUT068914.2
1700003G13Rik,NONMMUG042655,NONMMUT068915.2
1700003G13Rik,NONMMUG042655,NONMMUT068916.2
1700003G13Rik,NONMMUG042655,NONMMUT134254.1
1700003G18Rik,NONMMUG039122,NONMMUT063343.2
1700003G18Rik,NONMMUG039122,NONMMUT063344.2
1700003G18Rik,NONMMUG039122,NONMMUT063345.2
1700003G18Rik,NONMMUG039122,NONMMUT063346.2
1700003G18Rik,NONMMUG039122,NONMMUT127677.1
1700003L19Rik,NONMMUG015801,NONMMUT025528.2
1700003L19Rik,NONMMUG015801,NONMMUT025529.2
1700003L19Rik,NONMMUG015801,NONMMUT025530.2
1700003L19Rik,NONMMUG015801,NONMMUT025531.2
1700003L19Rik,NONMMUG015801,NONMMUT097991.1
1700003L19Rik,NONMMUG015801,NONMMUT097992.1
1700003L19Rik,NONMMUG015801,NONMMUT097993.1
1700003M07Rik,NONMMUG030775,NONMMUT049698.2
1700003M07Rik,NONMMUG030775,NONMMUT049699.2
1700003M07Rik,NONMMUG030775,NONMMUT049700.2
1700003M07Rik,NONMMUG030775,NONMMUT049702.2
1700003M07Rik,NONMMUG030775,NONMMUT049703.2
1700003M07Rik,NONMMUG030775,NONMMUT115674.1
1700003M07Rik,NONMMUG030775,NONMMUT115675.1
1700003M07Rik,NONMMUG030775,NONMMUT148218.1
1700006D18Rik,NONMMUG038764,NONMMUT062829.2
1700006D18Rik,NONMMUG038764,NONMMUT127524.1
1700006J14Rik,NONMMUG004864,NONMMUT007680.2
1700006J14Rik,NONMMUG004864,NONMMUT007681.2
1700006J14Rik,NONMMUG004864,NONMMUT007682.2
1700006J14Rik,NONMMUG004864,NONMMUT007683.2
1700006J14Rik,NONMMUG004864,NONMMUT007684.2
1700006J14Rik,NONMMUG004864,NONMMUT007685.2
1700006J14Rik,NONMMUG004864,NONMMUT081110.1
1700006P19Rik,NONMMUG039092,NONMMUT063296.2
1700006P19Rik,NONMMUG039092,NONMMUT063297.2
1700006P19Rik,NONMMUG039092,NONMMUT063298.2
1700007J10Rik,NONMMUG006261,NONMMUT009989.2
1700007J10Rik,NONMMUG006261,NONMMUT009990.2
1700007J10Rik,NONMMUG006261,NONMMUT009991.2
1700007J10Rik,NONMMUG006261,NONMMUT085293.1
1700010J16Rik,NONMMUG004706,NONMMUT007400.2
1700010J16Rik,NONMMUG004706,NONMMUT007401.2
1700010J16Rik,NONMMUG004706,NONMMUT007402.2
1700010J16Rik,NONMMUG004706,NONMMUT007403.2
1700010J16Rik,NONMMUG004706,NONMMUT007404.2
1700010J16Rik,NONMMUG004706,NONMMUT007405.2
1700010J16Rik,NONMMUG004706,NONMMUT007406.2
1700010J16Rik,NONMMUG004706,NONMMUT080949.1
1700010J16Rik,NONMMUG004706,NONMMUT080950.1
1700010J16Rik,NONMMUG004706,NONMMUT080951.1
1700010K10Rik,NONMMUG036082,NONMMUT058099.2
1700010K10Rik,NONMMUG036082,NONMMUT058100.2
1700010K10Rik,NONMMUG036082,NONMMUT058101.2
1700010K10Rik,NONMMUG036082,NONMMUT124135.1
1700010K10Rik,NONMMUG036082,NONMMUT124136.1
1700010K23Rik,NONMMUG016832,NONMMUT027133.2
1700010K23Rik,NONMMUG016832,NONMMUT027134.2
1700010K23Rik,NONMMUG016832,NONMMUT027135.2
1700010K23Rik,NONMMUG016832,NONMMUT027137.2
1700010K23Rik,NONMMUG016832,NONMMUT027138.2
1700010K23Rik,NONMMUG016832,NONMMUT027139.2
1700010K24Rik,NONMMUG027636,NONMMUT044761.2
1700010K24Rik,NONMMUG027636,NONMMUT113831.1
1700010L04Rik,NONMMUG038560,NONMMUT062511.2
1700010L04Rik,NONMMUG038560,NONMMUT125523.1
1700010L04Rik,NONMMUG038560,NONMMUT125524.1
1700011J10Rik,NONMMUG023398,NONMMUT037887.2
1700011J10Rik,NONMMUG023398,NONMMUT037888.2
1700011J10Rik,NONMMUG023398,NONMMUT037889.2
1700011J10Rik,NONMMUG023398,NONMMUT037890.2
1700011J10Rik,NONMMUG023398,NONMMUT037891.2
1700011J10Rik,NONMMUG023398,NONMMUT037892.2
1700011J10Rik,NONMMUG023398,NONMMUT037893.2
1700011J10Rik,NONMMUG023398,NONMMUT107286.1
1700011J10Rik,NONMMUG023398,NONMMUT107287.1
1700012B15Rik,NONMMUG008380,NONMMUT013204.2
1700012B15Rik,NONMMUG008380,NONMMUT013207.2
1700012B15Rik,NONMMUG008380,NONMMUT013208.2
1700012B15Rik,NONMMUG008380,NONMMUT013209.2
1700012B15Rik,NONMMUG008380,NONMMUT013211.2
1700012B15Rik,NONMMUG008380,NONMMUT013212.2
1700012C14Rik,NONMMUG034860,NONMMUT056109.2
1700012I11Rik,NONMMUG014716,NONMMUT023823.2
1700012I11Rik,NONMMUG014716,NONMMUT095971.1
1700012I11Rik,NONMMUG014716,NONMMUT095972.1
1700012I11Rik,NONMMUG014716,NONMMUT095974.1
1700013N06Rik,NONMMUG009899,NONMMUT015603.2
1700013N06Rik,NONMMUG009899,NONMMUT087683.1
1700013N06Rik,NONMMUG009899,NONMMUT087684.1
1700016P03Rik,NONMMUG006735,NONMMUT010698.2
1700016P03Rik,NONMMUG006735,NONMMUT083940.1
1700016P03Rik,NONMMUG006735,NONMMUT083941.1
1700016P03Rik,NONMMUG006735,NONMMUT140518.1
1700018A04Rik,NONMMUG010620,NONMMUT016884.2
1700018A04Rik,NONMMUG010620,NONMMUT016885.2
1700018A04Rik,NONMMUG010620,NONMMUT016886.2
1700018A04Rik,NONMMUG010620,NONMMUT016887.2
1700018A04Rik,NONMMUG010620,NONMMUT016888.2
1700018A04Rik,NONMMUG010620,NONMMUT016889.2
1700018A04Rik,NONMMUG010620,NONMMUT016890.2
1700018A04Rik,NONMMUG010620,NONMMUT016891.2
1700018A04Rik,NONMMUG010620,NONMMUT016892.2
1700018A04Rik,NONMMUG010620,NONMMUT016893.2
1700018A04Rik,NONMMUG010620,NONMMUT016894.2
1700018A04Rik,NONMMUG010620,NONMMUT091089.1
1700018A04Rik,NONMMUG010620,NONMMUT091090.1
1700019G06Rik,NONMMUG038648,NONMMUT062631.2
1700019G06Rik,NONMMUG038648,NONMMUT151153.1
1700019G06Rik,NONMMUG038648,NONMMUT151154.1
1700020I14Rik,NONMMUG024327,NONMMUT039362.2
1700020I14Rik,NONMMUG024327,NONMMUT039363.2
1700020I14Rik,NONMMUG024327,NONMMUT146417.1
1700020I14Rik,NONMMUG024327,NONMMUT146418.1
1700020I14Rik,NONMMUG024327,NONMMUT146419.1
1700020I14Rik,NONMMUG024327,NONMMUT146420.1
1700020I14Rik,NONMMUG024327,NONMMUT146421.1
1700021O21Rik,NONMMUG032292,NONMMUT052062.2
1700021O21Rik,NONMMUG032292,NONMMUT052063.2
1700022K14Rik,NONMMUG032605,NONMMUT052518.2
1700022K14Rik,NONMMUG032605,NONMMUT052519.2
1700022K14Rik,NONMMUG032605,NONMMUT052520.2
1700022K14Rik,NONMMUG032605,NONMMUT120605.1
1700023H06Rik,NONMMUG011474,NONMMUT018448.2
1700023H06Rik,NONMMUG011474,NONMMUT018449.2
1700023H06Rik,NONMMUG011474,NONMMUT091799.1
1700023L04Rik,NONMMUG034839,NONMMUT056073.2
1700023L04Rik,NONMMUG034839,NONMMUT056074.2
1700024N20Rik,NONMMUG040189,NONMMUT065055.2
1700024P03Rik,NONMMUG024130,NONMMUT039068.2
1700024P03Rik,NONMMUG024130,NONMMUT039069.2
1700024P03Rik,NONMMUG024130,NONMMUT039070.2
1700024P03Rik,NONMMUG024130,NONMMUT039072.2
1700024P03Rik,NONMMUG024130,NONMMUT109510.1
1700024P03Rik,NONMMUG024130,NONMMUT109511.1
1700025D23Rik,NONMMUG008026,NONMMUT012639.2
1700025D23Rik,NONMMUG008026,NONMMUT012640.2
1700025D23Rik,NONMMUG008026,NONMMUT012641.2
1700025D23Rik,NONMMUG008026,NONMMUT012642.2
1700025D23Rik,NONMMUG008026,NONMMUT012643.2
1700025D23Rik,NONMMUG008026,NONMMUT012644.2
1700025D23Rik,NONMMUG008026,NONMMUT084585.1
1700025D23Rik,NONMMUG008026,NONMMUT084586.1
1700025N21Rik,NONMMUG004236,NONMMUT006562.2
1700025N21Rik,NONMMUG004236,NONMMUT082294.1
1700026D11Rik,NONMMUG024765,NONMMUT040006.2
1700026D11Rik,NONMMUG024765,NONMMUT040007.2
1700026D11Rik,NONMMUG024765,NONMMUT040008.2
1700026D11Rik,NONMMUG024765,NONMMUT040009.2
1700026D11Rik,NONMMUG024765,NONMMUT040010.2
1700026D11Rik,NONMMUG024765,NONMMUT040011.2
1700026D11Rik,NONMMUG024765,NONMMUT040012.2
1700026D11Rik,NONMMUG024765,NONMMUT040013.2
1700026D11Rik,NONMMUG024765,NONMMUT040014.2
1700026D11Rik,NONMMUG024765,NONMMUT040015.2
1700026D11Rik,NONMMUG024765,NONMMUT107977.1
1700026D11Rik,NONMMUG024765,NONMMUT107978.1
1700028I16Rik,NONMMUG004229,NONMMUT006554.2
1700030C14Rik,NONMMUG025119,NONMMUT040537.2
1700030C14Rik,NONMMUG025119,NONMMUT040538.2
1700030C14Rik,NONMMUG025119,NONMMUT109973.1
1700030C14Rik,NONMMUG025119,NONMMUT109974.1
1700031A10Rik,NONMMUG018287,NONMMUT029580.2
1700034H15Rik,NONMMUG002846,NONMMUT004397.2
1700034H15Rik,NONMMUG002846,NONMMUT004398.2
1700034H15Rik,NONMMUG002846,NONMMUT004399.2
1700034H15Rik,NONMMUG002846,NONMMUT004400.2
1700034H15Rik,NONMMUG002846,NONMMUT004401.2
1700034H15Rik,NONMMUG002846,NONMMUT079600.1
1700034H15Rik,NONMMUG002846,NONMMUT079601.1
1700034H15Rik,NONMMUG002846,NONMMUT079602.1
1700034H15Rik,NONMMUG002846,NONMMUT079603.1
1700039E22Rik,NONMMUG021452,NONMMUT034857.2
1700040N02Rik,NONMMUG025658,NONMMUT041439.2
1700040N02Rik,NONMMUG025658,NONMMUT108457.1
1700041M05Rik,NONMMUG030605,NONMMUT049428.2
1700041M05Rik,NONMMUG030605,NONMMUT115569.1
1700042G15Rik,NONMMUG029360,NONMMUT047423.2
1700042G15Rik,NONMMUG029360,NONMMUT047424.2
1700042G15Rik,NONMMUG029360,NONMMUT047425.2
1700042G15Rik,NONMMUG029360,NONMMUT047426.2
1700042G15Rik,NONMMUG029360,NONMMUT047427.2
1700042G15Rik,NONMMUG029360,NONMMUT116745.1
1700042G15Rik,NONMMUG029360,NONMMUT116746.1
1700042O10Rik,NONMMUG005324,NONMMUT008599.2
1700042O10Rik,NONMMUG005324,NONMMUT008600.2
1700042O10Rik,NONMMUG005324,NONMMUT008601.2
1700042O10Rik,NONMMUG005324,NONMMUT008603.2
1700042O10Rik,NONMMUG005324,NONMMUT008604.2
1700042O10Rik,NONMMUG005324,NONMMUT083140.1
1700045H11Rik,NONMMUG031445,NONMMUT050734.2
1700045H11Rik,NONMMUG031445,NONMMUT050736.2
1700045H11Rik,NONMMUG031445,NONMMUT050737.2
1700045H11Rik,NONMMUG031445,NONMMUT117781.1
1700045H11Rik,NONMMUG031445,NONMMUT117782.1
1700047A11Rik,NONMMUG040161,NONMMUT065019.2
1700047A11Rik,NONMMUG040161,NONMMUT065021.2
1700047A11Rik,NONMMUG040161,NONMMUT065023.2
1700047A11Rik,NONMMUG040161,NONMMUT065024.2
1700047A11Rik,NONMMUG040161,NONMMUT152062.1
1700047F07Rik,NONMMUG030127,NONMMUT048543.2
1700047F07Rik,NONMMUG030127,NONMMUT048544.2
1700047F07Rik,NONMMUG030127,NONMMUT048545.2
1700047F07Rik,NONMMUG030127,NONMMUT048547.2
1700047F07Rik,NONMMUG030127,NONMMUT048548.2
1700047F07Rik,NONMMUG030127,NONMMUT048549.2
1700047K16Rik,NONMMUG006227,NONMMUT009930.2
1700047K16Rik,NONMMUG006227,NONMMUT083725.1
1700049E15Rik,NONMMUG037011,NONMMUT059547.2
1700049E15Rik,NONMMUG037011,NONMMUT059548.2
1700049E15Rik,NONMMUG037011,NONMMUT059549.2
1700049E15Rik,NONMMUG037011,NONMMUT059550.2
1700049E15Rik,NONMMUG037011,NONMMUT059551.2
1700049E15Rik,NONMMUG037011,NONMMUT123341.1
1700049J03Rik,NONMMUG017816,NONMMUT028805.2
1700051A21Rik,NONMMUG006660,NONMMUT010590.2
1700051A21Rik,NONMMUG006660,NONMMUT010591.2
1700051A21Rik,NONMMUG006660,NONMMUT010592.2
1700051A21Rik,NONMMUG006660,NONMMUT083927.1
1700054A03Rik,NONMMUG021591,NONMMUT035043.2
1700054A03Rik,NONMMUG021591,NONMMUT035044.2
1700054A03Rik,NONMMUG021591,NONMMUT035045.2
1700054A03Rik,NONMMUG021591,NONMMUT035046.2
1700054A03Rik,NONMMUG021591,NONMMUT035047.2
1700054A03Rik,NONMMUG021591,NONMMUT105643.1
1700054A03Rik,NONMMUG021591,NONMMUT105644.1
1700054M17Rik,NONMMUG024270,NONMMUT039273.2
1700054M17Rik,NONMMUG024270,NONMMUT039274.2
1700054M17Rik,NONMMUG024270,NONMMUT107778.1
1700056N10Rik,NONMMUG015898,NONMMUT025666.2
1700056N10Rik,NONMMUG015898,NONMMUT098051.1
1700057H15Rik,NONMMUG030564,NONMMUT049351.2
1700057H15Rik,NONMMUG030564,NONMMUT049352.2
1700057H15Rik,NONMMUG030564,NONMMUT049353.2
1700057H15Rik,NONMMUG030564,NONMMUT049354.2
1700057H15Rik,NONMMUG030564,NONMMUT049355.2
1700057H15Rik,NONMMUG030564,NONMMUT049356.2
1700057H15Rik,NONMMUG030564,NONMMUT117251.1
1700057H15Rik,NONMMUG030564,NONMMUT117252.1
1700057H21Rik,NONMMUG022949,NONMMUT037239.2
1700057H21Rik,NONMMUG022949,NONMMUT037240.2
1700057H21Rik,NONMMUG022949,NONMMUT037241.2
1700057H21Rik,NONMMUG022949,NONMMUT037242.2
1700057H21Rik,NONMMUG022949,NONMMUT109059.1
1700058G18Rik,NONMMUG004743,NONMMUT007463.2
1700058G18Rik,NONMMUG004743,NONMMUT007464.2
1700058G18Rik,NONMMUG004743,NONMMUT081019.1
1700058P15Rik,NONMMUG037367,NONMMUT060141.2
1700058P15Rik,NONMMUG037367,NONMMUT124772.1
1700060J05Rik,NONMMUG029272,NONMMUT047302.2
1700061J23Rik,NONMMUG005520,NONMMUT008894.2
1700061J23Rik,NONMMUG005520,NONMMUT008895.2
1700061J23Rik,NONMMUG005520,NONMMUT008896.2
1700061J23Rik,NONMMUG005520,NONMMUT008897.2
1700061J23Rik,NONMMUG005520,NONMMUT008898.2
1700061J23Rik,NONMMUG005520,NONMMUT083321.1
1700061J23Rik,NONMMUG005520,NONMMUT083322.1
1700062I23Rik,NONMMUG017837,NONMMUT028837.2
1700062I23Rik,NONMMUG017837,NONMMUT028838.2
1700062I23Rik,NONMMUG017837,NONMMUT028839.2
1700062I23Rik,NONMMUG017837,NONMMUT101933.1
1700064E03Rik,NONMMUG006542,NONMMUT010412.2
1700064E03Rik,NONMMUG006542,NONMMUT010413.2
1700066J24Rik,NONMMUG028968,NONMMUT046846.2
1700066J24Rik,NONMMUG028968,NONMMUT046847.2
1700066J24Rik,NONMMUG028968,NONMMUT046850.2
1700066J24Rik,NONMMUG028968,NONMMUT114841.1
1700066J24Rik,NONMMUG028968,NONMMUT114842.1
1700071G01Rik,NONMMUG032726,NONMMUT052700.2
1700071G01Rik,NONMMUG032726,NONMMUT118597.1
1700071M16Rik,NONMMUG018364,NONMMUT029725.2
1700071M16Rik,NONMMUG018364,NONMMUT029726.2
1700071M16Rik,NONMMUG018364,NONMMUT029727.2
1700071M16Rik,NONMMUG018364,NONMMUT029728.2
1700071M16Rik,NONMMUG018364,NONMMUT029729.2
1700071M16Rik,NONMMUG018364,NONMMUT029730.2
1700071M16Rik,NONMMUG018364,NONMMUT029731.2
