19836	33300
19836	33356
17970	33373
17970	33406
17970	33360
17970	33256
17970	33350
17970	33387
17970	33291
17970	33427
17970	33343
17970	33434
17970	33421
17970	33300
17970	33356
17915	33373
17915	33406
17915	33387
17915	33427
17915	33300
17915	33356
516	33373
516	33350
516	33387
516	33427
516	33300
516	33356
16338	33373
16338	33406
16338	33387
16338	33291
16338	33427
16338	33300
16338	33356
15758	33373
15758	33300
5432	33373
5432	33350
5432	33387
5432	33300
2381	33373
2381	33387
2381	33291
2381	33427
2381	33300
2381	33356
12488	33373
12488	33360
12488	33387
12488	33427
20474	33373
20474	33387
20474	33300
7159	33373
7159	33350
7159	33387
7159	33344
7159	33356
22908	33373
22908	33360
22908	33350
22908	33427
22908	33434
22908	33300
820	33373
820	33406
820	33387
820	33300
820	33356
21920	33373
21920	33406
21920	33350
21920	33387
21920	33427
21920	33434
21920	33300
21920	33356
29897	33373
29897	33350
29897	33387
29897	33300
29897	33356
21186	33373
21186	33387
21186	33291
21186	33300
21186	33356
17261	33373
17261	33406
17261	33256
17261	33350
17261	33387
17261	33291
17261	33427
17261	33300
17261	33356
31344	33373
31344	33406
31344	33360
31344	33256
31344	33350
31344	33387
31344	33291
31344	33427
31344	33343
31344	33300
31344	33356
24546	33373
24546	33350
24546	33387
24546	33300
28276	33373
28276	33406
28276	33350
28276	33387
28276	33427
28276	33300
28276	33356
10343	33373
10343	33360
10343	33350
10343	33387
10343	33291
10343	33427
10343	33343
10343	33300
10343	33356
7399	33373
7399	33360
7399	33350
7399	33387
7399	33291
7399	33300
13005	33373
13005	33360
13005	33350
13005	33387
13005	33427
13005	33434
13005	33421
13005	33300
18182	33373
18182	33406
18182	33350
18182	33387
18182	33427
18182	33343
18182	33300
22821	33373
22821	33406
22821	33360
22821	33350
22821	33387
22821	33427
22821	33434
22821	33300
22821	33356
25754	33373
25754	33406
25754	33256
25754	33350
25754	33387
25754	33291
25754	33427
25754	33421
25754	33300
25754	33356
28617	33373
28617	33350
28617	33387
28617	33291
28617	33427
28617	33374
28617	33300
28617	33356
19740	33373
19740	33387
19740	33300
19740	33356
12818	33373
12818	33406
12818	33350
12818	33387
12818	33427
12818	33300
12818	33356
21100	33373
21100	33406
21100	33360
21100	33256
21100	33350
21100	33387
21100	33291
21100	33427
21100	33317
21100	33300
21100	33356
32968	33373
32968	33406
32968	33360
32968	33350
32968	33387
32968	33291
32968	33427
32968	33343
32968	33434
32968	33421
32968	33300
32968	33356
21798	33373
21798	33350
21798	33387
21798	33291
21798	33300
21798	33356
1568	33373
1568	33406
1568	33256
1568	33350
1568	33387
1568	33291
1568	33300
1568	33356
1843	33373
1843	33406
1843	33350
1843	33387
1843	33291
1843	33427
1843	33343
1843	33300
1843	33356
21492	33373
21492	33387
21492	33344
21492	33300
22540	33373
22540	33406
22540	33360
22540	33256
22540	33350
22540	33387
22540	33291
22540	33427
22540	33421
22540	33300
22540	33356
2202	33373
2202	33350
2202	33387
2202	33300
23872	33373
23872	33406
23872	33350
23872	33387
23872	33291
23872	33427
23872	33343
23872	33300
23872	33356
31839	33373
31839	33406
31839	33360
31839	33350
31839	33387
31839	33291
31839	33427
31839	33343
31839	33421
31839	33300
31839	33356
1246	33373
1246	33350
1246	33387
1246	33421
1246	33344
1246	33300
3781	33373
16201	33373
16201	33309
16201	33400
16201	33404
16201	33267
16201	33280
16201	33382
16201	33310
16201	33275
16201	33361
16201	33353
17544	33373
17544	33406
17544	33360
17544	33256
17544	33387
17544	33291
17544	33427
17544	33300
17544	33356
12519	33373
2843	33373
2843	33406
2843	33360
2843	33256
2843	33350
2843	33387
2843	33291
2843	33427
2843	33421
2843	33317
2843	33300
2843	33356
17689	33373
17689	33360
17689	33256
17689	33387
11648	33373
11648	33406
11648	33350
11648	33387
11648	33300
11648	33356
2420	33373
2420	33360
2420	33350
2420	33387
2420	33300
2420	33356
21524	33373
21524	33350
21524	33387
21524	33434
21524	33300
24226	33373
24226	33350
24226	33387
24226	33291
24226	33421
24226	33300
24226	33356
26953	33373
26953	33360
26953	33387
26953	33427
26953	33343
26953	33434
26953	33300
26953	33356
10334	33373
10334	33360
10334	33350
10334	33387
10334	33291
10334	33427
10334	33300
10334	33356
14845	33373
14845	33387
14845	33427
14845	33421
14845	33356
20939	33373
20939	33406
20939	33350
20939	33387
20939	33427
20939	33300
20939	33356
21853	33373
21853	33406
21853	33360
21853	33387
21853	33434
21853	33300
21853	33356
6916	33373
6916	33387
6916	33427
22404	33373
22404	33406
22404	33350
22404	33387
22404	33427
22404	33300
22404	33356
14866	33373
14866	33406
14866	33350
14866	33387
14866	33291
14866	33421
14866	33300
14866	33356
31091	33377
31091	33354
31091	33413
31091	33401
31091	33309
31091	33273
31091	33400
31091	33404
31091	33265
31091	33382
31091	33310
31091	33361
31091	33353
31091	33385
25569	33377
25569	33354
25569	33413
25569	33350
25569	33387
25569	33400
25569	33404
25569	33382
25569	33300
4544	33377
4544	33354
4544	33413
4544	33360
4544	33256
4544	33309
4544	33350
4544	33387
4544	33291
4544	33273
4544	33427
4544	33434
4544	33320
4544	33400
4544	33421
4544	33404
4544	33267
4544	33287
4544	33344
4544	33280
4544	33382
4544	33310
4544	33303
4544	33323
4544	33275
4544	33361
4544	33353
4544	33356
4544	33385
4460	33377
4460	33354
4460	33413
4460	33406
4460	33401
4460	33398
4460	33309
4460	33350
4460	33387
4460	33400
4460	33404
4460	33265
4460	33344
4460	33280
4460	33382
4460	33310
4460	33300
4460	33275
4460	33361
4460	33353
28689	33377
28689	33354
28689	33413
28689	33273
28689	33400
28689	33404
28689	33265
28689	33344
28689	33280
28689	33382
28689	33303
28689	33300
28689	33353
17903	33377
17903	33354
17903	33413
17903	33401
17903	33398
17903	33309
17903	33273
17903	33400
17903	33265
17903	33287
17903	33382
17903	33310
17903	33353
17903	33385
10257	33377
10257	33354
10257	33413
10257	33406
10257	33350
10257	33387
10257	33400
10257	33404
10257	33382
10257	33300
10257	33361
10257	33353
19442	33377
19442	33354
19442	33413
19442	33406
19442	33256
19442	33309
19442	33350
19442	33387
19442	33265
19442	33382
19442	33310
19442	33323
19442	33300
19442	33275
19442	33353
19442	33356
3802	33377
3802	33354
3802	33413
3802	33406
3802	33401
3802	33309
3802	33320
3802	33404
3802	33265
3802	33280
3802	33382
3802	33275
2866	33377
2866	33354
2866	33413
2866	33406
2866	33401
2866	33398
2866	33256
2866	33350
2866	33387
2866	33273
2866	33400
2866	33265
2866	33280
2866	33382
2866	33310
2866	33323
2866	33300
2866	33275
2866	33361
2866	33356
27724	33377
27724	33354
27724	33413
27724	33256
27724	33387
27724	33400
27724	33404
27724	33267
27724	33344
27724	33382
27724	33310
27724	33323
27724	33300
27724	33361
27724	33353
17588	33377
17588	33354
17588	33413
17588	33401
17588	33398
17588	33309
17588	33350
17588	33387
17588	33291
17588	33273
17588	33320
17588	33374
17588	33400
17588	33421
17588	33382
17588	33310
17588	33323
17588	33300
17588	33275
17588	33361
17588	33356
17588	33385
24470	33377
24470	33354
24470	33413
24470	33350
24470	33387
24470	33382
24470	33310
24470	33323
24470	33300
1634	33377
1634	33354
1634	33413
1634	33387
1634	33382
1634	33310
1634	33300
1634	33275
1634	33361
348	33377
348	33354
348	33413
348	33380
348	33401
348	33398
348	33273
348	33363
348	33400
348	33404
348	33265
348	33287
348	33280
348	33382
348	33310
348	33323
348	33275
348	33361
348	33353
348	33385
31967	33377
31967	33354
31967	33413
31967	33406
31967	33398
31967	33387
31967	33310
31967	33300
31967	33275
21952	33377
21952	33354
21952	33413
21952	33387
21952	33400
21952	33404
21952	33310
21952	33300
21952	33353
21952	33356
8202	33377
8202	33354
8202	33413
8202	33406
8202	33398
8202	33350
8202	33387
8202	33291
8202	33273
8202	33400
8202	33404
8202	33265
8202	33287
8202	33382
8202	33310
8202	33300
8202	33275
8202	33361
8202	33353
8202	33356
8202	33385
3371	33377
3371	33354
3371	33413
3371	33398
3371	33309
3371	33350
3371	33387
3371	33273
3371	33374
3371	33400
3371	33404
3371	33267
3371	33265
3371	33382
3371	33310
3371	33323
3371	33300
3371	33353
3371	33385
31336	33377
31336	33354
31336	33413
31336	33406
31336	33350
31336	33387
31336	33404
31336	33265
31336	33382
31336	33310
31336	33323
31336	33300
10700	33377
10700	33354
10700	33413
10700	33401
10700	33350
10700	33387
10700	33291
10700	33400
10700	33404
10700	33265
10700	33382
10700	33310
10700	33300
10700	33361
10700	33353
10700	33356
10700	33385
16329	33377
16329	33354
16329	33413
16329	33387
16329	33400
16329	33265
16329	33382
16329	33310
16329	33300
16329	33275
16329	33353
15557	33377
15557	33354
15557	33413
15557	33400
15557	33382
15557	33310
15557	33361
31840	33377
31840	33354
31840	33413
31840	33387
31840	33273
31840	33400
31840	33287
31840	33382
31840	33310
31840	33300
31840	33361
31840	33356
24995	33377
24995	33354
24995	33413
24995	33398
24995	33309
24995	33387
24995	33273
24995	33400
24995	33404
24995	33265
24995	33287
24995	33344
24995	33280
24995	33382
24995	33310
24995	33362
24995	33300
24995	33353
24995	33356
24995	33385
2122	33377
2122	33354
2122	33413
4917	33377
4917	33354
4917	33413
4917	33387
4917	33374
4917	33310
4917	33300
4917	33275
5135	33377
5135	33354
5135	33413
5135	33401
5135	33398
5135	33273
5135	33320
5135	33400
5135	33267
5135	33265
5135	33280
5135	33382
5135	33310
5135	33275
5135	33361
17187	33377
17187	33354
17187	33413
17187	33404
17187	33382
17187	33310
17187	33323
17187	33361
17187	33353
31925	33377
31925	33354
31925	33413
31925	33406
31925	33256
31925	33387
31925	33273
31925	33404
31925	33382
31925	33310
31925	33300
31925	33361
31925	33353
31925	33356
24214	33377
24214	33354
24214	33413
24214	33400
24214	33382
24214	33300
15989	33377
15989	33354
15989	33413
15989	33350
15989	33387
15989	33291
15989	33427
15989	33400
15989	33421
15989	33404
15989	33280
15989	33382
15989	33310
15989	33323
15989	33300
15989	33275
15989	33361
15989	33353
15989	33356
15989	33385
30501	33377
30501	33354
30501	33413
30501	33401
30501	33398
30501	33309
30501	33350
30501	33387
30501	33273
30501	33374
30501	33400
30501	33404
30501	33382
30501	33310
30501	33323
30501	33300
30501	33361
30501	33353
30501	33356
27174	33377
27174	33354
27174	33413
27174	33406
27174	33309
27174	33387
27174	33280
27174	33382
27174	33300
27174	33275
5555	33377
5555	33354
5555	33413
5555	33273
5555	33400
5555	33404
5555	33382
5555	33361
5555	33353
5555	33385
8154	33377
8154	33354
8154	33413
8154	33402
8154	33360
8154	33364
8154	33256
8154	33387
8154	33281
8154	33291
8154	33273
8154	33320
8154	33374
8154	33400
8154	33421
8154	33404
8154	33263
8154	33344
8154	33280
8154	33382
8154	33310
8154	33359
8154	33303
8154	33300
8154	33275
8154	33361
8154	33353
8154	33356
19130	33377
19130	33354
19130	33413
19130	33375
19130	33360
19130	33401
19130	33256
19130	33309
19130	33350
19130	33387
19130	33291
19130	33273
19130	33427
19130	33320
19130	33374
19130	33400
19130	33421
19130	33404
19130	33267
19130	33287
19130	33280
19130	33382
19130	33310
19130	33362
19130	33303
19130	33323
19130	33300
19130	33275
19130	33361
19130	33353
19130	33356
3810	33377
3810	33354
3810	33413
3810	33387
3810	33400
3810	33267
3810	33382
3810	33310
3810	33300
3810	33275
4702	33377
4702	33354
4702	33413
4702	33401
4702	33398
4702	33309
4702	33273
4702	33400
4702	33404
4702	33267
4702	33265
4702	33287
4702	33280
4702	33382
4702	33310
4702	33323
4702	33275
4702	33361
4702	33353
4702	33385
31926	33377
31926	33354
31926	33413
31926	33401
31926	33398
31926	33273
31926	33400
31926	33267
31926	33265
31926	33280
31926	33382
31926	33310
31926	33275
31926	33361
28564	33377
28564	33354
28564	33413
28564	33406
28564	33387
28564	33400
28564	33404
28564	33287
28564	33382
28564	33310
28564	33300
28564	33353
27775	33377
27775	33354
27775	33413
27775	33401
27775	33398
27775	33256
27775	33309
27775	33350
27775	33387
27775	33434
27775	33400
27775	33404
27775	33287
27775	33382
27775	33310
27775	33323
27775	33300
27775	33361
27775	33353
27775	33356
27775	33385
29780	33377
29780	33354
29780	33413
29780	33401
29780	33398
29780	33273
29780	33404
29780	33267
29780	33287
29780	33382
29780	33310
29780	33323
29780	33361
29780	33353
29780	33385
26194	33377
26194	33354
26194	33413
26194	33387
26194	33382
26194	33310
26194	33300
29487	33377
29487	33354
29487	33413
29487	33273
29487	33320
29487	33400
29487	33404
29487	33267
29487	33280
29487	33382
29487	33310
29487	33303
29487	33275
29487	33353
23343	33377
23343	33354
23343	33413
23343	33398
23343	33273
23343	33400
23343	33404
23343	33265
23343	33382
23343	33310
23343	33361
11941	33377
11941	33354
11941	33413
11941	33350
11941	33387
11941	33400
11941	33382
11941	33300
11941	33385
17359	33377
17359	33354
17359	33413
17359	33400
17359	33385
18642	33377
18642	33354
18642	33413
18642	33401
18642	33398
18642	33256
18642	33309
18642	33350
18642	33387
18642	33291
18642	33273
18642	33374
18642	33363
18642	33280
18642	33382
18642	33310
18642	33300
18642	33275
18642	33353
18642	33356
29424	33377
29424	33354
29424	33413
29424	33364
29424	33387
29424	33433
29424	33320
29424	33400
29424	33263
29424	33344
29424	33280
29424	33382
29424	33330
29424	33310
29424	33323
29424	33300
29424	33275
29424	33361
29424	33356
10352	33377
10352	33354
10352	33413
10352	33406
10352	33398
10352	33350
10352	33387
10352	33273
10352	33400
10352	33404
10352	33382
10352	33310
10352	33300
10352	33275
10352	33361
10352	33356
12728	33377
12728	33354
12728	33413
12728	33398
12728	33273
12728	33267
12728	33382
12728	33310
12728	33385
24926	33377
24926	33354
24926	33413
24926	33401
24926	33398
24926	33364
24926	33256
24926	33387
24926	33433
24926	33291
24926	33273
24926	33400
24926	33421
24926	33263
24926	33265
24926	33287
24926	33382
24926	33330
24926	33310
24926	33323
24926	33300
24926	33275
24926	33356
24926	33385
18827	33377
18827	33354
18827	33413
18827	33387
18827	33287
18827	33382
18827	33300
20118	33377
20118	33354
20118	33413
20118	33406
20118	33401
20118	33398
20118	33309
20118	33350
20118	33387
20118	33291
20118	33400
20118	33421
20118	33404
20118	33267
20118	33265
20118	33287
20118	33280
20118	33382
20118	33310
20118	33300
20118	33275
20118	33361
20118	33353
20118	33356
20118	33385
8877	33377
8877	33354
8877	33413
8877	33360
8877	33398
8877	33350
8877	33387
8877	33280
8877	33382
8877	33310
8877	33300
8877	33275
8877	33361
8877	33356
16296	33377
16296	33354
16296	33413
16296	33400
16296	33280
16296	33382
16296	33310
16296	33275
23355	33377
23355	33354
23355	33413
23355	33387
23355	33400
23355	33421
23355	33300
1796	33377
1796	33354
1796	33413
1796	33387
1796	33363
1796	33334
1796	33382
1796	33300
4017	33377
4017	33354
4017	33413
4017	33400
4017	33267
4017	33310
4017	33275
4017	33385
23785	33377
23785	33354
23785	33413
23785	33400
23785	33404
23785	33382
23785	33353
27572	33377
27572	33354
27572	33413
27572	33350
27572	33387
27572	33400
27572	33404
27572	33267
27572	33265
27572	33382
27572	33310
27572	33300
27572	33353
27572	33356
27572	33385
30678	33377
30678	33354
30678	33413
30678	33387
30678	33291
30678	33382
30678	33310
30678	33323
30678	33300
30678	33275
30678	33353
23791	33377
23791	33354
23791	33413
23791	33387
23791	33400
23791	33404
23791	33382
23791	33310
23791	33300
23791	33275
18883	33377
18883	33354
18883	33413
18883	33387
18883	33310
18883	33300
8485	33377
8485	33354
8485	33413
8485	33309
8485	33350
8485	33400
8485	33404
8485	33265
8485	33344
8485	33382
8485	33310
8485	33300
8485	33356
8485	33385
17726	33377
17726	33354
17726	33413
17726	33401
17726	33398
17726	33350
17726	33387
17726	33400
17726	33421
17726	33404
17726	33265
17726	33287
17726	33382
17726	33362
17726	33300
17726	33361
17726	33353
17726	33356
19	33377
19	33354
19	33413
19	33398
19	33387
19	33400
19	33404
19	33267
19	33382
19	33310
19	33300
19	33275
19	33361
19	33353
22120	33377
22120	33354
22120	33413
22120	33401
22120	33398
22120	33350
22120	33387
22120	33320
22120	33400
22120	33421
22120	33280
22120	33382
22120	33310
22120	33323
22120	33300
22120	33275
22120	33361
22120	33385
8797	33377
8797	33354
8797	33413
8797	33401
8797	33400
8797	33404
8797	33382
8797	33310
8797	33361
8797	33353
13230	33377
13230	33354
13230	33413
13230	33309
13230	33404
13230	33265
13230	33287
13230	33382
13230	33310
13230	33361
13230	33353
13230	33385
31518	33377
31518	33354
31518	33413
31518	33309
31518	33387
31518	33273
31518	33400
31518	33404
31518	33382
31518	33310
31518	33300
31518	33353
31518	33356
19948	33377
19948	33354
19948	33413
19948	33387
19948	33404
19948	33382
19948	33310
19948	33300
19948	33361
19948	33353
24586	33377
24586	33354
24586	33413
24586	33387
24586	33382
24586	33353
7760	33377
7760	33354
7760	33413
7760	33398
7760	33309
7760	33273
7760	33404
7760	33265
7760	33382
7760	33353
27559	33377
27559	33354
27559	33413
27559	33414
27559	33398
27559	33256
27559	33309
27559	33387
27559	33273
27559	33404
27559	33267
27559	33280
27559	33382
27559	33362
27559	33303
27559	33300
27559	33361
27559	33353
27559	33356
27559	33385
16359	33377
16359	33354
16359	33413
16359	33398
16359	33387
16359	33400
16359	33421
16359	33404
16359	33265
16359	33280
16359	33382
16359	33300
16359	33275
16359	33361
16359	33353
16359	33385
13659	33377
13659	33354
13659	33413
13659	33406
13659	33398
13659	33350
13659	33387
13659	33273
13659	33404
13659	33267
13659	33382
13659	33310
13659	33300
13659	33275
13659	33361
13659	33353
27843	33377
27843	33354
27843	33413
27843	33406
27843	33309
27843	33387
27843	33404
27843	33382
27843	33310
27843	33300
27843	33361
27843	33353
10072	33377
10072	33354
10072	33413
10072	33387
10072	33400
10072	33404
10072	33267
10072	33265
10072	33382
10072	33310
10072	33300
10072	33361
10072	33353
19059	33377
19059	33354
19059	33413
19059	33387
19059	33400
19059	33310
19059	33300
19059	33275
27591	33377
27591	33354
27591	33413
27591	33406
27591	33398
27591	33256
27591	33350
27591	33387
27591	33273
27591	33400
27591	33280
27591	33382
27591	33310
27591	33323
27591	33300
27591	33275
27591	33361
6372	33377
6372	33354
6372	33413
6372	33350
6372	33387
6372	33400
6372	33421
6372	33404
6372	33265
6372	33382
6372	33310
6372	33300
6372	33275
6372	33361
6372	33353
11979	33377
11979	33354
11979	33413
11979	33398
11979	33309
11979	33350
11979	33387
11979	33320
11979	33404
11979	33265
11979	33334
11979	33382
11979	33310
11979	33300
11979	33353
26122	33377
26122	33354
26122	33413
26122	33387
26122	33382
26122	33300
21678	33377
21678	33354
21678	33413
21678	33380
21678	33406
21678	33401
21678	33398
21678	33256
21678	33350
21678	33387
21678	33400
21678	33404
21678	33267
21678	33265
21678	33382
21678	33310
21678	33300
21678	33275
21678	33361
30714	33377
30714	33354
30714	33413
30714	33398
30714	33387
30714	33400
30714	33310
30714	33323
30714	33300
30714	33275
30714	33361
1927	33377
1927	33354
1927	33413
1927	33398
1927	33350
1927	33273
1927	33404
1927	33265
1927	33382
1927	33300
1927	33361
1927	33353
1927	33356
1927	33385
2530	33377
2530	33354
2530	33413
2530	33375
2530	33360
2530	33401
2530	33414
2530	33398
2530	33256
2530	33309
2530	33350
2530	33387
2530	33291
2530	33273
2530	33400
2530	33404
2530	33267
2530	33265
2530	33287
2530	33344
2530	33280
2530	33382
2530	33310
2530	33303
2530	33300
2530	33275
2530	33361
2530	33353
2530	33356
2530	33385
4056	33377
4056	33354
4056	33413
4056	33273
4056	33404
4056	33382
4056	33300
4056	33385
22289	33377
22289	33354
22289	33413
22289	33398
22289	33309
22289	33350
22289	33387
22289	33273
22289	33404
22289	33265
22289	33382
22289	33310
22289	33323
22289	33300
22289	33361
22289	33353
22289	33356
9111	33377
9111	33354
9111	33413
9111	33309
9111	33387
9111	33273
9111	33382
9111	33310
9111	33300
24395	33377
24395	33354
24395	33413
24395	33387
24395	33404
24395	33287
24395	33382
24395	33310
24395	33300
24395	33353
24395	33356
27193	33377
27193	33354
27193	33413
27193	33398
27193	33350
27193	33387
27193	33404
27193	33265
27193	33382
27193	33310
27193	33300
27193	33275
27193	33361
27193	33356
27193	33385
17301	33377
17301	33354
17301	33413
17301	33387
30691	33377
30691	33354
30691	33413
30691	33387
30691	33400
30691	33404
5560	33377
5560	33354
5560	33413
5560	33401
5560	33398
5560	33387
5560	33400
5560	33404
5560	33267
5560	33382
5560	33310
5560	33300
5560	33275
5560	33361
5560	33353
5560	33356
6683	33377
6683	33354
6683	33413
6683	33402
6683	33375
6683	33360
6683	33364
6683	33309
6683	33387
6683	33433
6683	33291
6683	33273
6683	33320
6683	33400
6683	33270
6683	33404
6683	33263
6683	33344
6683	33280
6683	33382
6683	33330
6683	33365
6683	33310
6683	33362
6683	33301
6683	33359
6683	33303
6683	33323
6683	33300
6683	33275
6683	33361
6683	33353
6683	33356
7201	33377
7201	33354
7201	33413
7201	33360
7201	33398
7201	33364
7201	33387
7201	33291
7201	33374
7201	33400
7201	33404
7201	33382
7201	33310
7201	33359
7201	33300
7201	33275
7201	33353
7201	33356
992	33377
992	33354
992	33413
992	33406
992	33398
992	33309
992	33350
992	33387
992	33400
992	33404
992	33265
992	33287
992	33382
992	33310
992	33323
992	33300
992	33361
992	33353
992	33356
32586	33377
32586	33354
32586	33413
32586	33401
32586	33400
32586	33382
32586	33310
32586	33361
9359	33377
9359	33354
9359	33413
9359	33401
9359	33309
9359	33400
9359	33404
9359	33287
9359	33280
9359	33382
9359	33310
9359	33323
9359	33275
9359	33361
9359	33353
30125	33377
30125	33354
30125	33413
30125	33401
30125	33400
30125	33404
30125	33265
30125	33280
30125	33382
30125	33310
30125	33353
27449	33377
27449	33354
27449	33413
27449	33398
27449	33256
27449	33350
27449	33387
27449	33291
27449	33273
27449	33400
27449	33404
27449	33267
27449	33287
27449	33280
27449	33382
27449	33310
27449	33301
27449	33323
27449	33300
27449	33275
27449	33353
27449	33356
27449	33385
14652	33377
14652	33354
14652	33413
14652	33360
14652	33398
14652	33387
14652	33291
14652	33273
14652	33427
14652	33400
14652	33270
14652	33404
14652	33267
14652	33265
14652	33287
14652	33280
14652	33382
14652	33310
14652	33300
14652	33275
14652	33385
28433	33377
28433	33354
28433	33413
28433	33406
28433	33350
28433	33387
28433	33404
28433	33287
28433	33382
28433	33310
28433	33300
28433	33356
15248	33377
15248	33354
15248	33413
15248	33309
15248	33350
15248	33387
15248	33400
15248	33404
15248	33267
15248	33280
15248	33382
15248	33310
15248	33323
15248	33300
15248	33353
13720	33377
13720	33354
13720	33413
13720	33398
13720	33256
13720	33309
13720	33350
13720	33387
13720	33400
13720	33404
13720	33265
13720	33382
13720	33310
13720	33300
13720	33361
13720	33353
13720	33356
33025	33377
33025	33354
33025	33413
33025	33275
6799	33377
6799	33354
6799	33413
6799	33401
6799	33398
6799	33256
6799	33387
6799	33291
6799	33273
6799	33400
6799	33404
6799	33267
6799	33287
6799	33334
6799	33280
6799	33382
6799	33310
6799	33300
6799	33275
6799	33353
6799	33356
28891	33377
28891	33354
28891	33413
28891	33387
28891	33291
28891	33273
28891	33320
28891	33400
28891	33270
28891	33404
28891	33267
28891	33280
28891	33382
28891	33310
28891	33362
28891	33301
28891	33303
28891	33300
28891	33275
28891	33361
28891	33353
28891	33356
30553	33377
30553	33354
30553	33413
30553	33406
30553	33401
30553	33350
30553	33387
30553	33400
30553	33404
30553	33287
30553	33382
30553	33310
30553	33323
30553	33300
30553	33275
30553	33361
30553	33353
30553	33356
24845	33377
24845	33354
24845	33413
24845	33387
24845	33404
24845	33382
24845	33310
24845	33300
24845	33353
1193	33377
1193	33354
1193	33413
1193	33380
1193	33401
1193	33273
1193	33320
1193	33400
1193	33267
1193	33287
1193	33280
1193	33382
1193	33310
1193	33323
1193	33300
1193	33275
1193	33361
18928	33377
18928	33354
18928	33413
18928	33398
18928	33387
18928	33400
18928	33267
18928	33280
18928	33310
18928	33300
18928	33275
18928	33356
18928	33385
381	33377
381	33354
381	33413
381	33406
381	33401
381	33398
381	33350
381	33387
381	33400
381	33382
381	33300
381	33275
381	33361
28036	33377
28036	33354
28036	33413
28036	33387
28036	33400
28036	33404
28036	33265
28036	33382
28036	33300
28036	33353
9074	33377
9074	33354
9074	33413
9074	33404
9074	33267
9074	33382
9074	33361
9074	33353
9074	33385
31751	33377
31751	33354
31751	33413
31751	33380
31751	33406
31751	33401
31751	33398
31751	33256
31751	33350
31751	33387
31751	33273
