0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,label
NEAT1,-0.285639,0.107675,-0.311717,-0.152776,0.017113,0.335798,-0.263083,-0.154307,-0.014775,-0.040641,0.076890,0.097739,-0.107868,-0.066725,0.229798,-0.280043,-0.039753,-0.260117,-0.182474,-0.237881,-0.032182,0.029173,-0.132991,0.237084,0.265993,0.066335,0.130088,-0.100652,0.030407,0.164233,-0.358939,0.183622,-0.059956,-0.228598,0.172737,-0.308294,0.056697,0.141748,-0.159658,-0.033938,-0.145411,0.173398,-0.136345,0.152013,-0.131557,0.073179,0.225965,-0.218384,0.295114,-0.098400,-0.105259,0.124961,-0.161709,-0.101762,-0.262537,-0.053600,0.250936,0.095058,0.037575,0.347831,-0.150216,0.137226,-0.404619,0.128602,0.041646,-0.086292,0.004455,0.206043,-0.148367,0.042667,0.057566,-0.509473,-0.170662,-0.138250,0.433113,0.061029,-0.002128,-0.166083,-0.080301,-0.061414,0.108489,-0.150033,-0.239307,-0.028255,0.144636,-0.233212,0.024028,-0.372892,-0.153244,0.127210,-0.136411,-0.110242,0.005744,-0.015354,-0.191049,0.029924,0.222117,0.112035,0.146972,0.113882,0.080436,-0.099740,-0.259218,-0.073289,-0.115832,-0.163116,0.127122,-0.063325,-0.046620,0.130268,0.135785,0.162719,-0.236943,-0.141654,0.028511,-0.118237,0.154909,0.007246,0.084418,0.309340,0.070020,0.249365,-0.126747,0.299744,-0.416442,-0.006295,-0.166969,-0.143842,-0.093854,-0.072918,0.043904,-0.241612,-0.079196,-0.128690,-0.067893,0.134547,0.145326,-0.038526,-0.316555,-0.040602,-0.235879,-0.009825,0.014387,-0.017736,0.007769,0.243916,-0.033054,0.052340,0.094738,0.302516,-0.211966,-0.027273,-0.180992,-0.409908,-0.193133,-0.092825,0.013525,-0.079199,-0.067791,-0.238326,-0.311905,-0.096401,-0.107473,-0.182636,0.389326,-0.137015,-0.055559,0.000408,-0.034591,0.188737,0.049707,-0.039376,-0.003033,-0.132852,0.371730,-0.008667,-0.097546,0.013261,0.224992,-0.222309,0.422392,0.171542,0.055224,0.036150,-0.155180,-0.187826,0.187652,0.047322,0.114880,0.064270,-0.031955,-0.117227,-0.169746,-0.038998,0.220690,0.098069,-0.164344,-0.240170,-0.183468,-0.124758,0.072267,-0.247612,-0.450314,-0.005755,0.039754,0.124749,-0.107256,0.196490,-0.215435,0.116476,-0.223641,-0.060690,0.152885,0.041703,-0.052990,-0.070812,0.029580,-0.083558,0.310519,-0.107441,0.001996,0.006408,-0.317461,-0.149207,0.126386,0.219266,-0.077994,-0.031321,0.349318,-0.210319,-0.005869,-0.206952,-0.044691,-0.090638,0.194563,-0.035656,-0.177447,0.079919,0.034167,0.192807,0.105128,0.139800,-0.174546,0.216257,-0.043966,0.241215,-0.144684,-0.098855,-0.339512,0.038617,-0.284954,-0.329675,0.254470,0.081347,-0.094914,0.123125,1
SNHG1,0.058598,0.050508,-0.289767,-0.050901,-0.185906,0.160691,-0.255024,-0.115522,-0.049666,-0.048212,0.013141,0.073631,-0.018775,-0.194927,0.019163,-0.093345,-0.138858,-0.294262,-0.239663,-0.166027,-0.080564,-0.128990,-0.138418,0.030493,0.110454,-0.028955,-0.127962,-0.032352,-0.009558,0.041466,-0.103668,0.140644,-0.186911,-0.090167,0.082924,-0.219840,0.030536,0.033081,-0.164695,-0.064161,-0.144490,0.102883,-0.090051,0.124177,0.103613,0.066359,0.239540,-0.068594,0.006422,-0.078952,0.114286,0.017859,0.006693,0.061040,-0.129707,-0.297587,0.161663,0.339620,-0.159471,0.105229,-0.128278,0.072189,-0.187471,-0.025778,0.051432,-0.043709,-0.044688,0.011714,-0.086434,-0.075064,0.161639,-0.309632,-0.154405,0.082165,0.234380,0.075967,-0.164236,-0.113838,-0.103935,-0.004975,0.096355,-0.003950,-0.273336,-0.086262,0.121731,-0.119311,0.012072,-0.358271,-0.309918,0.206968,-0.016382,-0.020533,0.067885,0.013159,-0.255182,0.090362,0.306196,0.017730,0.210972,0.201484,0.076901,0.009154,-0.207476,0.006566,-0.103486,-0.203293,0.081700,-0.100721,-0.037625,0.185275,-0.133402,0.070945,-0.174933,-0.145400,-0.039156,-0.161601,0.037470,0.101000,-0.104330,0.120185,0.058687,0.309270,-0.058167,0.356134,-0.358973,0.045940,-0.362487,-0.028990,0.014477,0.009595,0.078731,-0.318320,-0.020154,-0.026925,-0.123268,0.066988,0.030106,0.037118,-0.159588,0.164354,0.003050,-0.016450,0.194885,0.125512,0.002733,-0.058838,0.129833,0.072449,0.125634,0.116615,0.027188,-0.042259,-0.040636,-0.289200,-0.117300,0.142209,0.015382,-0.147859,-0.118392,-0.296982,-0.042909,0.093979,-0.070031,0.018181,0.103423,-0.018836,-0.050737,0.121496,-0.034513,-0.045108,0.068091,-0.128792,0.126860,-0.135745,0.201949,-0.099718,-0.055652,0.026513,0.099318,-0.042358,0.299595,0.109376,0.270335,0.042592,-0.030579,-0.019360,-0.020959,0.012747,0.074826,0.040527,0.024334,-0.159349,-0.011496,-0.072455,0.129233,0.118654,-0.229458,-0.104638,-0.175706,-0.032698,0.035448,-0.096651,-0.230981,0.089296,-0.066110,0.024989,-0.095508,-0.145330,-0.186330,-0.000422,-0.295395,-0.036428,0.074031,-0.164984,0.035597,0.031830,-0.120806,-0.277588,0.369471,-0.195924,0.030619,-0.044303,-0.079950,-0.216362,0.110581,0.261758,0.042298,-0.057086,0.134693,-0.196857,0.122215,-0.208094,0.042940,-0.307757,0.133418,0.021856,-0.024196,0.253970,0.095319,0.199687,0.037999,-0.061520,0.078134,0.280041,-0.033428,0.310727,-0.019629,0.006758,-0.109078,-0.073935,-0.169214,-0.150440,0.134948,0.107392,-0.002895,0.168282,1
GAS5,0.026625,0.148915,-0.246871,-0.021915,-0.279103,0.142450,-0.187356,-0.156744,0.007979,-0.078638,-0.000387,0.076131,-0.157059,-0.063843,0.041118,-0.337410,-0.150028,-0.302586,-0.120774,-0.185675,-0.053977,-0.193886,-0.168862,0.225566,0.080258,-0.327861,-0.140485,0.076111,0.032975,0.113371,-0.146933,0.108253,-0.175100,-0.188196,0.028224,-0.148559,-0.021220,0.226858,-0.152770,-0.162951,-0.077837,0.014925,-0.085268,0.099342,0.153603,0.113702,0.277819,0.045530,0.004198,0.084358,0.049884,0.094963,0.001312,0.008507,-0.099391,0.004985,0.253002,0.221019,-0.126308,0.043135,-0.039299,0.049329,-0.226499,0.000615,0.106758,0.060226,0.010868,0.025802,-0.171375,0.001193,0.115069,-0.354093,-0.049675,0.021122,0.169222,-0.036478,-0.125109,-0.092537,-0.102519,-0.029323,0.068705,-0.048565,-0.160258,-0.151202,0.118950,-0.112942,0.100434,-0.240422,-0.157789,0.216777,0.121590,-0.087814,0.104739,-0.013651,-0.115623,0.045223,0.184241,0.128957,0.121088,0.104350,0.083156,-0.190548,-0.147635,-0.112787,-0.022178,-0.003660,0.087173,-0.045202,-0.093148,0.137749,-0.075464,0.073407,-0.163902,-0.108110,-0.034568,-0.045486,0.029180,0.212532,-0.017118,0.103786,0.004339,0.241362,0.061567,0.295691,-0.246363,-0.027650,-0.183794,-0.017841,-0.049645,-0.060408,0.146938,-0.148901,0.003239,0.001144,0.019764,-0.006926,0.036779,0.012620,-0.194211,0.098060,-0.049410,0.064533,0.142297,0.176395,0.119246,-0.127260,0.163123,-0.091159,0.049816,0.146535,-0.008054,-0.032623,0.005001,-0.326431,-0.074858,0.185847,0.029650,-0.237206,-0.054729,-0.228950,-0.055135,0.005281,-0.024684,-0.106139,0.162183,-0.029491,-0.091598,0.149554,-0.105273,0.032845,0.019724,-0.026800,-0.004719,-0.216776,0.169304,-0.018030,0.080428,0.202665,0.169667,-0.113917,0.191817,-0.008339,0.234371,-0.037357,0.021109,-0.143388,-0.091969,0.029629,0.043995,0.076091,0.121827,-0.058403,0.004082,-0.062648,0.242003,0.024126,-0.212594,-0.099457,-0.051563,0.088693,-0.058738,-0.003968,-0.174775,0.056016,-0.043405,0.017391,-0.065064,-0.078027,-0.187627,0.060777,-0.105861,-0.035689,0.098701,-0.126204,0.109106,0.120421,-0.126645,-0.212199,0.262817,-0.167776,0.099008,-0.026906,-0.051820,-0.171608,0.021282,0.191704,0.136622,0.058339,0.088844,-0.220103,0.108319,-0.176254,0.012271,-0.191883,0.172357,-0.046050,-0.044561,0.244143,0.146122,-0.004209,0.048241,-0.033870,0.152711,0.156272,-0.046153,0.151886,-0.071691,0.085722,-0.194538,-0.114128,-0.122029,-0.077557,0.272848,0.231450,0.074313,0.013505,1
SNHG5,0.036490,0.147495,-0.269211,0.066963,-0.318530,0.092608,-0.103926,-0.154619,0.053273,0.020049,0.083524,0.068931,-0.147925,-0.117993,0.037559,-0.288118,-0.076274,-0.280716,-0.136290,-0.209685,-0.053496,-0.213727,-0.133006,0.215564,0.073062,-0.324868,-0.127094,-0.016958,0.126974,0.031131,-0.195027,0.014545,-0.194990,-0.170681,0.095857,-0.175425,-0.045041,0.048343,-0.027680,-0.112214,-0.183848,0.119955,-0.043578,0.018177,0.130626,0.102952,0.219068,-0.042364,-0.007091,0.092184,0.135563,0.144672,-0.013987,-0.076946,-0.075027,0.044583,0.164631,0.187829,-0.129744,-0.035039,-0.073253,-0.031242,-0.170878,0.024499,0.102129,-0.073058,0.063362,0.104898,-0.130874,-0.001806,0.183606,-0.263080,-0.053349,0.053753,0.032623,0.042230,-0.168663,-0.181333,-0.078423,-0.059558,0.007377,-0.039570,-0.102586,-0.032574,-0.024411,-0.043312,0.063470,-0.188862,-0.054667,0.201635,0.077084,-0.038489,0.115654,-0.062640,-0.102627,0.043789,0.145040,0.085175,0.132672,0.041307,0.127066,-0.134017,-0.268057,-0.116482,-0.009656,-0.050938,0.087343,0.000668,-0.034248,0.172327,-0.012351,0.198484,-0.185810,-0.181136,0.046205,-0.026949,0.023870,0.179189,0.113870,0.095548,-0.015151,0.245071,0.078497,0.349239,-0.228283,0.048977,-0.155847,0.001093,-0.108320,-0.123961,0.086963,-0.217452,-0.067430,0.024520,-0.007892,0.061637,0.037430,0.087756,-0.144728,0.025487,-0.071081,0.048172,0.123223,0.072218,0.133062,-0.013617,0.122394,0.019185,0.035460,0.132216,0.032485,0.120500,0.020559,-0.188978,-0.100146,0.178931,0.073863,-0.305569,-0.014036,-0.119527,-0.063499,0.034074,0.009882,0.032311,0.181035,-0.112582,-0.072727,0.133312,-0.204042,0.124583,-0.030047,-0.110769,0.082886,-0.215306,0.189742,-0.005461,0.058584,0.130254,0.276095,-0.055825,0.271991,-0.095939,0.179404,0.005279,0.055616,-0.162444,-0.021720,0.022069,0.109353,0.141018,0.014869,-0.071910,-0.058185,-0.131275,0.096075,0.010820,-0.234387,0.037570,-0.125609,0.071325,0.141237,0.034783,-0.173716,0.058962,-0.084350,0.007407,-0.067406,-0.101098,-0.256179,-0.006297,-0.213782,-0.124383,0.094659,-0.074774,0.121733,0.106588,-0.169087,-0.244558,0.217705,-0.193133,0.143636,-0.032349,-0.012852,-0.185353,0.062312,0.150059,0.103241,0.040222,0.142668,-0.247142,0.175184,-0.049754,-0.025183,-0.116731,0.255753,-0.107758,-0.032006,0.109313,0.210354,0.082524,-0.004259,0.037531,0.036212,0.140024,-0.037403,0.174496,0.044158,0.081876,-0.133228,-0.059753,-0.057877,-0.064077,0.219583,0.121855,0.088253,0.055556,1
XIST,0.055734,0.109248,-0.320842,-0.036956,-0.197863,0.168226,-0.218743,-0.202839,-0.058625,-0.121471,0.041804,0.107520,-0.034673,-0.100196,0.012535,-0.160069,-0.083573,-0.332063,-0.208814,-0.209662,-0.092381,-0.150445,-0.091527,0.011269,0.105700,-0.051488,-0.178195,-0.085269,0.136541,0.107441,-0.155622,0.089868,-0.223526,-0.250828,0.147995,-0.202310,-0.111521,0.073943,-0.107392,-0.054127,-0.235856,0.173105,-0.158060,0.022380,0.091499,0.066519,0.315673,-0.104510,0.007142,-0.099872,0.115988,0.019724,0.094089,0.050749,-0.043565,-0.246509,0.150984,0.230560,-0.177350,-0.028153,-0.118729,-0.018714,-0.092276,-0.034836,0.058381,-0.086216,-0.046659,0.058276,-0.119656,-0.119501,0.080731,-0.312641,-0.110427,0.078472,0.182402,0.034862,-0.187176,-0.136850,-0.078611,-0.071425,0.048818,-0.035441,-0.178363,-0.051437,-0.054475,-0.149374,0.024676,-0.321274,-0.341253,0.174430,-0.013019,-0.066993,0.017922,0.022625,-0.167059,0.138514,0.312220,0.004950,0.118740,0.116529,0.087510,-0.141844,-0.239062,0.009343,0.001771,-0.168892,0.129797,-0.090405,-0.161418,0.137809,-0.037876,0.186299,-0.261319,-0.124127,-0.046155,-0.186905,0.058754,0.155679,-0.128607,0.175565,0.110841,0.335003,-0.034329,0.340672,-0.386504,0.020118,-0.267244,-0.090412,-0.047509,-0.127919,0.259873,-0.340659,-0.101799,-0.101350,-0.042933,0.083746,0.097197,0.091819,-0.129347,0.064243,-0.052972,-0.053790,0.119946,0.198360,-0.040479,0.028410,0.094507,0.032201,0.114184,-0.017320,0.031166,-0.061801,-0.178864,-0.194977,-0.208100,0.049819,0.053127,-0.182248,-0.033414,-0.169649,0.013924,0.095400,-0.097823,-0.004599,0.256953,0.021424,-0.044446,0.130815,-0.053041,0.010249,-0.070479,-0.123022,0.175862,-0.092084,0.094478,-0.017335,-0.030721,0.010020,0.161522,-0.024391,0.330628,0.038116,0.110626,0.060285,-0.031428,-0.059021,0.004407,0.164559,-0.014078,-0.076665,0.102241,-0.093381,-0.102007,-0.093997,0.123998,0.052716,-0.283639,0.036078,-0.069360,0.118722,0.074532,-0.056326,-0.239619,0.216478,-0.036069,0.088165,-0.042517,-0.135847,-0.188062,-0.049867,-0.158879,-0.075478,0.108303,-0.124095,0.071784,-0.129052,-0.108309,-0.327816,0.294675,-0.215928,-0.041804,-0.105549,-0.171956,-0.249442,0.084184,0.260147,0.048342,-0.009107,0.208796,-0.306765,0.208964,-0.160121,0.039023,-0.097411,0.158791,-0.035254,0.022434,0.315947,0.114121,0.133198,0.024727,-0.038338,0.076216,0.146942,-0.108357,0.205251,0.026109,0.058937,-0.133958,-0.001955,-0.210654,-0.331881,0.195430,0.133172,0.110987,0.127541,1
TUG1,0.020793,0.127075,-0.244263,0.020880,-0.278823,0.158457,-0.107315,-0.151221,0.120390,-0.077459,0.005489,0.129551,-0.021356,-0.078530,0.010363,-0.074782,-0.085621,-0.260635,-0.179683,-0.182338,-0.111611,-0.073801,-0.075789,0.016624,0.145336,-0.066953,-0.112024,-0.096303,0.085670,0.080382,-0.116490,0.034253,-0.208402,-0.164885,0.148173,-0.268257,-0.041500,0.018594,-0.056310,-0.085865,-0.220491,0.231669,-0.089864,0.073871,-0.006738,0.076812,0.239986,-0.126929,0.056245,-0.064517,0.078940,-0.025629,0.089918,0.096187,-0.071140,-0.059644,0.132772,0.221907,-0.095905,-0.056589,-0.202744,-0.022288,-0.154750,-0.062688,0.051004,-0.082416,-0.104375,0.030519,-0.037078,-0.109586,0.114953,-0.294512,-0.165154,0.109498,0.154437,-0.027946,-0.215610,-0.119888,-0.032195,-0.066450,0.047240,-0.006182,-0.238156,-0.005488,0.149576,-0.163026,-0.040298,-0.225411,-0.237093,0.292428,-0.026192,-0.013463,0.105674,0.032127,-0.259122,0.093097,0.364667,-0.002842,0.140113,0.120307,0.113595,-0.111056,-0.262905,-0.010946,-0.050250,-0.144613,0.123681,-0.068566,-0.054402,0.131372,0.029756,0.231981,-0.158598,-0.146314,-0.097210,-0.245280,0.077621,0.201029,-0.094136,0.190991,0.009989,0.358846,-0.008173,0.407998,-0.354219,0.049000,-0.282907,-0.026253,-0.122505,-0.096114,0.226023,-0.336710,0.016970,-0.076513,-0.038110,-0.040307,0.151101,0.107390,-0.096412,-0.017982,0.018237,-0.010523,0.226807,0.173399,0.010530,-0.053800,0.061919,0.054830,0.116211,0.021238,0.003999,0.070411,-0.121738,-0.275111,-0.151761,0.063629,0.080579,-0.121810,-0.028213,-0.134508,-0.049499,0.106686,-0.072170,0.007869,0.200015,-0.006108,-0.073083,0.023842,-0.050832,0.032162,0.053141,-0.104553,0.147184,-0.170221,0.000504,-0.113525,-0.033666,-0.036346,0.094849,-0.087603,0.303379,0.027521,0.161955,0.149265,-0.060431,0.046811,0.060990,0.094860,-0.049265,-0.114944,0.032385,-0.130002,-0.018843,-0.134331,0.091774,0.067226,-0.213342,0.002629,-0.135396,0.098738,0.117789,-0.011307,-0.228680,0.183441,-0.074022,-0.044648,-0.032498,-0.192976,-0.168993,-0.041132,-0.228048,-0.084183,0.101452,-0.076038,0.056641,-0.081817,-0.092058,-0.306552,0.268782,-0.214753,0.021454,-0.113996,-0.158661,-0.219325,0.044655,0.298123,0.038094,-0.025744,0.158660,-0.280381,0.139951,-0.166035,-0.026794,-0.138699,0.178942,-0.000221,-0.019701,0.309518,0.101152,0.092330,-0.049427,-0.077987,0.028068,0.158258,-0.158890,0.336114,0.021942,0.037619,-0.131444,-0.048142,-0.234339,-0.188394,0.205795,0.118062,0.033930,0.081469,1
RMRP,0.014604,0.133239,-0.259047,-0.017904,-0.200263,0.098597,-0.110278,-0.160845,0.014620,-0.128755,0.080043,0.030270,-0.072438,-0.203294,0.023933,-0.151368,0.021286,-0.272652,-0.105745,-0.161368,-0.099138,0.022306,-0.086823,0.024472,0.118545,0.006028,-0.057614,-0.061939,0.095286,0.066565,-0.058043,0.046333,-0.087609,-0.150487,0.228289,-0.209213,0.106628,-0.111382,-0.094127,0.007544,-0.222477,0.137184,-0.174585,0.083253,0.017307,0.141595,0.149976,-0.169928,0.041667,-0.065896,0.118953,0.008227,-0.024005,0.097595,-0.178422,-0.093118,0.210937,0.254270,-0.123317,0.001326,-0.172181,0.005138,-0.249730,-0.039292,0.008875,-0.022956,-0.037388,0.055915,-0.093576,-0.056461,0.073998,-0.200225,-0.179426,0.070668,0.257887,0.180544,-0.203622,-0.011695,-0.110479,-0.049879,0.012583,-0.057875,-0.271448,-0.005545,0.132843,-0.083077,0.087669,-0.166422,-0.235775,0.180325,-0.102140,-0.002518,0.124004,-0.031727,-0.225733,-0.001922,0.228481,0.030561,0.125162,0.162445,0.107038,-0.186823,-0.234952,-0.011770,-0.027542,-0.115556,0.047633,0.000342,-0.007787,0.078026,-0.016852,0.215112,-0.201117,-0.146185,-0.081686,-0.171446,0.068920,0.096535,-0.038704,0.175543,0.131124,0.311072,0.032567,0.321618,-0.315261,0.000640,-0.235475,-0.001002,0.001794,-0.063846,0.198734,-0.293138,-0.087388,-0.081464,-0.092591,-0.028878,0.152951,0.029326,-0.100333,0.051067,-0.070019,-0.057586,0.184808,0.241215,-0.131160,0.100885,-0.000582,0.015653,0.036427,-0.009583,0.014521,0.040088,-0.117820,-0.229345,-0.184349,0.090823,0.174491,-0.145767,-0.083233,-0.219410,-0.232837,-0.022816,-0.031825,0.030906,0.122928,-0.085391,0.012139,0.134465,-0.072451,-0.035300,0.023976,-0.121714,0.154165,-0.054928,-0.009264,-0.029216,0.046401,0.009827,0.110948,-0.019069,0.330286,0.112384,0.143399,0.047502,-0.001342,0.111323,0.088867,0.056002,-0.071115,-0.040730,-0.063944,-0.050687,-0.107281,-0.156981,0.042014,0.118589,-0.249425,0.070507,-0.183134,0.033714,-0.030246,-0.004171,-0.225383,0.186327,0.003093,0.085510,0.037069,-0.102680,-0.143825,-0.013176,-0.310000,0.003070,0.002421,-0.116822,-0.039656,-0.058089,-0.074817,-0.332485,0.383510,-0.179317,0.095895,-0.031314,-0.144947,-0.309183,0.083518,0.261204,-0.006706,0.002775,0.145883,-0.422997,0.056310,-0.196198,-0.076724,-0.120186,0.267824,0.001099,0.095010,0.228825,0.114639,0.154447,0.021664,-0.001998,0.045263,0.161363,-0.099310,0.254532,0.023854,-0.169252,-0.121485,0.059771,-0.128666,-0.243146,0.218150,0.092377,0.126873,0.024646,1
NONHSAG013514,-0.028879,0.156997,-0.291009,-0.047706,-0.201838,0.085587,-0.124809,-0.070468,0.056898,-0.056559,0.085047,0.065185,-0.070142,-0.113961,0.130705,-0.208346,-0.021330,-0.275826,-0.067393,-0.131301,-0.060169,-0.050443,0.001991,-0.029277,0.130207,0.036944,-0.094207,-0.070630,0.038389,0.056265,-0.211537,-0.000384,-0.091128,-0.098792,0.122184,-0.206784,-0.004300,-0.018989,-0.043006,0.013306,-0.120216,0.081392,-0.160547,0.083416,0.083387,0.172770,0.137420,-0.145514,0.042278,-0.059558,0.106029,0.010811,-0.037139,0.017389,-0.049293,-0.122063,0.127470,0.171790,-0.000476,0.050616,-0.091461,-0.121287,-0.248370,-0.026630,-0.004324,-0.017372,-0.045403,0.095823,-0.042900,-0.070631,0.057607,-0.247167,-0.143628,0.039166,0.216177,0.070573,-0.159943,-0.093309,-0.134258,-0.053186,-0.051746,-0.058590,-0.189599,0.005610,0.138215,-0.081756,0.051284,-0.230815,-0.250877,0.185389,-0.108381,-0.014008,0.028478,-0.033786,-0.298275,-0.026111,0.271606,-0.021931,0.116322,0.200251,0.090293,-0.170505,-0.272277,-0.107952,-0.068717,-0.154208,0.096121,-0.037328,0.013896,0.042254,-0.025766,0.202381,-0.175100,-0.135460,-0.101868,-0.076936,0.066771,0.042242,0.006716,0.184493,0.139192,0.310150,-0.024713,0.314605,-0.345492,-0.002847,-0.206736,0.013024,-0.058805,-0.041814,0.139469,-0.289119,-0.114872,-0.078709,-0.047968,-0.047212,0.127829,-0.035130,-0.056814,0.099424,-0.132739,-0.039804,0.044459,0.225401,-0.136213,0.096883,0.044232,0.035782,0.039503,0.025720,0.092956,-0.019374,-0.125207,-0.295218,-0.149671,0.068109,0.132821,-0.219314,0.092100,-0.198378,-0.170275,-0.002853,-0.049064,0.010480,0.207709,-0.060018,-0.020084,0.122696,-0.037968,-0.067143,-0.005027,-0.081738,0.166477,-0.186648,-0.063088,-0.056799,0.048042,-0.034665,0.052314,0.038347,0.348310,0.049600,0.134610,0.087723,-0.042298,-0.081873,0.067521,0.090596,-0.143832,-0.099510,-0.003153,-0.168188,-0.106467,-0.124378,0.027964,0.133703,-0.216090,0.017109,-0.167450,0.100903,0.093247,-0.004905,-0.175254,0.189895,0.049983,0.096469,-0.057911,-0.154090,-0.186734,-0.020249,-0.197637,-0.010424,0.052668,-0.153363,-0.096482,-0.018513,-0.088380,-0.397326,0.282531,-0.124536,0.090312,-0.102952,-0.158326,-0.194815,0.018983,0.201705,0.019543,0.011859,0.138255,-0.342938,0.046779,-0.241461,-0.001088,-0.042081,0.245399,0.007871,0.020324,0.204278,0.118805,0.113193,0.021491,-0.057924,0.042227,0.133459,-0.148555,0.162389,0.071502,-0.073327,-0.129190,-0.043226,-0.200322,-0.266109,0.220314,0.029875,0.113616,0.122675,1
JPX,-0.071159,0.074042,-0.232929,-0.132574,-0.192301,0.143854,-0.087483,-0.133530,0.001045,-0.092699,0.025738,0.046235,-0.096274,-0.087488,0.119381,-0.169575,-0.067186,-0.206705,-0.159246,-0.139625,-0.078628,-0.050260,-0.011070,0.067114,0.074405,0.018456,-0.021048,-0.121010,0.061095,0.054929,-0.119439,-0.004028,-0.107888,-0.205552,0.124170,-0.170224,-0.017238,-0.048756,-0.011690,0.024331,-0.163120,0.147260,-0.189728,0.061347,0.015767,0.176272,0.109986,-0.133750,0.010133,-0.062548,0.113644,-0.001809,-0.016302,0.023267,-0.188195,-0.106988,0.209589,0.250788,-0.075651,0.058084,-0.121565,-0.036589,-0.251995,-0.053504,0.049293,-0.078273,-0.045460,0.042769,-0.040080,-0.052464,-0.028798,-0.220581,-0.110165,0.050648,0.200991,-0.011769,-0.189193,-0.054174,-0.171336,-0.116491,-0.005715,-0.037578,-0.166917,-0.062774,0.152783,-0.169216,0.070900,-0.241841,-0.264324,0.190714,-0.076973,-0.120008,0.012375,-0.042927,-0.310151,-0.081779,0.259502,-0.045623,0.140574,0.183353,0.141095,-0.183047,-0.306489,-0.070776,-0.048322,-0.118939,0.099783,0.033691,-0.070545,0.092295,-0.057628,0.222890,-0.258383,-0.171646,-0.127195,-0.098832,0.067687,0.046016,0.036735,0.221869,0.096151,0.353180,0.079614,0.365461,-0.353624,0.041430,-0.138405,0.075059,-0.086009,-0.023327,0.205371,-0.244961,-0.058908,-0.045936,-0.034153,-0.025033,0.118535,-0.008171,-0.110811,0.119192,-0.121429,-0.014725,0.078476,0.205518,-0.101546,0.033796,0.047189,0.063577,0.112533,0.011326,0.026762,0.089017,-0.133927,-0.336174,-0.150331,0.124291,0.154038,-0.237575,0.019052,-0.194417,-0.162712,0.043993,-0.088876,0.013509,0.195126,-0.104841,-0.017483,0.115110,0.026396,-0.006337,0.043598,-0.107704,0.137096,-0.127147,-0.045128,-0.032348,0.114166,-0.068237,0.097169,0.050248,0.313371,0.067426,0.140785,0.083658,0.039933,-0.045476,0.090521,0.195370,-0.062370,-0.107164,0.028786,-0.165745,-0.004268,-0.097895,-0.008502,0.183463,-0.223176,0.039174,-0.108181,0.128627,0.122519,0.058833,-0.139170,0.187362,-0.072301,0.184849,-0.080849,-0.077058,-0.242632,0.001401,-0.264818,-0.145801,0.079115,-0.133701,-0.052307,-0.042502,-0.047635,-0.314417,0.329744,-0.121032,0.094588,-0.096674,-0.156720,-0.215617,0.031641,0.228226,0.025169,0.028107,0.151922,-0.212966,0.019349,-0.144047,-0.002849,-0.078144,0.183637,-0.016693,0.034297,0.217124,0.158002,0.127330,-0.003868,-0.059726,0.054127,0.084745,-0.148703,0.218250,0.029810,-0.109765,-0.109042,-0.080088,-0.206436,-0.283013,0.181174,0.106015,0.076775,0.133187,1
