0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
NONMMUG019175,0.163185,0.065223,-0.234099,-0.020545,0.232579,0.009931,-0.014343,-0.085060,-0.225754,0.024242,0.064982,0.062789,0.297442,0.020579,-0.120630,0.319430,-0.017790,0.053516,-0.210455,-0.195347,-0.267311,0.373346,-0.126636,0.036129,-0.109761,0.333275,0.167816,0.144360,-0.084024,-0.103748,-0.071591,0.030182,0.130561,-0.058413,0.180507,0.112297,-0.224010,-0.033186,0.180402,-0.145750,0.064519,-0.155278,-0.202812,-0.322694,0.036872,-0.227295,-0.004678,-0.186245,0.112677,0.207586,-0.087108,0.168859,0.137703,0.097524,-0.249979,-0.054865,-0.084483,-0.277316,-0.162165,-0.114611,-0.133528,0.147010,-0.344047,0.017700,0
Gm13650,0.190042,0.065801,-0.229027,-0.036907,0.201088,0.023735,-0.027123,-0.150458,-0.297021,0.035375,0.041267,0.123389,0.325539,0.071050,-0.272016,0.258959,-0.025596,0.049015,-0.148849,-0.180564,-0.258380,0.307350,-0.118306,0.137295,-0.046377,0.279591,0.082492,0.174706,-0.047220,-0.134544,-0.104031,0.034751,0.047690,-0.004375,0.143083,0.140970,-0.183195,-0.049939,0.253538,-0.119957,-0.041865,-0.171234,-0.162434,-0.352356,-0.024883,-0.125616,0.008194,-0.240809,0.080583,0.196776,-0.086803,0.102261,0.022848,0.170127,-0.185627,-0.085759,-0.101498,-0.323449,-0.166292,-0.161537,-0.162526,0.193198,-0.355301,0.016822,0
NONMMUG033154,0.221756,0.014047,-0.236719,-0.012390,0.213682,0.008665,-0.031860,-0.121350,-0.292705,0.024527,0.066961,0.080182,0.252152,0.052384,-0.196996,0.287734,0.028808,0.048841,-0.198571,-0.226725,-0.216034,0.396378,-0.126260,0.090198,-0.058723,0.284252,0.183214,0.148255,-0.058185,-0.136636,-0.100624,-0.000693,0.123892,0.019461,0.167850,0.086060,-0.238637,-0.042850,0.203865,-0.126187,0.107541,-0.194801,-0.144217,-0.412250,-0.010341,-0.228639,0.032662,-0.177000,0.092954,0.115576,-0.062450,0.135945,0.038762,0.114601,-0.236481,-0.058722,-0.163715,-0.245020,-0.147691,-0.156136,-0.101751,0.163477,-0.328384,0.068069,0
NONMMUG001137,0.167458,0.031853,-0.250687,-0.000853,0.247523,-0.001080,-0.044068,-0.134140,-0.210432,-0.034934,0.100952,0.092084,0.302612,-0.020483,-0.130042,0.333858,-0.063291,0.028039,-0.226432,-0.171933,-0.302066,0.331041,-0.170482,0.111826,-0.069086,0.268411,0.148531,0.112795,-0.142743,-0.194781,-0.060287,0.084077,0.082226,-0.058655,0.221556,0.071868,-0.259092,-0.047842,0.222644,-0.128394,0.104644,-0.154211,-0.184146,-0.365570,-0.033560,-0.187202,0.011786,-0.233801,0.044425,0.155115,-0.062101,0.110536,0.115214,0.141435,-0.185881,-0.156420,-0.147589,-0.235916,-0.119295,-0.165409,-0.227133,0.186360,-0.287908,0.010591,0
NONMMUG034075,0.163813,0.077647,-0.224573,-0.017646,0.229343,0.006601,-0.006864,-0.117352,-0.232720,0.064996,0.027538,0.104557,0.273211,0.032028,-0.116178,0.303929,0.004583,0.034350,-0.220247,-0.194104,-0.254344,0.350195,-0.161974,0.110110,-0.105987,0.313374,0.167632,0.114179,-0.084845,-0.150036,-0.036432,-0.026311,0.085700,0.000077,0.184288,0.084321,-0.249798,0.017804,0.166004,-0.137751,0.093966,-0.140354,-0.165139,-0.382723,-0.047805,-0.195956,0.029003,-0.252586,0.098577,0.188933,-0.056595,0.127450,0.082194,0.183822,-0.239108,-0.061847,-0.039173,-0.310786,-0.131202,-0.183837,-0.116717,0.144314,-0.340712,0.029124,0
NONMMUG010347,0.251806,0.011822,-0.182583,0.018735,0.254742,0.049093,0.001547,-0.118703,-0.267412,0.013964,0.067409,0.140649,0.370253,0.019450,-0.124556,0.303280,-0.020692,0.040643,-0.184783,-0.170596,-0.236981,0.338291,-0.096325,0.120859,-0.036502,0.296510,0.129182,0.093253,-0.062728,-0.063699,-0.077732,0.034485,0.157891,0.022435,0.179293,0.038601,-0.208912,0.013778,0.247749,-0.149075,0.122082,-0.170903,-0.152910,-0.412605,-0.003056,-0.173670,0.033495,-0.204597,0.118336,0.099536,-0.053200,0.176167,0.079946,0.123794,-0.162110,-0.110757,-0.078246,-0.223841,-0.161847,-0.128346,-0.151524,0.180796,-0.320335,0.079220,0
NONMMUG022761,0.177537,0.065761,-0.227228,0.031410,0.220916,0.042410,-0.019142,-0.101624,-0.199427,0.061697,0.064356,0.109023,0.276648,0.037629,-0.170414,0.315830,0.011794,0.012745,-0.226520,-0.202564,-0.249073,0.317114,-0.108452,0.119080,-0.064208,0.239722,0.150364,0.102152,-0.021721,-0.144235,-0.096444,-0.007690,0.150914,-0.023190,0.176282,0.090200,-0.225427,0.004036,0.219668,-0.101480,0.077774,-0.203854,-0.170475,-0.393960,-0.002886,-0.169885,0.043277,-0.219165,0.136061,0.169799,-0.093707,0.212287,0.089714,0.135922,-0.210589,-0.095894,-0.166807,-0.245598,-0.096926,-0.173451,-0.188984,0.133712,-0.363895,-0.008502,0
NONMMUG042931,0.032107,0.030978,-0.067807,0.049199,0.281073,0.385452,0.133462,-0.267525,-0.312733,0.074883,-0.128848,-0.071789,0.248600,-0.193506,-0.285490,0.113233,-0.041544,-0.107658,0.175702,-0.123247,0.280314,0.622165,0.192410,0.272945,-0.012421,0.467653,0.119344,-0.028923,-0.052610,-0.132432,0.263980,-0.103005,0.016821,0.309828,0.334548,0.277115,-0.410679,-0.153916,0.138751,0.012526,-0.052397,-0.355447,-0.018108,-0.398380,-0.298396,-0.281769,-0.358792,-0.301026,-0.095437,0.228712,-0.313543,0.027897,0.227709,-0.217130,0.071373,0.030859,0.011097,-0.146695,-0.158529,-0.014700,-0.212585,-0.267868,-0.558943,-0.186963,0
NONMMUG030848,0.327088,0.052025,-0.176307,0.066914,0.166559,0.115913,0.022917,-0.078019,-0.073221,-0.126943,0.114709,0.125064,0.193890,-0.153887,-0.246520,0.298259,-0.029992,0.086363,0.019838,-0.254525,-0.176184,0.361398,0.028722,0.089166,-0.050854,0.244038,0.211701,0.079655,-0.267478,-0.046411,0.182905,-0.172193,0.028626,0.010575,0.547164,0.210470,-0.252147,-0.087381,0.189002,0.096437,0.132530,-0.244598,-0.067658,-0.248970,-0.163900,-0.135251,-0.120410,-0.189683,0.205815,0.202046,-0.074021,0.249983,-0.156267,-0.168474,-0.130092,-0.130703,0.201667,-0.102561,-0.233746,0.133635,-0.117483,-0.037830,-0.208628,-0.133159,0
NONMMUG019673,0.188724,-0.067459,-0.227419,-0.007070,0.362589,0.118801,0.000471,-0.078771,-0.156971,-0.159110,0.186296,0.068255,0.163192,0.099580,-0.214594,0.316618,-0.096627,-0.143159,-0.075304,-0.286376,0.063681,0.185956,-0.286508,0.105556,0.115974,0.344582,0.268806,0.244743,0.144830,-0.281539,-0.209732,0.016807,0.207579,-0.045021,0.370341,0.153893,-0.323647,0.008013,0.344135,-0.029277,0.130859,-0.148375,-0.185391,-0.322516,-0.020396,-0.006858,0.238418,-0.039168,0.270146,0.205952,-0.180778,0.243039,0.202198,0.072839,-0.292572,0.012273,-0.190124,-0.292688,-0.039672,0.082243,-0.043515,0.110569,-0.150542,0.069761,0
NONMMUG014149,0.227684,-0.413760,-0.295365,0.203225,0.437764,-0.064743,0.156919,0.065901,-0.197218,0.439767,0.004146,0.137862,0.193272,-0.074583,-0.379959,0.352342,0.007510,-0.136538,0.101833,-0.068136,-0.460032,0.111119,0.068385,0.231082,-0.493898,0.174649,0.302164,0.227512,-0.354258,0.059362,-0.038455,-0.107699,0.195033,-0.268140,0.358714,0.092407,-0.204841,0.061365,0.500405,0.115556,-0.082003,0.063230,-0.076369,-0.169130,-0.216916,-0.099185,-0.245872,-0.493697,0.109231,0.051992,0.310076,0.022581,0.166101,-0.016949,-0.094104,-0.140928,-0.080662,-0.468577,0.162851,0.058293,0.294202,0.104610,-0.375826,0.377954,0
NONMMUG005322,0.624383,-0.193754,-0.336622,-0.010213,0.126785,-0.178049,-0.147923,-0.376044,-0.223359,-0.084523,0.067412,0.041115,0.203523,-0.006377,0.016550,0.321633,-0.037926,0.153602,-0.345119,-0.037659,0.142719,-0.139029,0.380762,-0.249354,-0.149469,0.486857,0.356359,0.316114,-0.077891,-0.101422,-0.178504,0.285701,-0.078447,-0.085272,0.387020,0.280932,-0.337994,0.001878,0.242842,0.243908,0.060220,0.076491,-0.394050,-0.543607,-0.421375,0.022825,0.081514,-0.013263,0.000137,0.243258,-0.462405,0.188692,-0.096063,0.225904,-0.369558,-0.285022,-0.147469,-0.646279,-0.205762,-0.335833,-0.277688,0.350140,-0.123925,-0.403887,0
NONMMUG029408,0.091722,-0.078755,-0.145570,-0.206884,0.216234,0.060748,0.042101,-0.099343,-0.175742,0.151246,0.085020,0.045016,0.275653,0.027134,-0.281671,0.297852,0.148990,0.045558,-0.084980,-0.152044,-0.280326,0.336353,0.097164,-0.045305,-0.012005,0.275943,0.138845,0.039042,-0.148971,-0.194297,0.087313,-0.197359,-0.084471,-0.080528,0.327739,0.188833,-0.042610,-0.113578,0.221647,-0.104720,0.022496,-0.152038,-0.140077,-0.406829,-0.122718,-0.184383,0.078551,-0.312097,0.220202,0.140590,-0.026340,0.185124,0.055695,-0.031105,-0.169313,-0.160777,-0.038159,-0.177628,-0.053637,-0.013553,-0.080017,0.133368,-0.284025,0.057779,0
NONMMUG030195,0.291351,0.134870,-0.291000,-0.014941,0.254792,-0.005715,-0.076474,-0.031812,-0.270491,0.011771,0.032791,0.010339,0.272547,0.099340,-0.007600,0.265157,-0.047473,0.041235,-0.344075,-0.096772,-0.162015,0.335445,-0.153148,0.120230,0.059061,0.366479,0.174381,0.269255,-0.047199,-0.116433,-0.269579,0.051766,0.262753,0.069695,0.088564,0.168986,-0.267102,-0.020037,0.216180,-0.073951,0.092267,-0.250824,-0.197241,-0.352892,0.072410,-0.073961,0.030698,-0.094196,0.145970,0.181022,-0.110323,0.024091,0.095454,0.284011,-0.238664,0.101686,-0.197842,-0.388011,-0.117724,-0.246048,-0.201657,0.134567,-0.349483,0.028925,0
NONMMUG024650,0.266977,0.121254,-0.232666,0.063941,0.174253,0.051625,-0.044568,0.017977,-0.292506,0.018149,0.005931,0.042968,0.215262,0.089363,-0.072010,0.257491,0.025789,0.057432,-0.287336,-0.149513,-0.126902,0.321142,-0.139095,0.135007,0.023380,0.293837,0.124538,0.286486,-0.099166,-0.163280,-0.269988,0.101947,0.265649,0.051397,0.018886,0.195030,-0.343358,0.003655,0.194884,-0.099343,0.141174,-0.205648,-0.159902,-0.384881,0.076950,-0.095790,0.092154,-0.157246,0.200423,0.157821,-0.097892,0.049388,0.118210,0.338910,-0.210018,0.045756,-0.167155,-0.356093,-0.177428,-0.295894,-0.161553,0.129999,-0.393779,0.041521,0
NONMMUG044534,0.260153,0.186482,-0.262742,-0.043451,0.190289,-0.010176,0.010177,-0.044860,-0.320447,0.029328,-0.010920,0.106082,0.264447,0.042899,-0.134959,0.313340,-0.055335,0.056676,-0.264680,-0.070191,-0.167039,0.262401,-0.175245,0.147815,0.014203,0.278007,0.193468,0.257845,-0.100209,-0.128825,-0.324526,0.176064,0.230326,0.144842,0.074449,0.152466,-0.341957,-0.112163,0.182662,-0.116342,0.063862,-0.159248,-0.158094,-0.406819,0.145863,-0.134979,0.040016,-0.113289,0.182650,0.194905,-0.042734,0.095973,0.135292,0.346033,-0.187194,0.007172,-0.178832,-0.393142,-0.120507,-0.247650,-0.178633,0.121418,-0.310806,0.011934,0
NONMMUG026733,0.337979,0.100444,-0.263237,0.042910,0.142338,0.031363,0.027598,0.022227,-0.330849,0.065130,0.029903,0.055095,0.253780,0.126242,-0.032672,0.342792,-0.049468,0.021841,-0.243887,-0.129694,-0.161944,0.400417,-0.145854,0.181780,0.031874,0.250248,0.122866,0.250654,-0.055763,-0.071679,-0.261609,0.134819,0.251881,0.123179,0.001349,0.233927,-0.338557,-0.099622,0.155028,-0.110830,0.106746,-0.175215,-0.223174,-0.338236,0.109729,-0.131434,0.091735,-0.066726,0.140332,0.127963,-0.078937,0.098839,0.119630,0.255447,-0.253969,0.012506,-0.171644,-0.352832,-0.106159,-0.231853,-0.238847,0.186106,-0.371899,0.040204,0
NONMMUG042157,0.113484,-0.029827,-0.298818,-0.148949,0.610880,0.123338,0.255390,-0.208591,0.016203,-0.158016,0.326816,-0.077331,0.243116,0.212638,-0.410330,-0.067392,-0.151249,-0.298686,0.371190,-0.119417,0.227944,0.223067,-0.426151,0.015643,0.108430,0.240493,0.334291,0.106394,0.371322,-0.390655,-0.369703,-0.254206,0.076300,-0.136119,0.846382,0.252583,-0.373934,-0.030176,0.459929,0.161599,0.420134,0.044376,-0.364710,-0.321681,-0.314209,0.005323,0.479033,-0.022503,0.243343,0.247200,-0.286416,0.158729,0.413994,-0.009285,-0.396769,0.061951,-0.155335,-0.026598,0.254678,0.307271,0.054012,0.013392,0.167082,0.056805,0
