0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
SOX2-OT,0.857961,0.051121,-0.032184,-0.547052,0.237601,0.479532,0.307756,0.144382,-0.413324,-0.144557,0.965828,-0.037123,-0.597530,-0.248493,0.690799,0.715703,-0.024312,0.109304,-0.026598,-0.079020,0.030148,-0.149938,-0.029877,0.006303,0.332301,-0.176789,-0.191516,0.136899,-0.243843,-0.348842,0.097393,0.307637,-0.128316,-0.261834,0.064578,-0.051692,0.219948,0.086235,0.052867,0.249795,0.131055,0.171693,-0.408215,0.163315,-0.427463,-0.006600,0.172547,0.043536,0.229430,-0.039817,0.269718,0.173232,0.430926,0.024163,0.103738,-0.245542,-0.070569,-0.007794,0.081295,-0.070471,-0.133249,0.148381,-0.083501,0.194491,1
AC084018.1,0.926719,0.103960,-0.097421,-0.698374,0.164764,0.153581,0.328992,0.065615,-0.562194,-0.046857,0.971243,-0.272344,-0.627338,-0.018389,0.693323,0.543972,-0.017896,0.090434,0.343084,0.018288,0.022643,-0.050602,-0.111089,0.274051,0.289136,-0.042588,-0.231183,0.218067,-0.363221,-0.348398,0.086208,0.099830,-0.046507,-0.582751,0.079700,0.012846,0.055760,0.011183,0.004960,0.236461,-0.028273,0.162212,-0.209971,0.151738,-0.112765,0.061840,0.019986,0.021735,0.228602,-0.300424,0.217663,0.165462,0.418036,-0.081524,-0.100845,0.017831,-0.066405,0.025906,-0.025258,-0.004805,-0.238854,0.329415,-0.265637,-0.087719,1
SNHG6,0.866259,-0.142826,0.065791,-0.564725,0.298449,0.592525,0.121188,0.067131,-0.403455,-0.030408,1.079212,-0.448067,-0.713099,-0.106374,0.937230,0.548089,-0.116753,0.293805,-0.096237,-0.200077,0.275354,-0.274698,-0.047797,-0.108100,0.388742,-0.201038,-0.026841,0.341850,-0.223233,-0.256010,0.183150,0.388452,-0.299193,-0.316384,-0.210327,0.124077,0.235314,-0.147327,0.021208,0.252172,0.082556,0.077461,-0.215528,0.402374,-0.538487,-0.070727,0.469992,0.006477,0.169012,-0.339536,0.314777,0.081124,0.405244,-0.091877,-0.203936,-0.132091,-0.173845,0.140199,0.185274,0.028030,-0.202465,0.017868,-0.067338,0.145816,1
MCM3AP-AS1,0.974568,0.320968,-0.174213,-0.610400,0.172829,0.375214,0.385097,0.076304,-0.525629,0.100983,1.016387,-0.372464,-0.581796,-0.141746,0.926485,0.499692,0.011424,0.153108,0.085513,0.087524,0.094887,-0.045958,-0.226158,0.268353,0.132318,0.094243,-0.219375,0.244598,-0.259917,-0.161039,0.103150,0.007482,-0.086026,-0.549265,0.027928,-0.079308,0.002096,-0.002084,0.030906,0.238413,-0.028168,0.136819,-0.154356,0.307473,-0.195899,-0.103548,0.072296,0.078915,0.142102,-0.290161,0.395774,0.141796,0.566323,0.053101,-0.156760,-0.030242,-0.165912,0.239166,-0.249848,-0.048899,-0.215138,0.441747,-0.173550,0.061138,1
ZFAS1,0.668334,0.046018,-0.160850,-0.801333,-0.063062,0.420261,0.206645,0.126859,-0.011769,-0.076191,0.707055,-0.391416,-0.392531,-0.143623,0.576350,0.364708,0.186966,0.046212,0.012614,-0.032297,0.006814,-0.021734,-0.075766,0.112885,0.119205,-0.178038,-0.164232,0.117882,0.000554,-0.421506,0.184831,0.087334,-0.086815,-0.304944,0.118335,-0.074454,0.056944,0.107437,-0.111464,0.298955,-0.013644,0.237831,-0.217852,-0.050508,-0.119800,-0.014612,-0.130052,-0.009577,0.119717,-0.279681,0.238184,-0.305194,0.172425,-0.027155,-0.203349,-0.194912,-0.107691,0.024410,-0.063440,-0.124290,-0.133345,0.023258,-0.138288,-0.015572,1
KCNQ1OT1,1.417938,0.477940,-0.146826,-0.821220,-0.065965,0.975401,0.321107,-0.442189,-0.224758,-0.195676,0.925479,-0.247945,-0.373501,-0.336587,0.990117,0.384882,0.164836,0.576606,-0.600220,0.246043,-0.126662,-0.301990,-0.107857,0.288790,-0.315461,0.190623,-0.699729,0.218147,-0.025105,-0.188645,0.057059,0.014235,-0.161245,-0.299227,-0.217998,0.012564,0.009866,0.455197,-0.223855,0.671497,0.056887,0.559701,0.415482,0.166115,0.022069,-0.418421,-0.112891,-0.131688,-0.405690,0.140954,0.084993,-0.503933,0.573588,-0.000100,-0.034492,-0.092108,0.054526,-0.011146,-0.161457,-0.413898,-0.204155,-0.243831,0.035926,-0.090198,1
LINC00338,0.705799,0.062332,-0.127629,-0.853357,-0.078661,0.340277,0.224773,0.109099,-0.026924,-0.019373,0.722735,-0.303883,-0.368972,-0.129823,0.508821,0.343249,0.200242,0.116631,-0.038271,-0.038440,-0.033348,-0.011193,-0.156149,0.100158,0.092671,-0.230345,-0.163635,0.137604,0.021323,-0.372194,0.180676,0.162878,-0.108470,-0.372290,0.115546,-0.061930,0.077210,0.154805,-0.132839,0.325520,-0.048059,0.222967,-0.172707,-0.057878,-0.087836,-0.031474,-0.067811,-0.020774,0.082977,-0.225184,0.157187,-0.285618,0.181724,-0.047471,-0.231206,-0.236377,-0.099472,-0.044135,-0.184414,-0.137803,-0.164216,-0.046305,-0.114388,-0.071943,1
LINC00511,1.453503,-0.059044,-0.268110,-0.866013,-0.580629,0.769192,-0.054992,-0.602127,-0.229874,-0.627729,0.834742,-0.513954,-0.592481,-0.345956,0.438449,0.787334,0.125852,0.082296,-0.419054,-0.011880,-0.454474,-0.261707,0.448434,-0.051253,-0.326804,0.054606,-0.278129,-0.019132,0.051873,-0.793325,0.390379,0.141480,-0.545488,0.050936,0.002165,-0.256685,-0.271419,0.282397,-0.439599,0.408095,-0.345253,0.203076,-0.105874,-0.149972,0.071959,-0.304168,0.170974,-0.324446,-0.764170,-0.094109,0.294451,-0.017456,-0.168079,-0.042633,0.135629,-0.196605,0.030014,0.517869,0.223355,-0.097101,0.230195,-0.058379,0.351693,-0.292027,1
DANCR,1.217949,0.003711,-0.105969,-0.852451,-0.539391,0.486385,-0.033620,-0.127564,-0.108727,-0.373643,0.943682,-0.539884,-0.406950,-0.184809,0.436185,0.717523,0.241538,0.184487,-0.214084,0.065485,-0.255544,-0.143220,0.142581,-0.017823,-0.208046,-0.065806,-0.081554,-0.027955,0.063111,-0.461640,0.469096,-0.156201,-0.404764,-0.246579,0.122459,-0.125886,-0.169868,0.192153,-0.410128,0.392914,-0.200702,0.142159,-0.000740,-0.034565,-0.020139,-0.252843,0.145019,-0.245339,-0.401421,-0.333234,0.213734,0.032209,-0.073171,-0.111342,-0.233616,-0.086961,-0.083338,0.414088,0.054930,-0.246008,0.128871,0.098158,0.199657,-0.179689,1
SNHG15,1.387593,-0.172087,-0.070612,-1.041887,-0.136202,0.813117,-0.200714,-0.443835,-0.488969,-0.266914,0.963557,-0.661519,-0.410472,-0.042285,0.648014,0.616506,0.586645,0.165186,-0.064270,0.244974,-0.188473,-0.150700,0.129781,-0.362661,-0.383001,0.167545,-0.292291,0.257538,0.264762,-0.232159,0.342332,-0.168367,0.142375,-0.087964,0.249113,-0.027802,-0.365718,0.300082,-0.483080,0.132607,-0.407972,0.336888,-0.180293,-0.035903,-0.357969,0.169123,0.087956,-0.310129,-0.348466,-0.261334,0.530661,0.265763,0.084245,-0.248781,0.016908,-0.467201,-0.041872,0.300059,0.287974,-0.115972,0.393779,-0.056597,0.217777,-0.509542,1
LINC00472,1.056142,0.565970,-0.202756,-0.619910,-0.287045,1.313639,0.696029,-0.290959,-0.737158,-0.012140,1.242157,-0.177396,-0.830556,-0.232466,1.679366,0.531565,-0.272041,0.257846,0.030859,-0.191215,0.122754,-0.581264,0.047496,0.135537,-0.310676,0.447768,-0.488402,-0.081682,-0.409745,-0.140878,0.191326,0.111078,-0.044126,0.060624,-0.404914,-0.342971,-0.000552,0.006781,-0.277147,0.496479,0.218543,0.266189,-0.303365,0.297951,0.065519,-0.339112,0.131988,0.288376,-0.242368,0.170346,0.473121,-0.121710,0.434450,-0.078680,-0.120700,-0.220206,0.197631,-0.103457,-0.008850,-0.225830,-0.194286,0.301209,0.385862,-0.024629,1
LINC00152,1.597491,0.113794,-0.266143,-0.776241,-0.657541,0.925549,0.116369,-0.324004,0.009045,-0.287592,1.005443,-0.584421,-0.595014,-0.251241,0.294182,0.553306,0.009162,0.083241,-0.307487,-0.052960,-0.185499,-0.258461,-0.095107,0.048512,-0.408188,0.177347,-0.056316,0.017783,-0.154400,-0.552559,0.378464,-0.225071,-0.305832,-0.046471,0.135719,-0.171744,-0.022378,0.382740,-0.344194,0.256728,-0.256700,0.224494,0.133863,0.012785,0.065244,-0.479489,0.000540,-0.233057,-0.595799,-0.189955,0.463725,-0.026303,0.110951,-0.009294,-0.111227,-0.239235,-0.082784,0.730362,-0.171383,-0.046522,0.131343,0.181115,0.395413,-0.294864,1
NONHSAG056025,1.188134,-0.022109,-0.102882,-0.890455,-0.311889,0.648086,0.063954,-0.256375,-0.230497,-0.489405,0.810315,-0.475251,-0.470352,-0.213708,0.264966,0.626621,0.206164,0.087543,-0.236932,-0.101563,-0.221625,-0.134029,0.151835,0.004043,-0.064055,-0.084622,-0.126329,-0.035201,0.037276,-0.592169,0.417018,-0.020022,-0.448611,-0.027649,0.200832,-0.213984,-0.115891,0.314793,-0.294797,0.285362,-0.264146,0.235711,-0.097367,-0.049210,-0.092970,-0.304091,0.122007,-0.302575,-0.486844,-0.299450,0.189639,0.062657,-0.043293,0.056547,-0.006330,-0.354545,-0.083452,0.536300,0.149128,-0.113234,0.152297,-0.053145,0.203246,-0.122498,1
CRNDE,0.883199,0.038558,0.064108,-0.658249,0.093416,0.425211,0.307689,0.037098,-0.093981,0.107331,1.017584,-0.325292,-0.669113,-0.106879,0.843132,0.642481,-0.023248,0.291605,0.040565,-0.032905,0.177682,-0.153684,0.006945,-0.103100,0.294055,0.010407,-0.115147,0.062325,-0.071155,-0.047080,0.191282,0.397593,0.063081,-0.200806,-0.067738,0.115773,0.209019,0.020709,0.133502,0.304036,0.078599,0.164094,-0.406415,0.164751,-0.142283,0.084340,0.243609,-0.012589,0.278701,-0.372311,0.476043,0.046217,0.310359,-0.021221,-0.163680,-0.003884,-0.101689,-0.010411,0.158202,-0.077839,-0.150866,0.301412,-0.160631,0.061576,1
TP73-AS1,0.716968,-0.004489,-0.536180,-0.997988,0.110974,0.275365,0.396657,0.285319,-0.301960,-0.233035,0.589959,-0.453325,-0.472447,0.001527,0.795683,0.849047,0.103348,0.147285,-0.309638,-0.206462,0.207750,-0.177863,-0.070300,-0.305480,0.547615,-0.205507,-0.404600,0.292773,-0.225057,0.122225,0.128749,0.251253,-0.000003,-0.200678,-0.094649,0.007738,0.526092,0.268265,0.037411,0.565610,0.107202,0.051392,-0.053540,0.255487,-0.358760,0.120864,-0.137348,-0.045310,0.045104,-0.137542,-0.067858,0.094967,0.381815,-0.014610,0.000107,0.013389,-0.104587,0.355811,-0.132500,-0.068645,-0.112119,0.076706,0.129835,0.146762,1
SBF2-AS1,0.979450,-0.057284,-0.331601,-0.669148,-0.200087,0.508658,0.055757,-0.282095,-0.130237,-0.391444,0.631056,-0.296904,-0.496642,-0.120501,0.262658,0.416469,-0.066659,0.140575,-0.114997,-0.069778,-0.007393,-0.296405,0.030280,-0.043007,-0.097157,-0.098790,-0.109819,0.124500,-0.345568,-0.664369,0.317551,0.082760,-0.030527,-0.166264,0.007099,0.057624,0.152267,0.330624,-0.061818,0.264398,-0.085343,0.137493,-0.130371,-0.074452,0.167513,-0.236956,0.145623,0.017373,-0.379662,-0.004200,0.277084,-0.157878,0.099461,0.016107,0.040256,-0.447478,-0.149823,0.307066,-0.287215,0.178787,-0.133016,-0.106853,0.324203,-0.389603,1
NPSR1-AS1,0.714561,0.153951,-0.248032,-0.686519,-0.005312,0.224663,0.277405,-0.078869,-0.048370,-0.048352,0.658848,-0.239116,-0.512074,-0.156358,0.473815,0.303357,0.234050,0.051980,0.006194,-0.164682,-0.003759,-0.101301,-0.197500,0.088022,0.139941,-0.105428,-0.120707,0.112315,-0.046732,-0.441609,0.047098,0.297428,-0.110746,-0.188449,0.203153,-0.014237,0.038456,0.213452,-0.144153,0.328973,-0.072586,0.309404,-0.282134,-0.200740,-0.044508,-0.023290,-0.061001,-0.045994,0.112950,-0.075994,0.092683,-0.278929,0.217899,0.122404,-0.175346,-0.348297,-0.080791,-0.036879,-0.130778,-0.040383,-0.152242,-0.068564,-0.142936,-0.151801,1
CDKN2B-AS1,0.904846,-0.049043,-0.400554,-0.736826,-0.156497,0.572120,0.010007,-0.267172,-0.163351,-0.497918,0.501931,-0.449558,-0.502764,-0.276891,0.640383,0.516461,0.104996,0.086834,0.052779,-0.209377,-0.144265,-0.231594,0.289629,-0.235131,-0.174498,-0.006205,-0.080124,0.058950,-0.420731,-0.676559,0.304872,0.082460,-0.038708,-0.108941,-0.086744,-0.043838,0.041331,0.148915,-0.288427,0.276435,0.054909,0.076423,-0.185230,0.035288,-0.025988,-0.356594,0.084714,0.109403,-0.249646,-0.279630,0.260641,-0.133202,0.110622,0.098058,0.008564,-0.545535,-0.158212,0.166406,-0.177091,-0.034988,-0.098146,0.042522,0.334445,-0.192376,1
RP11-159F24.1,0.875827,0.128811,-0.089579,-0.642813,0.409846,-0.016174,0.390614,-0.081738,-0.370628,-0.297047,0.902355,-0.325453,-0.580628,-0.019093,0.642131,0.466975,0.162571,-0.203920,0.309572,-0.104357,0.071343,0.126565,-0.102968,0.037252,0.234959,-0.025493,-0.186472,0.049998,-0.289592,-0.404081,-0.102087,-0.136251,-0.227210,-0.654352,0.014924,-0.256851,0.065504,0.161818,-0.044856,0.042286,0.058801,-0.002161,-0.159519,0.039370,-0.227369,-0.041583,-0.115784,-0.016473,0.014911,-0.255040,-0.000805,0.052028,0.588845,0.133542,0.165035,-0.136238,-0.157417,0.038755,-0.165489,0.171657,-0.306739,0.043352,-0.359987,-0.166391,1
MKLN1-AS1,1.217554,-0.109486,-0.133333,-0.881545,-0.367322,0.737485,-0.035220,-0.329949,-0.143970,-0.553552,0.806523,-0.383230,-0.570228,-0.210606,0.306836,0.693107,0.086593,0.183165,-0.267407,-0.112136,-0.308851,-0.236291,0.238677,-0.090531,-0.029256,-0.016681,-0.310394,0.029377,-0.122207,-0.712300,0.454198,0.014018,-0.486167,0.048286,0.030340,-0.226943,-0.184527,0.361106,-0.313827,0.316944,-0.255681,0.284296,-0.166840,-0.154468,-0.008989,-0.320758,0.088498,-0.318405,-0.632900,-0.136402,0.183940,-0.000655,-0.110372,0.054710,0.028337,-0.397540,-0.023688,0.603720,-0.017108,-0.098361,0.190414,-0.041054,0.306400,-0.259113,1
MIR22HG,0.924409,0.127838,-0.049421,-0.461561,0.053288,0.469527,0.329383,0.066591,-0.153795,0.173465,1.038401,-0.407571,-0.722802,-0.183307,0.955649,0.528554,0.017586,0.257888,0.073877,-0.118586,0.152892,-0.111749,0.103030,-0.242508,0.286485,-0.052126,-0.079183,0.172172,-0.033477,-0.141643,0.388137,0.413936,-0.072883,-0.324840,-0.052571,0.062214,0.143001,0.019624,0.065795,0.368371,0.126868,0.038798,-0.490647,0.262102,-0.414431,0.047533,0.304105,0.088652,0.459906,-0.446263,0.417305,0.046175,0.526276,-0.016877,-0.193072,-0.101495,-0.229816,-0.118312,0.033230,-0.052445,-0.338821,0.287022,0.196295,0.140589,1
HOXA-AS2,0.551469,0.122575,-0.033832,-0.728608,0.076543,0.263945,0.327808,0.161818,-0.156125,-0.017993,0.521922,-0.294227,-0.433557,-0.245261,0.434866,0.494720,0.237468,0.112025,-0.130746,-0.049175,0.027158,0.057652,-0.045550,-0.018073,0.007562,-0.227271,-0.181673,0.200829,-0.063634,-0.471708,0.174402,0.095999,-0.078730,-0.328952,0.013094,-0.249166,0.106454,0.228254,-0.105316,0.332503,0.038717,0.188285,-0.252777,-0.169228,-0.093455,-0.054536,-0.053366,-0.066348,0.010298,-0.236805,0.070966,-0.276740,0.354164,0.208493,-0.107739,-0.404630,-0.307181,-0.114715,-0.215386,-0.129528,-0.168308,-0.158781,-0.039856,-0.066081,1
EIF3J-AS1,0.677067,0.129293,-0.113565,-0.740749,-0.050438,0.299649,0.152788,-0.069698,-0.042956,0.008065,0.710083,-0.308526,-0.427427,-0.172472,0.512329,0.259582,0.127778,0.153567,0.082087,-0.110379,0.123977,-0.128203,-0.174030,0.126627,0.125703,-0.187111,-0.130394,0.058938,0.028493,-0.430892,0.100174,0.184648,0.018852,-0.375934,0.058316,-0.048356,0.049606,0.169187,-0.024774,0.360948,0.026057,0.287514,-0.156375,-0.148417,0.079005,0.012748,-0.155314,-0.015837,-0.051781,-0.299351,0.208778,-0.183297,0.128838,0.008351,-0.273139,-0.116641,-0.033260,-0.140700,-0.125376,-0.118798,-0.101746,-0.005689,-0.117900,-0.147782,1
NONHSAG037420,1.112712,-0.125023,-0.245367,-0.869845,-0.402393,0.666759,0.074521,-0.153592,-0.246854,-0.326221,0.833999,-0.451893,-0.510577,-0.250978,0.260661,0.625481,0.251641,0.117332,-0.289386,0.026963,-0.117362,-0.135292,0.127745,0.067509,-0.020328,-0.033408,-0.169330,0.036985,-0.044020,-0.705436,0.372473,0.070805,-0.312381,-0.162561,0.043919,-0.306592,-0.208916,0.351053,-0.340666,0.252911,-0.301944,0.315212,-0.125422,-0.016172,-0.085496,-0.241251,0.136328,-0.231057,-0.615417,-0.326630,0.241972,0.187017,-0.109125,0.075364,0.067095,-0.240620,-0.035888,0.515875,0.127978,-0.164728,0.136725,-0.037568,0.271278,-0.212051,1
PXN-AS1,0.704265,0.152295,-0.076711,-0.642387,-0.003817,0.325638,0.140922,-0.017934,0.022950,-0.061202,0.634803,-0.118896,-0.396013,-0.152630,0.510979,0.319109,0.256858,0.091236,0.013732,0.012018,-0.168532,-0.023284,-0.203955,0.152741,0.065791,-0.154960,-0.127593,-0.013738,0.201159,-0.397105,0.152291,-0.025813,-0.082247,-0.464697,0.109092,0.054196,0.120915,0.193664,-0.119172,0.386626,0.011873,0.216271,-0.034960,-0.186092,0.006404,0.125907,-0.104564,-0.091176,0.051910,-0.079102,0.117447,-0.451692,0.220029,-0.018830,-0.291473,-0.151803,-0.151486,-0.173435,-0.141200,-0.144840,-0.116283,0.042059,-0.105434,-0.076230,1
LINC00478,0.502611,0.170061,-0.224763,-0.803902,0.104658,0.443297,0.343801,-0.031266,-0.167109,-0.172257,0.661260,-0.234589,-0.523497,-0.198029,0.557944,0.419423,0.028833,-0.180121,-0.063229,-0.260235,-0.017741,-0.087468,-0.139116,0.047558,0.055278,-0.156191,-0.148454,0.154500,-0.183333,-0.507609,0.078145,0.256008,-0.169777,-0.110689,0.055825,-0.180177,0.047102,0.215808,-0.137394,0.219497,-0.039356,0.379986,-0.319998,-0.139828,-0.169581,-0.024642,0.024030,0.160667,-0.034381,-0.153486,0.086570,-0.185073,0.271528,0.175432,-0.019113,-0.470998,-0.067506,-0.078898,-0.164030,0.082324,-0.107874,-0.074741,-0.179328,-0.015552,1
HOTAIR,1.664119,-0.041423,-0.258638,-0.914813,-0.692075,0.622488,0.104060,-0.689936,0.130133,-0.357581,1.224774,-0.826299,-0.870816,0.066079,0.427158,0.729808,0.036542,0.107594,0.143316,0.158581,-0.160983,-0.131381,0.349671,-0.312878,-0.061330,0.397776,-0.041108,0.012798,-0.589023,-0.681957,0.463394,-0.287468,-0.398141,-0.511289,0.034315,-0.347131,-0.113686,0.543349,-0.211376,0.152419,-0.229227,-0.296304,-0.370525,-0.026396,0.025400,-0.455916,0.380094,-0.202434,-0.455661,-0.485996,0.593803,0.225170,0.243941,-0.118054,0.242720,0.185745,-0.122277,0.606132,-0.086325,0.316729,-0.035190,0.271619,0.629124,-0.536159,1
