name,score,pred label
RP11-571M6.7,0.9471141332144675,1
SAP30L-AS1,1.0070209631699758,1
NONHSAG002378,0.9804293492287122,1
RP5-991G20.1,0.9577931718648174,1
TMEM161B-AS1,1.0481793304992413,1
LOC284801,0.8159533531724239,1
TTN-AS1,1.1945397067531844,1
AC073343.13,0.8081346583970987,1
CTD-2659N19.10,0.7966774425696455,1
NONHSAG056025,1.2765622839896005,1
C1orf132,0.6924857811891738,1
MAGI2-AS3,1.338403653984064,1
RP11-204L24.2,0.9970268810763858,1
RP5-1085F17.4,0.7877294027352395,1
LINC00963,1.2360392338833333,1
CTB-171A8.1,1.039475558655261,1
SPAG5-AS1,0.7307521907821434,1
AC017101.10,1.0415059345894875,1
IDI2-AS1,0.8738133355223359,1
AC018890.6,1.4951822408696467,1
RP11-298I3.1,0.8939185376384784,1
RNU11,0.8693220998078113,1
RP11-362A9.3,0.9495598093922504,1
RP11-106M3.2,1.1009784638634064,1
CTB-12A17.3,0.8327704224290455,1
RP11-944L7.4,0.8550391846357944,1
RP4-694B14.5,0.9982596482294634,1
STXBP5-AS1,0.9744015266480048,1
C22orf43,0.8350843960426726,1
ZNF718,0.9257319306346248,1
RP11-544A12.4,0.8632316358460186,1
AP000487.6,0.633520531589389,1
USP3-AS1,0.9610306836978839,1
TPT1-AS1,1.0403074291260308,1
TSIX,0.6486840498846445,1
CTC-457E21.9,0.9908659698158024,1
GS1-124K5.11,0.9950987102405036,1
AC016831.7,1.0741517809866572,1
RP11-336A10.2,1.0112867079384584,1
ZRANB2-AS1,0.896108906179993,1
AC026202.3,0.8706721460484741,1
LINC00534,0.9841236821009045,1
RP5-842K24.2,0.9447246017218989,1
RP3-508I15.18,1.184424031752035,1
RP11-143J12.2,0.64891153047128,1
STAG3L5P,0.8682740589732629,1
RP11-66N24.4,1.112246267987022,1
NOP14-AS1,0.8536450383189931,1
RP11-206L10.8,1.1217775522874944,1
RP5-940J5.6,0.7633507523708585,1
RUSC1-AS1,0.9533288078486235,1
RP11-395P17.11,0.8634260942339094,1
RP11-638I2.8,0.8722750375265182,1
RP11-1035H13.2,0.8851517912343172,1
NR2F2-AS1,0.9311897839865231,1
RP11-37B2.1,1.016534549109258,1
AP006621.8,1.0288211006616113,1
RP11-296I10.3,1.0840865790979266,1
RP11-474P2.2,0.9641134755083873,1
RP11-712B9.2,0.7799553568999691,1
RP1-167A14.2,0.7299119320604062,1
AC073130.3,0.5640843604449559,1
RP11-382A20.7,0.6998552411742052,1
AC005042.4,0.8596748014565272,1
RP11-770J1.3,0.7261841448049217,1
CRNDE,1.1585876304058116,1
STARD4-AS1,1.0693806286237477,1
RP11-707P17.1,0.7553167273278023,1
RP11-307P5.1,1.0146010347158627,1
ZNRD1-AS1,0.9275940024668623,1
AC005037.3,0.9580326909378609,1
AC015849.13,0.6737578135832729,1
BCYRN1,1.3505078330777545,1
AC083884.8,0.535947677213735,1
RP4-724E16.2,0.983095770166923,1
RP5-977B1.7,1.081057637704271,1
RP11-521B24.5,0.8606817711219941,1
XXbac-B461K10.4,0.8525194358243093,1
SH3BP5-AS1,1.1274411968949967,1
LINC00470,0.613005669164286,1
AC012307.3,0.9764510679079328,1
RP11-106M3.3,0.9635446351883448,1
RP11-849F2.5,0.8567507465180892,1
RP4-781K5.2,1.0081511553006932,1
HOXD-AS1,1.448577110093166,1
HCP5,0.992264687319969,1
CTD-2201E18.3,1.1247575697227625,1
GABPB1-AS1,1.041193462828776,1
LOC100129931,1.0193287347010647,1
PTCHD3P1,0.8147606535690137,1
RP11-452H21.1,0.9449671630371055,1
RP5-940J5.9,0.9140017713301962,1
IPO9-AS1,0.9368446928504763,1
RP11-475N22.4,0.8424730751518323,1
RP11-298J20.4,0.8856559793267467,1
CTC-524C5.2,0.6644576390133581,1
RP11-219B17.1,0.9864564792338772,1
NONHSAG036921,0.7085678468739283,1
AC005307.3,0.9338087624015043,1
NR2F1-AS1,1.058083754727,1
AC073871.2,1.065325085509435,1
TP73-AS1,1.0325802687620087,1
RP4-816N1.6,0.2697693159984796,1
hsa-mir-6080,1.0260925308695172,1
RP1-1J6.2,0.6624821012998094,1
RP5-1027O11.1,1.1739338680178275,1
SLC7A11-AS1,0.9800675921558981,1
RP11-108K3.1,0.9921281848440422,1
RP11-509J21.1,0.6807341536619436,1
CTC-338M12.2,1.1777085376068064,1
RP11-773H22.4,0.781317427675928,1
RP11-394O4.4,0.8288195054069432,1
RP11-15B17.1,1.2334870829645106,1
RAB30-AS1,0.9206076022256171,1
RP11-498C9.2,0.7365449813826541,1
NONHSAG020671,0.9724650735907203,1
CTC-425F1.4,0.7748071314590481,1
RP11-442H21.2,0.704266707570256,1
RP5-886K2.3,0.8911144548074936,1
RP11-269F19.2,0.807243703423691,1
RP4-605O3.4,0.7941934670316075,1
RP11-793H13.8,1.245904350926358,1
RP11-8L2.1,1.1738925925752215,1
RP11-6N13.1,0.9793399443185014,1
MAGI1,1.2228033505167475,1
CTD-2555O16.2,0.7732557895127143,1
RP11-54O7.14,0.7966304066851878,1
RP11-156P1.3,1.2432502264966228,1
RP11-399K21.11,0.9945484631936226,1
RP11-120M18.2,1.042578738615092,1
AC074391.1,1.2621418402485687,1
RP11-159D12.2,1.0686874420803385,1
RP11-316M1.12,1.0496789531633133,1
NUTM2A-AS1,0.7046050392161683,1
AC007970.1,1.0439207840292608,1
RP11-131L23.1,0.8703789123227084,1
AL589743.1,0.8176840547349425,1
AC005592.2,1.0913016860219245,1
RP5-914P20.5,0.9040874943253829,1
RP11-566K11.7,0.5721324163287638,1
COX10-AS1,1.0126360616648156,1
RP11-1103G16.1,0.7400480326188171,1
CLDN12,0.875389910744756,1
UBOX5-AS1,1.077505985885694,1
CTA-714B7.5,1.2240119897970332,1
MIRLET7DHG,0.8228194072758042,1
RP11-328M4.2,1.324029696023238,1
RP4-584D14.5,0.9422346892683593,1
CTB-55O6.12,1.296029378672117,1
PRR7-AS1,0.8393911257010584,1
LINC00094,0.7629045275424233,1
RP11-537H15.3,0.887462726880202,1
PSMD5-AS1,1.0250778864056755,1
NONHSAG029191,1.0482665621077163,1
AC069277.2,0.8033916220555695,1
STX18-AS1,1.079852311402242,1
RP11-611O2.5,0.5900150366537268,1
CTD-2007H13.3,0.898138040212088,1
VIM-AS1,0.973502556504513,1
MIR210HG,1.1162634249998191,1
CTC-550B14.7,0.731342398658146,1
RP11-498C9.3,1.0089922634690005,1
AP001347.6,0.8384125865761507,1
RP5-1132H15.1,0.596274791479126,1
AF131217.1,1.1581185298897418,1
RP11-732M18.3,1.0959288913517435,1
CTD-2184D3.5,0.7621131812883633,1
CTD-3138B18.5,0.8870557153472567,1
RP1-168P16.2,1.0275514713893075,1
AC007566.10,1.1289283349887929,1
SBF2-AS1,1.1546946618637675,1
RP11-977G19.11,0.9279785415900363,1
RP11-311C24.1,1.0893087556536805,1
RP11-382A20.6,0.8799598844090193,1
CTC-444N24.11,0.7679242076321995,1
AC005616.1,0.9413942612324255,1
RP11-45M22.3,0.8806873483960302,1
RP5-1142A6.2,0.9133887599605568,1
AC084082.3,1.045297647227479,1
NONHSAG038091,1.1136159239888557,1
CTD-2337A12.1,1.2786997219588576,1
NONHSAG031079,1.0849737279771985,1
AC005104.3,0.9306638814766519,1
RP3-510L9.1,0.9851851115696493,1
SENP3-EIF4A1,1.042463906337599,1
RP11-498D10.5,0.7440432110918271,1
RNF219-AS1,0.9549312646327897,1
RP11-96H19.1,0.9379042007982268,1
EAF1-AS1,0.9175136969235302,1
RP5-872K7.7,0.8693045562936326,1
RP11-617D20.1,0.9915234801659856,1
MMP24-AS1,1.129039197380126,1
AC010761.8,0.6346238201625294,1
RP11-513I15.6,0.8920278180832055,1
CTD-2369P2.5,0.7656443248536264,1
TBC1D14,0.8255837055328585,1
NPSR1-AS1,1.1986705439466225,1
RP11-173P15.3,1.086768364472601,1
RP1-56K13.3,0.895609416768381,1
RP11-529K1.4,0.7361327068402636,1
PDXDC2P,0.9645595568198215,1
RP5-821D11.7,0.9824073984479942,1
NONHSAG004866,0.46825038113917894,1
LA16c-358B7.3,0.9807739497613366,1
RP11-215A19.1,1.0447609757595084,1
AP000487.5,0.6823109288421807,1
AC098617.1,0.8754414790990026,1
AC005152.3,1.0424878288630715,1
AC104389.28,0.8081578833992014,1
RP11-392P7.6,1.085862361000678,1
RP11-420A23.1,1.0654761448993852,1
RP1-20N2.6,0.9197856338358887,1
AC002116.7,1.0276245322495186,1
AC004893.11,1.0436864027663202,1
TPTEP1,0.9347264692107582,1
AC058791.1,1.0269665799559395,1
RP4-665J23.1,1.1631708864215646,1
AC007098.1,0.7041527891891088,1
HCG17,1.1166018819343542,1
EFCAB14-AS1,0.8098220969707624,1
CTB-111H14.1,0.987723281814971,1
RP11-100L22.2,1.0264378992135068,1
RP11-282O18.3,1.1309632546263708,1
RP11-611L7.1,1.2257395176792787,1
RP11-159F24.1,0.9999509155074198,1
CDKN2B-AS1,1.1388199536148935,1
LINC00273,0.64007182506236,1
RP11-1094M14.11,0.4627113041984776,1
DYX1C1-CCPG1,1.2313826215861572,1
AC144449.1,1.0511994623300656,1
AC053503.11,0.9107850154417849,1
AC005944.2,0.8796140741930083,1
TAPT1-AS1,1.0665014606207692,1
RP5-1007M22.2,0.9444505361165374,1
RP11-670E13.5,0.8911278666000033,1
ZEB1-AS1,1.4552221369871114,1
CTA-217C2.1,0.9727686183607935,1
RP11-96K19.2,0.876933547251826,1
RP11-24C3.2,0.738409258169044,1
RP5-1057J7.6,0.8022484029268528,1
RP11-317G6.1,0.8367255946498342,1
RP11-517O13.1,1.0467103660675157,1
RP11-21J18.1,1.0270086005870775,1
RP11-386G11.5,0.886658644071711,1
CTD-2314B22.2,1.050838185448759,1
RP11-127I20.7,0.9299866148758704,1
ANKRD10-IT1,0.795053499725737,1
MKLN1-AS1,1.3493210932514175,1
FTX,1.0392291502902877,1
PINK1-AS,0.8001101551121468,1
LINC00662,1.0244536901662564,1
RP11-113K21.4,0.9735791710227981,1
LINC00958,1.0477822111923234,1
AC003665.1,1.1681632423177,1
NONHSAG039865,0.4653426657529325,1
DGUOK-AS1,0.9849184908356254,1
RP11-110I1.6,1.00693620601966,1
RP11-421L21.3,1.1581942069784759,1
AC068718.1,1.0221599485218535,1
GS1-122H1.2,1.1149240304844439,1
RP11-429B14.1,0.8997507159823126,1
RP11-680A11.5,0.9222938111781112,1
CTC-429P9.2,0.8906226558818724,1
NPPA-AS1,0.787819336926189,1
RP11-46A10.5,1.2472987918800225,1
RP3-508I15.14,1.204013292613751,1
S100A13,0.8104441753935445,1
CTB-107G13.1,0.7338932278364916,1
RP11-506H20.1,0.7526396054800812,1
RP5-1033H22.2,1.1855866749518564,1
RP11-138I1.4,0.9508231044876687,1
RP11-484D2.2,0.762272300597356,1
AP000320.7,0.9854023675946468,1
AC074212.5,0.8940133885543335,1
BX322557.10,1.1989564866163787,1
MIR22HG,1.1300980411866022,1
PROSER2-AS1,0.9038207012845243,1
RP11-529H2.2,0.9797462804129526,1
RP11-648K4.2,1.246346389479122,1
AC074286.1,0.8199030263091465,1
MLK7-AS1,1.050747273856414,1
CTD-2651B20.7,0.9327134572938471,1
N4BP2L1,0.6032590570418317,1
AC093415.2,0.9683084126605472,1
ERVK3-1,0.6914715624806946,1
RP11-518L10.5,0.86264717081227,1
RP11-631N16.2,1.0684115741674696,1
AC004447.2,0.8565923366477032,1
RP11-54A4.2,0.9664090566255801,1
AC005786.7,0.7567570073930767,1
AP001432.14,1.0102294791895572,1
AL163953.3,1.3040914750929444,1
RP11-152N13.5,0.9528200429627476,1
HMGN2P28,1.0540777056758337,1
RP11-111A22.1,1.018239315065063,1
RP11-575L7.8,0.8000178739710428,1
AC006378.2,0.9259359022598852,1
AC009495.2,1.0320987671602966,1
AC009948.5,0.9147594471251566,1
RP4-756H11.3,0.8770905983485691,1
RP11-665G4.1,0.7725919769075726,1
HNRNPU-AS1,1.1467189386696597,1
AC019221.4,0.6748426116543018,1
RP11-382A20.4,0.8903347062107767,1
PTPRG-AS1,1.06779498170611,1
CTB-58E17.9,0.7108458638288471,1
RP11-395B7.7,1.1202588502525417,1
RP11-385F5.4,0.9168142080943107,1
RP11-779O18.3,1.124134903196652,1
RP11-216L13.18,1.1617537060599012,1
MIR4523,0.9938827794627771,1
CTC-273B12.8,0.6465079995477783,1
NONHSAG008404,0.7396163526292496,1
ZNF205-AS1,0.9099367733201391,1
RP11-613D13.5,0.9347460586905052,1
RP11-360L9.8,0.7694726434595405,1
RP5-864K19.4,0.8773329331891897,1
AC093391.2,0.7792372745052473,1
RP11-85K15.2,0.8248101209577617,1
CT49,1.1947253314742106,1
ANKRD18A,1.182627940226617,1
HOXA-AS2,1.242898942289993,1
RP11-222A11.1,1.0866373886351153,1
RP3-400N23.6,0.8719396533748205,1
H1FX-AS1,1.1659814062812435,1
AC015971.2,0.9405021659093213,1
RP11-867G23.3,1.0760432400434545,1
CTD-2017D11.1,0.9277574994858788,1
RP4-769N13.6,1.0394629139349807,1
CTC-459F4.3,1.1412634712567649,1
RP11-359D24.1,1.2330086600606545,1
PHKB,-0.30155869682908404,0
AC005253.2,0.9368351278221976,1
RP11-243J16.7,0.8181377749755865,1
LINC00176,0.8322016559155585,1
AF196970.3,0.8204496120013364,1
RP11-256P1.1,0.728851495328251,1
CTD-2006C1.12,0.8825588966678013,1
RP11-288I21.1,0.9666204959982385,1
EIF3J-AS1,0.8108974705261196,1
RP11-775D22.3,0.6923444078341684,1
RP4-723E3.1,0.9215166171898663,1
PARGP1,0.7891945995438616,1
AC006460.2,1.045207741260741,1
AC096559.1,0.9450953134053057,1
RP11-557C18.3,0.8811500723723598,1
NONHSAG037420,1.1765319786827229,1
RP11-264B17.2,0.5900951265134124,1
AD000090.2,1.1557583808765854,1
RP11-471B22.2,0.7217714266293227,1
CTD-2349P21.11,0.7800974172758366,1
DISC1FP1,1.2269017126484207,1
OCIAD1-AS1,1.0420918658472027,1
CTD-2636A23.2,1.0130295971545655,1
RP11-21A7A.2,0.9286800719642234,1
NBPF18P,0.9283320820767929,1
AC002550.5,1.0492020355703202,1
RP11-592B15.3,0.9701135144878361,1
AC009133.15,0.8598428673728093,1
RP11-274H2.2,0.7823904383839091,1
AP003419.11,0.9677714654012963,1
MDC1-AS1,0.11809892613731549,1
AC016723.4,0.9443726992332562,1
CTC-542B22.2,0.6625909182343688,1
CTA-14H9.5,1.1021041065028034,1
AC096574.4,1.2341661290654355,1
CTD-2651B20.6,0.8712391094821255,1
MEF2C-AS1,0.8855593444048755,1
RP11-20B24.5,0.6422568299365117,1
HNRNPA2B1,-0.1134104368347944,0
RP11-493K19.3,0.9494251435522225,1
MIR17HG,1.104440395648886,1
RP11-428C19.4,0.8931789595529958,1
DHRS4-AS1,1.0310861655438601,1
RP11-506M12.1,1.135816099484646,1
RP11-727A23.5,0.8501988895220527,1
RP11-308D16.4,0.603647454057668,1
RP11-248G5.8,1.0413054625973603,1
RP11-872D17.4,0.4116658844015323,1
MT-RNR2,0.15043317170412668,1
AC005329.7,1.0340094101103994,1
7SK,1.5587454595959884,1
RP11-81H3.2,1.0538623945242236,1
RP4-537K23.4,0.9127586859814707,1
RP11-75N4.2,0.6236245082163527,1
AC009133.20,1.0666535343611978,1
RP11-18I14.10,0.9878509238963338,1
RP11-319G6.1,0.8343086034948252,1
AC018766.6,0.737594831102875,1
AC008440.5,0.47731936790617907,1
AC006547.13,0.8703215879800068,1
AC002117.1,0.9035112470924949,1
RP11-380O24.1,1.0474215391209025,1
AC006465.3,0.26970353037217426,1
RP11-392O1.4,1.1406416482944473,1
AC092168.2,1.0737697006607887,1
RP11-115D19.1,1.1427344985406591,1
RP11-152P17.2,0.8465707788734618,1
ATP6V0E2-AS1,0.9302703515626021,1
RP11-734I18.1,0.9632653377329083,1
RSBN1L-AS1,0.8379456361953712,1
GNG12-AS1,0.7118041983012191,1
RP11-124N14.3,0.6949809359199477,1
NONHSAG043637,0.8063531593090796,1
AC092295.7,0.3539122101619448,1
RP11-303E16.3,1.034233776263576,1
RP11-499F3.2,0.8460778425088105,1
PXN-AS1,0.9743824687884406,1
RP11-191L9.4,0.8593955051264072,1
LINC00667,1.266307664151322,1
AJ003147.9,0.8329200058432609,1
RP11-120D5.1,1.0238218232262422,1
CTD-2002H8.2,0.5547527909594236,1
CTD-2410N18.4,1.0920087891839347,1
RP11-216L13.19,0.8824542463891225,1
TMPO-AS1,0.47924922447580603,1
CTD-3239E11.2,0.9236653513490811,1
LINC00649,1.00802799167139,1
RP11-66N24.3,0.81416674033574,1
RP11-389O22.1,0.9715873099101215,1
RP11-849H4.4,0.760491320425038,1
RP11-211G3.2,0.8188522010574566,1
C11orf95,1.0354399350087264,1
TRA2A,-0.04622726851532066,0
AC004448.5,0.6780910921911729,1
RP11-715J22.4,0.9575633112135395,1
RP3-430N8.11,0.7879972325886055,1
RP11-285F7.2,1.0812885643954453,1
CTD-2031P19.5,0.8826926187337838,1
RP11-350F4.2,0.7821981883120217,1
RP11-421F16.3,1.1080080479502712,1
RP11-618G20.1,1.2385416115195598,1
AC092839.3,1.0598018818825314,1
RP11-316M1.3,0.6027230674250075,1
RP11-504P24.3,0.9250525450844487,1
AC007285.6,0.9490411169387947,1
PRMT5-AS1,0.8506511461609685,1
ZMYM4-AS1,0.8436631059569658,1
AC093818.1,1.1881335111484264,1
RP11-192H23.7,1.0416011342379787,1
AC097721.2,0.8888923456003082,1
RP11-381P6.1,0.9045630421453759,1
RP11-21B21.4,0.840261487992007,1
RP11-328J2.1,0.8980901159685908,1
AC097500.2,0.8496825963371958,1
LINC00478,1.0000478143887714,1
RP11-351M8.2,0.9974881587680777,1
RP11-59H7.3,0.5162691385801927,1
RP11-98I9.4,0.812188577504869,1
LINC00174,0.9198131098622917,1
RP11-103J8.1,1.1412892937096393,1
RP11-463D19.1,0.61436905185761,1
AC091153.4,0.8324205274507082,1
RP11-351A11.1,1.0644126116267791,1
RP11-552M11.4,0.9396301360163066,1
RP11-32B11.2,1.0449802874107166,1
MAGI1-AS1,0.8045816230664589,1
AC092594.1,0.9955024338406326,1
RP11-337C18.8,1.0537601692619212,1
INTS6-AS1,0.9721236561263749,1
LENG8-AS1,0.8994299865848288,1
NDST2,0.8050836139131928,1
C14orf37,0.46491808267746715,1
HOTAIR,1.1393543415294511,1
IQCH-AS1,1.1003007076646694,1
CTD-2248H3.1,1.1682145553288532,1
AC004381.7,1.0853321851166096,1
RP11-191G24.1,0.7388370460917031,1
RPL17,-0.07804951092471246,0
RP11-894P9.1,0.6281334228776289,1
CTC-498J12.3,1.0608348326119375,1
RP11-349A22.5,1.0712080561670192,1
THAP9-AS1,0.9236585904560548,1
HM13-AS1,0.8598070216343406,1
RP11-584P21.2,0.6703727271085166,1
RP11-478C19.2,0.974989856856437,1
RP11-307L3.4,1.1072694010573632,1
RP13-131K19.1,0.7799420803069884,1
RP5-1142A6.9,0.5933235478915042,1
ZBED3-AS1,1.092547158533235,1
AC016683.6,0.9834711458025083,1
LA16c-366D1.3,0.9501842616766836,1
AC073342.12,0.498342321633377,1
AC021016.8,1.0672084727836626,1
PMS2P9,0.7960689008536703,1
LINC00854,1.0760705429164759,1
PAXBP1-AS1,0.6655982690830036,1
RP11-108M21.1,1.212617689374386,1
RP13-270P17.1,1.0824204987961468,1
RP3-368A4.5,1.1662475290112335,1
RP11-385J1.2,0.9772928935660767,1
RP11-326C3.11,1.0527000824714445,1
RP11-415J8.3,0.8090162280863273,1
MIR142,1.0106260474845838,1
RP1-283E3.8,1.0367116133323917,1
RP11-242D8.1,1.1068955137602408,1
RP11-875O11.2,1.0075963562601622,1
RP11-304M2.5,0.8025538555072145,1
AL589743.2,0.9250649920712768,1
CTD-2616J11.9,0.8143338119430572,1
GRM7-AS3,1.0109465307059045,1
RP11-613C6.2,0.8314795626336293,1
RP5-1021I20.5,1.0845989872178428,1
AC073333.8,0.8807243798429893,1
RP11-77H9.2,0.8811693656024306,1
HPN-AS1,1.1538294798471458,1
KCP,1.2478240542761259,1
AC016722.4,0.3153273667340141,1
CTA-256D12.11,0.8396217641962287,1
RP11-439E19.10,1.1185308805642613,1
RP11-332H18.5,0.8263718855427808,1
RP11-126O1.4,1.254742918804731,1
RP13-1032I1.7,0.7912194457313405,1
CTD-2017C7.2,1.0031735806740871,1
AC156455.1,1.073963872689791,1
RP11-495P10.2,0.8726843752208444,1
RP11-264B17.3,1.1222598502624328,1
KB-318B8.7,0.9372307925239267,1
RGS5,0.7518774903742063,1
MATR3,0.09642949460484962,1
RP11-99J16__A.2,0.9403362227179601,1
CTD-2647L4.4,0.8681288566095717,1
RP11-529K1.2,1.0427979104422227,1
RP11-141M1.3,1.1467785076800125,1
RP11-516C1.1,0.8945606831427844,1
TTTY14,0.9713307382430505,1
KDM4A-AS1,0.961964139248809,1
RP11-203J24.9,0.807254732781624,1
RP11-696N14.1,1.1235136084408388,1
KB-1047C11.2,1.1714381935836589,1
RP11-673E1.4,1.1467922130562678,1
ARAP1-AS1,0.8279884070591388,1
RP1-257A7.4,0.7698025935727619,1
RP11-290D2.6,0.9691793392818004,1
AC007038.7,0.9282962085211939,1
CTD-2542L18.1,0.9227318467280818,1
AC017002.1,0.944985167249782,1
CECR7,1.0529459622191804,1
NONHSAG044533,0.99348881908026,1
RP11-6N17.9,0.8427622161444049,1
RP11-94P11.4,0.9756810204932815,1
AC131097.3,1.104209731937024,1
