0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
NONHSAG033589,0.458626,-0.090871,-0.123047,0.032576,-0.298221,-0.058127,0.114411,0.000484,0.176958,-0.038828,0.118394,0.312964,0.391896,0.118505,-0.000089,-0.113556,0.116689,0.100572,-0.019936,0.111099,0.207487,0.054781,-0.294869,0.051641,-0.138217,0.042355,0.048575,-0.033710,-0.085132,-0.142659,-0.082060,-0.185573,-0.113896,-0.115168,0.245082,0.107642,-0.302110,0.031790,0.080724,-0.109348,-0.163231,-0.012569,-0.003277,-0.122537,-0.067987,-0.127427,-0.222430,-0.037473,0.042418,-0.039322,0.126734,0.122400,0.024595,-0.257954,0.087049,-0.136378,-0.141414,-0.021983,-0.380868,0.201862,0.118259,-0.123589,-0.177392,0.013429,-0.101409,-0.209851,0.166597,0.041086,-0.092574,-0.052368,0.196334,-0.104451,0.143357,-0.205650,0.041608,0.211137,-0.285610,-0.072199,0.155465,-0.156485,0.368362,-0.140829,-0.187115,-0.172194,0.049766,-0.019451,0.057041,0.119087,-0.283432,-0.069312,-0.067827,0.227909,0.079852,0.007305,-0.129395,0.149470,0.002975,0.115375,-0.268503,0.184689,0.111708,-0.311816,0.195158,-0.093435,-0.235015,-0.113618,0.084268,-0.071365,0.269857,-0.097520,0.153265,0.088221,0.030014,0.071976,0.091940,-0.140727,0.032946,-0.343662,-0.292074,-0.318427,0.176871,-0.139571,0.161972,-0.127609,-0.060885,-0.175930,0.089405,-0.038857,1
CASC2,0.274485,-0.158992,-0.132156,-0.139558,-0.478925,0.024883,0.144094,0.085416,0.158347,0.115428,0.177079,0.370989,0.191239,0.100527,0.001970,-0.144253,0.094462,0.260685,-0.024527,0.037481,0.089787,0.021573,-0.169967,0.143677,-0.144659,0.026262,-0.065461,-0.070391,0.066327,-0.162198,0.029764,-0.231344,-0.109454,-0.064396,0.224795,0.089577,-0.264925,0.118485,0.086737,-0.180811,-0.078862,-0.107595,0.030519,-0.043086,-0.120198,-0.066410,-0.268762,0.078596,-0.030895,0.070106,0.207395,0.058096,0.073387,-0.094448,0.177463,-0.113799,-0.177888,-0.125234,-0.380554,0.008060,0.147560,-0.089495,-0.343926,-0.057103,-0.079396,-0.140301,0.230294,-0.067608,-0.229154,-0.080085,0.245918,-0.067729,0.159739,0.005815,-0.083961,0.224616,-0.275748,-0.092023,0.073222,-0.315900,0.327432,-0.001478,-0.206190,-0.100621,0.081363,-0.117223,0.044477,0.130420,-0.233518,-0.140743,-0.068630,0.111943,-0.019391,0.023564,-0.134994,0.037279,0.053458,0.172001,-0.207778,-0.017447,0.270178,-0.194015,0.223432,0.050397,-0.208330,-0.192986,0.103682,-0.052545,0.102696,-0.069437,0.057500,0.064697,-0.125445,0.109860,0.078203,-0.270933,0.072929,-0.293001,-0.280467,-0.246756,0.217769,-0.249460,0.140939,-0.035751,-0.049558,-0.107266,0.043787,0.082181,1
WT1-AS,0.292979,-0.210342,-0.001445,-0.050406,-0.427453,-0.069474,-0.094361,-0.090220,0.301467,0.255390,0.282034,0.200010,0.300985,0.247520,0.005629,-0.046626,0.151443,0.071715,-0.045069,-0.087224,0.193105,0.192240,-0.166958,0.167742,-0.299786,0.007074,0.008632,0.192937,0.119817,-0.018128,0.112790,-0.065152,0.005169,-0.043983,0.187492,0.242923,-0.482101,0.143405,-0.058786,0.055377,-0.196803,-0.067387,0.165096,-0.114529,-0.311892,-0.090015,-0.228855,-0.090306,0.024000,0.127377,0.250549,-0.012859,0.078516,-0.024181,0.146217,-0.080511,0.063330,-0.102387,-0.327111,0.364641,0.187384,-0.145324,-0.078472,0.099992,-0.245269,-0.133615,0.071841,0.057255,-0.158633,0.040709,0.280415,0.075206,0.142622,-0.216301,-0.122415,0.155861,-0.222621,-0.196332,0.112405,-0.283831,0.351206,-0.026372,-0.124101,0.048790,-0.132506,-0.150040,-0.041249,0.218038,-0.342609,0.011213,-0.204826,0.266725,-0.042032,-0.168050,-0.236997,0.152102,-0.200855,0.160977,-0.298425,-0.103472,0.305453,-0.217661,0.361540,0.055443,-0.244774,-0.207220,0.225604,-0.039858,0.011085,-0.066720,0.017291,-0.019195,0.143549,0.094738,0.278279,-0.362621,0.100608,-0.207448,-0.423635,-0.317097,0.358677,-0.052501,0.106488,-0.101739,-0.042929,-0.159693,0.282573,0.051855,1
MLLT4-AS1,0.497548,-0.165487,-0.123726,-0.018444,-0.319610,-0.041252,0.119862,-0.069886,0.182413,0.080107,0.226945,0.314804,0.512206,0.242613,0.146755,-0.313998,0.030438,0.126081,0.099870,0.051658,0.048718,0.012254,-0.256228,-0.007712,-0.120130,0.003241,-0.072472,0.062973,-0.033975,0.016521,-0.015245,-0.250571,-0.066980,-0.166288,0.100393,0.155404,-0.178591,-0.005021,-0.019934,-0.097856,-0.093830,-0.074446,-0.025359,-0.093076,-0.071014,-0.086959,-0.178329,-0.122244,-0.023761,0.096198,0.098851,0.035093,-0.007123,0.026401,0.063999,-0.101756,-0.237397,-0.149415,-0.165010,0.065630,0.020011,-0.119260,-0.126876,0.026471,0.027221,-0.260747,0.231719,0.048334,-0.063429,-0.031006,0.215970,-0.085887,0.109479,-0.285559,-0.058946,0.271540,-0.367526,-0.073283,0.088344,-0.064798,0.366270,-0.114953,-0.052669,-0.159576,0.058104,-0.096239,0.131579,0.059161,-0.375456,-0.110657,-0.141462,0.220053,-0.034786,0.029276,-0.123512,0.157494,0.062957,0.053995,-0.315179,0.122602,0.260736,-0.246756,0.060327,-0.042059,-0.149813,-0.164590,0.142478,0.017384,0.228988,-0.045724,0.092349,-0.095547,-0.036199,-0.160457,0.108557,-0.095105,0.062060,-0.232027,-0.343598,-0.359634,0.218767,-0.171299,0.139472,0.102303,0.020350,-0.051608,0.087548,0.143430,1
ADAMTS9-AS2,0.291859,-0.047718,-0.006775,0.079748,-0.387966,0.004553,0.149562,0.178244,0.164544,0.040173,0.250675,0.322330,0.185155,0.149090,-0.043789,-0.141336,0.063584,0.257248,-0.095095,0.089730,0.094357,-0.109783,-0.122733,0.170747,-0.167442,0.084290,-0.057127,0.037581,0.127556,-0.220405,0.099363,-0.238165,-0.084454,-0.025157,0.198402,0.090137,-0.218861,0.035195,0.124938,-0.231921,-0.218381,-0.071275,0.093182,0.046182,-0.043188,0.009093,-0.346408,0.035388,-0.064959,0.038050,0.218542,0.048916,0.177188,-0.248493,0.173591,-0.009365,-0.124012,-0.103293,-0.491994,0.009736,0.149742,-0.044447,-0.267031,0.011045,-0.130566,-0.122799,0.160289,0.010694,-0.148473,-0.055230,0.138387,-0.092548,0.182391,-0.067820,-0.026206,0.184882,-0.200711,-0.081450,0.071301,-0.308403,0.370687,-0.041625,-0.321682,0.036684,0.061137,-0.150170,0.068753,0.138127,-0.338644,-0.204637,-0.088547,0.025363,-0.014473,0.026276,-0.168420,0.137847,0.035653,0.057261,-0.129688,-0.102697,0.262665,-0.209771,0.309851,0.002032,-0.339162,-0.176661,0.068770,-0.016108,0.021147,-0.050289,0.015311,0.005463,-0.002572,0.248380,0.084895,-0.259754,0.024022,-0.254714,-0.241755,-0.253492,0.166286,-0.078759,0.129443,-0.075072,-0.053647,-0.101810,0.126429,-0.005560,1
AIRN,0.341150,-0.221519,-0.178417,0.027895,-0.396123,0.035030,0.153115,0.033050,0.204685,0.048109,0.193369,0.386782,0.337214,0.091308,0.170559,-0.154430,0.085039,0.033405,0.009394,0.008159,0.318773,0.076604,-0.265999,0.030162,-0.130136,0.069626,0.002374,-0.072228,-0.012022,-0.192705,-0.015510,-0.201671,-0.198107,-0.186993,0.146354,0.148498,-0.190063,-0.011330,-0.060210,-0.064621,-0.145601,-0.047628,0.006702,-0.214661,-0.005438,-0.098856,-0.165742,-0.038767,0.044295,0.049696,0.164104,-0.006941,0.026958,-0.178332,0.018174,-0.199812,-0.194768,-0.188460,-0.361155,0.105871,0.091880,-0.003706,-0.233725,0.089653,-0.127762,-0.075290,0.205975,0.069479,-0.120374,-0.054758,0.236123,-0.037581,0.059259,-0.257815,0.014774,0.163468,-0.286562,-0.020914,0.041788,-0.174545,0.412538,-0.173180,-0.175300,-0.202507,0.077780,0.088819,0.104372,0.214997,-0.448376,-0.094921,-0.064245,0.288220,0.030922,-0.023503,-0.276806,0.135455,0.020290,0.103185,-0.200321,0.086269,0.165906,-0.332268,0.045451,-0.062690,-0.300155,-0.174255,0.194434,0.037788,0.307629,-0.078697,0.250786,0.055848,-0.031251,-0.012101,0.062657,-0.064870,0.089563,-0.315981,-0.303315,-0.220540,0.209682,-0.148781,0.212988,-0.115553,0.015697,-0.018476,-0.060020,0.036509,1
ZNF674-AS1,0.305051,-0.216327,-0.162666,-0.292255,-0.308061,0.072299,0.206552,0.096332,0.068238,0.152347,0.154250,0.422132,0.328636,0.160561,0.090304,-0.086060,-0.005923,0.142024,0.061333,-0.004078,0.162778,-0.105207,-0.254755,0.027153,-0.183833,-0.139541,-0.123992,0.072585,-0.220073,-0.099875,0.035048,-0.247653,-0.039111,-0.126772,0.266624,0.193255,-0.246813,0.061035,0.157113,-0.133939,-0.051250,-0.157514,-0.068378,-0.016830,0.050833,-0.063246,-0.217671,-0.033541,-0.084509,0.107383,0.086544,0.085507,0.088297,-0.039338,0.061364,-0.026479,-0.090431,-0.177548,-0.369619,0.222589,0.174877,-0.164462,-0.132632,-0.181983,0.025766,-0.192514,0.267934,0.054745,-0.144284,0.084127,0.282060,-0.097985,0.205667,-0.229100,-0.049526,0.235831,-0.192770,-0.093820,-0.079826,-0.265189,0.473803,-0.129769,-0.180472,-0.102649,0.041966,-0.060167,0.011783,0.084948,-0.370589,-0.087029,-0.100629,0.150819,0.127199,0.079838,-0.115631,0.163360,0.081961,0.173523,-0.259799,-0.043330,0.122153,-0.370750,0.194480,0.016945,-0.182285,-0.156608,0.010467,-0.009483,0.166606,-0.098193,0.024770,-0.000981,-0.078247,0.099421,0.126635,-0.084463,0.024448,-0.271549,-0.272294,-0.271444,-0.006584,-0.120557,-0.008870,-0.004266,-0.000724,-0.017647,0.085067,0.001250,1
RP3-510D11.2,0.419054,-0.073929,-0.065375,-0.061177,-0.320363,-0.173045,0.045447,0.021556,0.248982,0.178028,0.279658,0.331257,0.212984,0.205154,0.051086,-0.199801,0.103478,0.223092,-0.004596,-0.011985,0.276855,0.057887,-0.229406,0.178065,-0.015438,0.025905,-0.086057,-0.039732,-0.061686,0.011821,0.014859,-0.164551,-0.246799,-0.177605,0.183994,0.162522,-0.220072,-0.023087,-0.020960,-0.073664,-0.115818,-0.106809,0.138449,-0.138395,-0.026787,0.005707,-0.396745,-0.063446,0.049788,-0.008852,0.113307,0.009908,0.174938,-0.019467,0.126932,-0.053962,-0.111242,-0.059107,-0.286946,0.141809,-0.056198,-0.180349,-0.125634,-0.076823,-0.007134,-0.186492,0.096911,0.031489,-0.159241,-0.033194,0.109766,-0.047217,0.124777,-0.150166,-0.017243,0.272546,-0.266912,-0.088910,0.038003,-0.121934,0.388581,-0.150317,-0.150257,-0.168523,0.080718,-0.170672,0.125796,0.111951,-0.302832,-0.026412,-0.071636,0.296503,-0.004864,0.046067,-0.105293,0.177838,0.102138,0.075287,-0.315040,0.002918,0.281233,-0.400907,0.086040,-0.053732,-0.100512,-0.136178,0.160018,-0.036656,0.178993,-0.212985,0.057778,0.038377,-0.073716,-0.004490,0.116657,-0.119764,0.098491,-0.226320,-0.169484,-0.361181,0.152666,-0.091462,-0.050853,0.033361,-0.078391,-0.010782,0.049844,0.147113,1
MIR155HG,0.074982,-0.498620,0.002794,-0.349001,-0.770624,-0.081995,-0.299822,0.076912,0.053867,0.344992,0.279048,0.417714,0.127581,0.122704,0.118054,0.049515,-0.059667,0.146699,-0.030759,-0.189806,0.117796,0.040239,-0.511320,0.260569,-0.465085,0.055505,-0.159889,0.566637,0.059164,-0.063434,0.144413,0.208197,0.356126,0.084507,0.300769,0.334075,-0.484257,-0.014260,0.170184,-0.175329,-0.011904,0.059233,0.147975,0.098155,-0.223042,-0.188361,-0.234925,-0.104561,-0.118707,-0.140971,0.133639,-0.043022,0.108611,-0.109837,-0.201101,0.083916,0.160876,-0.078239,-0.679378,0.613758,0.051871,-0.050573,-0.166855,0.374696,0.054722,0.062407,-0.113904,0.246392,-0.067914,0.185169,0.440088,-0.141940,0.141294,-0.615690,-0.159419,0.101893,-0.174187,-0.316966,0.131479,-0.431188,0.631005,-0.116641,0.121897,0.305209,-0.096227,-0.253260,0.217880,0.102057,-0.244955,-0.385411,-0.039606,0.322310,0.235655,-0.162573,-0.304952,-0.019688,-0.310624,0.238406,-0.064856,-0.325917,0.046615,-0.156392,0.335728,-0.063657,-0.152273,-0.151548,-0.045153,0.101954,0.058878,0.047623,0.114767,-0.162730,0.234204,0.143960,0.155847,-0.322090,-0.102979,-0.159747,-0.317193,-0.355258,0.271763,-0.393382,-0.026985,-0.237262,0.016371,-0.124325,0.534926,0.293097,1
HOTAIRM1,0.390570,-0.136204,-0.183189,-0.104210,-0.252919,-0.151026,0.219892,-0.055646,0.221021,0.128484,0.179389,0.235811,0.265462,0.250040,-0.115180,-0.139149,0.052693,0.192660,0.170540,-0.045068,0.289876,0.123726,-0.164564,0.045749,-0.291991,-0.027882,-0.060424,0.109601,0.036820,-0.061524,-0.059735,-0.042048,0.054003,-0.092937,0.206818,0.132374,-0.326113,0.081412,0.080470,-0.071743,-0.209196,0.034221,-0.003807,0.089611,-0.109732,-0.210943,-0.302207,-0.011099,-0.009903,0.049195,0.240877,0.070866,0.009660,-0.146864,0.080144,-0.069551,-0.149059,-0.192061,-0.390478,0.264927,0.172903,-0.207479,-0.002325,-0.110602,-0.047400,-0.163727,0.095317,0.024605,-0.290787,-0.062018,0.179613,-0.050583,0.181197,-0.104916,0.007008,0.206718,-0.409423,-0.092822,0.092481,-0.218620,0.380537,-0.179146,-0.155864,0.058660,0.073155,0.019525,0.025621,0.174511,-0.300250,-0.056295,-0.088026,0.111764,0.036108,-0.157806,-0.094979,0.214509,0.020414,0.065890,-0.297775,0.025111,0.194401,-0.348383,0.253579,0.025514,-0.292773,-0.211967,0.135819,0.033144,0.060783,-0.265919,0.121396,-0.029316,-0.121550,0.030753,0.162388,-0.193169,0.034824,-0.374404,-0.246171,-0.208689,0.203379,-0.169323,0.069971,-0.013795,0.158073,-0.036512,0.215507,0.094023,1
EGFR-AS1,0.383421,-0.151428,-0.124341,-0.016822,-0.219050,-0.164696,0.151199,-0.010069,0.191839,0.056510,0.239777,0.307917,0.183892,0.159665,0.095704,-0.180243,0.057979,0.219654,-0.010273,0.046799,0.268105,0.023329,-0.127062,0.101101,-0.148973,-0.022476,-0.044093,-0.049297,0.062303,-0.023234,-0.005982,-0.196744,-0.134300,-0.120006,0.225585,0.099478,-0.233260,0.074892,0.022668,-0.173756,-0.106645,-0.013639,0.059275,-0.088692,-0.017572,0.021067,-0.221914,-0.002094,-0.094599,0.005947,0.141228,0.004915,0.074473,-0.065517,0.031863,-0.065893,-0.138938,-0.143688,-0.244899,0.121451,0.009540,-0.192344,-0.264961,-0.084313,-0.073667,-0.140986,0.187235,0.025587,-0.182009,-0.100030,0.174823,-0.024542,0.240515,-0.134198,-0.051798,0.237054,-0.357632,-0.116619,0.054215,-0.090217,0.409228,-0.058051,-0.105606,-0.130437,0.108426,-0.085456,0.002913,0.198701,-0.328310,-0.198980,-0.086828,0.280380,-0.022579,0.016516,-0.173723,0.177908,-0.040407,0.078079,-0.325838,-0.002494,0.246350,-0.352286,0.155649,-0.007281,-0.170356,-0.149485,0.122914,-0.001386,0.185790,-0.189812,0.152108,0.044679,-0.087642,0.002748,0.069143,-0.209553,0.041492,-0.407065,-0.203066,-0.325579,0.151895,-0.094631,0.132329,0.009008,0.034842,-0.063741,-0.037320,0.079841,1
FENDRR,0.352724,-0.035891,0.040352,-0.151202,-0.113312,0.365005,0.160207,0.197138,0.144902,-0.440331,0.444809,0.317581,0.492636,0.188773,-0.232646,-0.220135,0.219660,0.226382,0.010421,0.040417,0.191395,0.036360,-0.082675,-0.241778,-0.175268,-0.293312,-0.053005,0.256677,-0.322221,-0.249676,0.078604,-0.334912,-0.175694,0.114596,0.565074,0.084358,-0.061504,-0.047111,-0.088091,-0.048035,-0.032826,0.074137,0.288105,-0.178098,-0.139341,-0.178079,-0.203859,-0.249647,0.020218,-0.345693,0.248047,0.448175,0.158311,-0.534417,-0.054358,0.077850,-0.207975,-0.082727,-0.085016,-0.322376,-0.105050,-0.013611,-0.216899,-0.146917,-0.127647,-0.282122,0.074214,0.107480,-0.260469,0.146250,0.257485,0.075305,0.295120,-0.085427,0.155228,0.110805,-0.155134,0.228861,-0.016798,-0.326505,0.397627,-0.120508,-0.080582,0.109769,-0.032658,0.104926,0.133506,0.199300,-0.261928,-0.475587,-0.094902,0.394768,0.160869,-0.316315,-0.066476,0.291127,-0.038657,0.484615,-0.055703,-0.132218,0.152852,-0.302656,0.385334,0.243641,-0.292696,-0.268056,0.089025,-0.041210,0.095746,-0.629278,0.249948,-0.172862,-0.089531,0.359432,0.137857,-0.164539,-0.095246,-0.460435,-0.618976,-0.279848,0.430446,-0.130366,0.131004,-0.072621,-0.260381,-0.278170,0.069667,-0.072613,1
RP11-276H19.1,0.326302,-0.617125,0.069144,0.241449,-0.302071,-0.002536,0.278932,-0.030368,0.323064,-0.022191,0.020645,0.418660,0.245034,0.192795,0.306868,-0.176371,0.449520,-0.087864,-0.093200,0.211604,0.160518,-0.138916,-0.236206,0.060407,-0.048570,-0.041174,0.020333,0.394071,0.144342,-0.020335,-0.188141,-0.205417,-0.102575,0.290637,0.433240,-0.020211,-0.180953,-0.084956,0.002474,-0.176071,-0.151591,0.211403,-0.225452,0.112869,0.144405,-0.199513,-0.071341,-0.120196,0.383065,0.127526,0.259512,0.077686,0.019722,-0.131669,0.201142,-0.192023,0.072592,-0.216380,-0.519251,0.069425,0.026607,-0.268505,-0.190067,-0.218608,0.120505,-0.105989,0.161067,-0.056641,-0.003008,-0.246437,0.277678,-0.070928,0.465360,-0.172124,0.048837,-0.092246,-0.251512,-0.058980,0.046998,-0.464742,0.250008,-0.069039,-0.135982,-0.026529,0.188307,0.116816,0.057798,0.132709,-0.164395,-0.096378,-0.083876,0.142629,0.220365,0.081016,0.099342,0.045650,0.098376,0.090474,-0.368883,-0.061375,0.451885,-0.304394,0.445237,-0.144138,-0.087793,-0.109034,0.080255,0.016244,0.422748,-0.044684,0.281374,-0.191886,-0.031908,0.083341,-0.107448,-0.327204,-0.047621,-0.284138,-0.435542,-0.045244,0.469455,0.205499,0.024228,-0.096944,0.052783,-0.333752,0.201370,-0.248066,1
RP11-279F6.1,0.340277,-0.219655,-0.171484,0.007425,-0.294294,0.069091,0.114993,0.068281,0.134487,0.045707,0.152479,0.378574,0.257826,0.146194,-0.015606,-0.088703,0.138222,0.265041,-0.105423,-0.020473,0.112812,-0.082015,-0.224409,0.124024,-0.265411,0.080761,0.090462,0.084524,0.104321,-0.341238,0.016177,-0.223312,-0.039862,0.014090,0.194625,-0.031237,-0.183345,0.044419,0.302958,-0.143465,-0.082660,-0.081677,-0.111089,0.079691,-0.009102,0.010566,-0.294333,0.093759,0.032853,0.026677,0.129415,0.023891,0.133486,-0.203275,0.036576,-0.043208,-0.229755,-0.077811,-0.439663,0.080685,0.160710,-0.113784,-0.242568,-0.048969,0.041420,-0.115470,0.212339,-0.018507,0.019892,-0.008098,0.297014,-0.089445,0.136421,-0.118904,-0.021245,0.150026,-0.175730,-0.071056,0.036948,-0.340626,0.395439,-0.171956,-0.334138,-0.017480,0.049726,-0.032134,0.081810,0.093454,-0.377515,-0.116133,-0.019557,0.222542,0.075016,0.016046,-0.220708,0.193124,0.069094,0.179086,-0.162548,-0.078906,0.223683,-0.263887,0.134539,-0.022989,-0.323997,-0.081688,0.050910,0.004081,0.206660,-0.058053,0.112538,0.033060,-0.038512,0.170912,0.055856,-0.280898,-0.022420,-0.142543,-0.354434,-0.254202,0.081404,-0.153571,0.226856,0.021924,-0.097484,-0.114200,0.051845,-0.007334,1
RP13-582O9.5,0.298762,-0.255010,-0.149455,-0.093855,-0.305112,-0.070821,0.136615,0.005110,0.192358,0.134154,0.049952,0.255987,0.432839,0.118750,0.051840,-0.163311,0.071910,0.203944,0.029688,0.017276,0.304476,0.100465,-0.213792,0.113172,-0.228914,0.022399,0.049799,-0.043930,-0.024635,-0.023750,0.059249,-0.196722,-0.166165,-0.164043,0.215268,0.119166,-0.328033,-0.015192,-0.017695,-0.087078,-0.097138,-0.039261,0.090534,0.015823,-0.076190,-0.093609,-0.337693,-0.139671,0.074772,-0.025743,0.107711,0.110009,-0.081683,-0.115045,0.072460,-0.142638,-0.042683,-0.213894,-0.229531,0.322380,0.133776,-0.216065,-0.158149,-0.058831,-0.049968,-0.165252,0.097681,0.138070,-0.236220,-0.045272,0.220397,-0.042541,0.168983,-0.180913,-0.038131,0.193392,-0.382905,-0.039646,0.225621,-0.208326,0.382839,-0.136159,-0.115393,-0.128944,0.008386,-0.130672,0.145101,0.075923,-0.324768,-0.037023,-0.168943,0.212017,0.030219,-0.062194,-0.101535,0.199520,-0.014909,0.077583,-0.192089,0.141494,0.106192,-0.395559,0.163102,-0.041688,-0.216409,-0.167450,0.035429,-0.009098,0.203431,-0.137693,0.043648,-0.107476,0.023379,-0.001765,0.131171,-0.085129,0.050009,-0.415446,-0.312654,-0.175503,0.202938,-0.065798,0.104786,-0.030897,0.093449,-0.027686,0.066969,-0.000287,1
PCAT7,0.385906,-0.208172,-0.073021,0.171160,-0.248132,-0.081116,0.171786,0.002985,0.159984,0.086354,0.255453,0.363164,0.274058,0.145335,0.008177,-0.203426,0.107606,0.167221,-0.012051,-0.037364,0.291360,-0.035044,-0.155489,0.123638,-0.119245,0.031793,0.036984,-0.034877,-0.005806,-0.025380,-0.020649,-0.185309,-0.217495,-0.116718,0.150103,0.105722,-0.082647,0.044158,0.044148,-0.039730,-0.151039,-0.073249,0.048692,-0.108774,-0.108553,-0.069705,-0.146043,-0.070624,0.042378,-0.024662,0.060216,0.126803,0.064488,-0.123570,0.136956,-0.045644,-0.140337,-0.063005,-0.349877,0.068138,-0.026608,-0.114231,-0.265703,0.083799,-0.049368,-0.259822,0.123782,-0.025106,-0.076988,-0.085869,0.162217,-0.104258,0.045556,-0.068173,-0.085454,0.171875,-0.317412,-0.121949,0.037666,-0.219948,0.387251,-0.068107,-0.333556,-0.210290,0.045618,-0.071228,0.063216,0.188291,-0.285994,-0.250005,-0.067065,0.189906,0.117919,-0.044316,-0.231360,0.131086,0.032038,0.103251,-0.255391,-0.071046,0.182506,-0.263706,0.204061,0.015819,-0.148505,-0.178407,0.158376,-0.027125,0.205580,-0.205134,0.157906,0.075867,-0.026011,0.082656,-0.004782,-0.321120,0.088242,-0.327408,-0.172954,-0.272501,0.133947,-0.038603,0.123795,0.002978,-0.084218,-0.095309,0.033596,0.165772,1
LINC00707,0.203443,-0.167051,-0.107927,-0.119565,-0.334515,0.183565,0.251042,0.102845,0.079600,0.085069,0.266977,0.377533,0.193648,0.063348,0.081906,-0.226145,0.128495,0.226398,-0.067248,-0.068429,0.117190,-0.062527,-0.048072,0.102508,-0.154381,-0.069097,-0.157400,0.035167,0.009659,-0.301864,0.074538,-0.192729,-0.012149,0.015012,0.184713,0.085097,-0.136847,0.098014,0.307641,-0.190235,-0.065927,-0.059865,-0.067551,0.050951,0.027376,-0.060082,-0.169422,-0.002158,-0.061373,0.027158,0.068116,0.001111,0.088089,-0.174857,0.109595,-0.139223,-0.176167,0.043535,-0.552534,0.146530,0.118990,-0.154342,-0.322582,0.028901,0.021222,-0.084577,0.258449,0.032861,-0.017341,-0.059401,0.425050,-0.118454,0.108374,-0.135588,-0.107571,0.076480,-0.199970,-0.124099,-0.024268,-0.302485,0.340977,0.051813,-0.331277,0.049228,0.099658,-0.053501,0.089087,0.225975,-0.432999,-0.240329,-0.121244,0.066000,0.118784,0.079003,-0.096590,0.175688,0.095580,0.093270,-0.180976,-0.115995,0.137772,-0.225382,0.210282,-0.039117,-0.175109,-0.072660,0.178204,-0.031766,0.125021,-0.168597,-0.090237,0.165885,-0.072247,0.238520,0.011754,-0.159774,-0.038478,-0.156418,-0.427605,-0.242856,-0.013872,-0.214306,0.018995,0.038198,-0.171206,-0.227966,0.026103,0.087379,1
LUCAT1,0.297560,-0.315201,0.244770,-0.261122,0.135657,0.440835,0.233281,0.281896,0.398184,-0.163421,0.632249,0.552962,0.465470,0.113016,-0.003986,-0.409585,0.248196,0.418599,0.084704,-0.127693,0.417458,0.103600,0.182201,-0.477237,-0.074338,-0.506274,-0.274591,-0.045085,-0.587036,-0.117453,0.172421,0.033983,-0.033636,0.074137,0.363052,0.021234,-0.133581,-0.063304,-0.144202,-0.006980,0.018219,-0.114940,0.141055,-0.372079,0.055541,-0.114120,-0.135164,-0.195247,0.067784,-0.408748,0.238957,0.353728,0.310038,-0.355932,0.045029,-0.122400,-0.412706,0.019288,-0.434899,-0.125748,-0.004859,-0.020728,-0.310466,-0.006953,-0.006323,-0.187550,-0.006186,-0.104142,-0.446621,-0.071703,0.267073,0.020398,0.306655,-0.167009,0.240223,0.178999,-0.369219,0.242725,-0.279266,-0.166589,0.676494,-0.063204,0.147562,0.293656,-0.018726,-0.021024,0.193315,0.435662,-0.421409,-0.218944,-0.212297,0.175331,0.211224,-0.220109,-0.166103,0.212950,-0.082882,0.529839,-0.073174,-0.151902,0.226029,-0.545778,0.387205,0.284245,-0.203926,-0.410827,-0.057009,0.080237,0.136338,-0.753165,0.062779,-0.258205,-0.246901,0.059568,0.212195,0.037634,-0.034075,-0.445176,-0.519946,-0.246222,0.025692,-0.332012,-0.130244,0.089600,-0.053064,-0.160376,-0.042188,0.022666,1
RMST,0.285174,-0.258893,-0.067722,0.095493,-0.277263,-0.130230,0.207785,0.067916,0.368851,0.032144,0.191965,0.348105,0.132844,0.153519,-0.164665,-0.152616,0.059327,0.157763,-0.060558,0.060636,0.120438,-0.015708,-0.089716,0.040768,-0.122992,0.106100,0.015105,-0.144528,-0.093841,-0.086723,-0.011148,-0.143895,-0.068152,0.063296,0.210124,0.110204,-0.187358,0.148886,0.146710,-0.128450,-0.155978,0.038873,0.039126,0.000810,0.016620,-0.071357,-0.373766,-0.049985,0.023019,0.075284,0.099008,0.032179,0.001422,-0.199957,0.110011,-0.273470,-0.177370,-0.137376,-0.331888,0.311136,0.178391,0.017399,-0.235118,0.019580,-0.083325,-0.296425,0.099944,0.120889,-0.220779,-0.028389,0.120828,-0.155394,0.166513,-0.106466,-0.032566,0.170948,-0.349815,-0.066849,0.010628,-0.223524,0.389543,-0.110985,-0.359452,-0.101876,0.100100,-0.270729,0.138248,0.318055,-0.324259,-0.059414,-0.162835,0.288896,0.001454,-0.195289,-0.152569,0.206130,0.016425,-0.035672,-0.057139,0.090478,0.153169,-0.157096,0.096126,0.031330,-0.078102,-0.181256,0.254217,-0.076155,0.180535,-0.089232,0.186766,-0.022158,-0.062725,0.077203,0.066036,-0.199117,-0.101496,-0.351517,-0.234377,-0.119142,0.154290,0.016126,0.046932,-0.058614,-0.154110,-0.224105,0.141339,-0.040497,1
