name,score,pred_label
5830428H23Rik,1.0,1
Gm16724,0.98,1
Gm4117,0.9806666666666666,1
linc1458,0.724551810560885,1
9530036O11Rik,0.98,1
2210408F21Rik,0.98,1
4930405P13Rik,0.9,1
5530601H04Rik,0.8863,1
Gm12239,0.9606666666666667,1
Gm15347,0.9806666666666666,1
linc1343,0.6864896551724138,1
Gm14164,1.0,1
Gm16163,0.943,1
BC042782,0.9606666666666667,1
D030047H15Rik,0.9406666666666667,1
AV039307,1.0,1
Gm20528,0.985,1
9430091E24Rik,1.0,1
Ppp4r1l-ps,0.938,1
Gm16278,0.9690000000000001,1
2410133F24Rik,0.9406666666666667,1
2900076A07Rik,0.8781954887218046,1
Gm14661,1.0,1
NONMMUG028306,0.7909999999999999,1
1700091E21Rik,1.0,1
BC023719,0.9406666666666667,1
5330434G04Rik,0.96,1
Gm14471,0.985,1
4930599N23Rik,0.9806666666666666,1
Gm11944,0.9406666666666667,1
D330022K07Rik,0.98,1
AL732311.1,0.855,1
Ptprd,0.702336231884058,1
A230108P19Rik,1.0,1
1700112D23Rik,1.0,1
Gm15601,1.0,1
Gm13402,1.0,1
Gm12296,1.0,1
9130019P16Rik,0.9806666666666666,1
Camta1,0.6890028985507246,1
Camk1d,0.6696925537231384,1
NONMMUG038161,0.855,1
Gm15787,0.903,1
Gm15938,0.925,1
Zbtb20,0.6690028985507246,1
Gm17200,0.9606666666666667,1
Hnrnpl,0.4748888634630054,0
Gm14066,0.98,1
Gm17029,0.9806666666666666,1
Gm15941,0.8966666666666667,1
Pisd-ps2,0.8789999999999999,1
Gm16953,0.965,1
4933430M04Rik,0.9731428571428572,1
Fam169b,0.8806666666666666,1
C130071C03Rik,0.9425,1
Gm15491,0.9057142857142857,1
Gm15581,0.965,1
Gm13974,0.9806666666666666,1
Gm16516,0.8056621553884712,1
Rmst,0.98,1
1300002E11Rik,0.8464025641025641,1
Trmt61b,0.9408333333333333,1
Gm16279,1.0,1
1700006D18Rik,0.9806666666666666,1
B930095G15Rik,0.9606666666666667,1
Gm14858,1.0,1
Gm13008,1.0,1
6330549D23Rik,0.8018333333333334,1
Dlx1as,0.925,1
4933407K13Rik,0.9606666666666667,1
4933406I18Rik,0.938,1
5430417L22Rik,0.7226025641025642,1
Gm11280,0.9406666666666667,1
Tpm1,0.5658888634630054,1
Spata5,0.5673650539391959,1
Nespas,0.9406666666666667,1
Gnas,0.6396695652173913,1
Gm17480,0.98,1
Zfp133-ps,0.985,1
Gm15623,1.0,1
Nisch,0.6529896551724138,1
Ctbp2,0.6863229885057471,1
2900089D17Rik,0.985,1
AI854517,0.836,1
Snord17,0.895,1
Slit3,0.6656925537231385,1
Ppp3ca,0.6690028985507246,1
Rps8,0.6756695652173913,1
Rtn4,0.531555530129672,1
Tcf4,0.4056261376830383,0
Kcnip1,0.6881333333333334,1
4930579G18Rik,0.9806666666666666,1
Gm12514,0.985,1
Arid2,0.722336231884058,1
7SK,0.9208,1
A730017L22Rik,0.958,1
Eif4g2,0.7423362318840581,1
AY172335.12,0.9408,1
Mir22hg,0.9656666666666667,1
Gm17036,0.985,1
Gm10649,0.98,1
NONMMUG044341,0.9408,1
Asap1,0.702336231884058,1
4930473A02Rik,0.9456666666666667,1
Pde4d,0.6554896551724139,1
2810008D09Rik,0.98,1
Gm15398,1.0,1
Atp10d,0.9229999999999999,1
Gm15832,0.9229999999999999,1
Gm14820,0.88,1
Gm16093,1.0,1
Gt(ROSA)26Sor,0.9806666666666666,1
4833417C18Rik,0.9006666666666666,1
R74862,0.9606666666666667,1
4933431K23Rik,1.0,1
Gm17058,0.907,1
4930405D11Rik,0.958,1
1700024P03Rik,0.98,1
Gm13563,0.9446666666666667,1
Gm12758,0.8897142857142856,1
A730081D07Rik,1.0,1
E130102H24Rik,1.0,1
Gm11457,1.0,1
C230035I16Rik,0.9606666666666667,1
2810403D21Rik,0.9206666666666666,1
Gm15738,1.0,1
Gm15816,0.88,1
1700016P03Rik,0.98,1
4930556N13Rik,1.0,1
Eif4a2,0.5386354108659954,1
4930593A02Rik,0.839,1
linc1317,0.7314896551724138,1
Gm15886,0.943,1
9130204K15Rik,0.9,1
Gm9929,0.938,1
Gm12841,0.945,1
linc1509,0.7469991789819376,1
Luc7l2,0.5789925537231384,1
Mysm1,0.6003925537231384,1
4933421O10Rik,0.9006666666666666,1
A230072C01Rik,0.8986095238095237,1
Tcf7l2,0.5461687441993289,1
Gm2245,0.9,1
4933423P22Rik,0.9229999999999999,1
4930594M22Rik,0.9406666666666667,1
Gm13610,0.925,1
Gm13847,1.0,1
Gm15336,0.938,1
Fus,0.3449594710163716,0
5430405H02Rik,0.9229999999999999,1
AC107641.2,0.8633333333333334,1
Zmynd8,0.5370020775326622,1
A730090N16Rik,1.0,1
Gm2373,0.8048095238095239,1
2310014F06Rik,0.9406666666666667,1
Foxp1,0.4872451853020858,0
Zfp407,0.6729896551724138,1
Nptn,0.5354149864628126,1
Gm16154,0.9406666666666667,1
C530005A16Rik,0.985,1
Grb10,0.4654149864628126,0
D230017M19Rik,0.9236666666666666,1
Gm16898,0.98,1
Rps6kb1,0.5421284511590359,1
Gm10785,0.985,1
Gm15680,1.0,1
Gm15492,0.9056666666666666,1
Nrf1,0.6529896551724138,1
Ssr3,0.5322698158439577,1
B230216N24Rik,0.9806666666666666,1
Gm16320,1.0,1
Sptbn1,0.3262928043497048,0
5830444B04Rik,0.9206666666666666,1
Unc5c,0.6696925537231384,1
Gm17215,0.9806666666666666,1
Itsn1,0.6830258870564718,1
BC006965,0.96,1
4930581F22Rik,0.958,1
Gm11583,0.9456666666666667,1
C330013F16Rik,0.8378095238095239,1
Gm13912,1.0,1
Gm11337,0.9031666666666667,1
Cadm1,0.686336231884058,1
Lrrc8d,0.7070258870564717,1
Wbscr25,0.723,1
Neat1,0.943,1
Tmem56,0.6554896551724139,1
Gm15559,0.92,1
8030451A03Rik,0.98,1
Kcnq1ot1,0.897942857142857,1
Gm13634,1.0,1
4930440I19Rik,0.92,1
2010012P19Rik,0.9806666666666666,1
Dgcr8,0.6296925537231384,1
A930028C08Rik,0.985,1
A530013C23Rik,1.0,1
NONMMUG012545,0.855,1
1810062O18Rik,1.0,1
AI480526,0.9806666666666666,1
Ddx39b,0.6754896551724139,1
linc1385,0.7143787545787545,1
Gm16172,1.0,1
A830082K12Rik,1.0,1
Gm15415,0.9206666666666666,1
Gm16736,0.9229999999999999,1
4930556N08Rik,0.945,1
Gm13629,1.0,1
Gm16549,0.985,1
A230056P14Rik,0.7658333333333335,1
Gm15338,0.9408333333333333,1
C130046K22Rik,0.9006666666666666,1
Gm16751,0.9179999999999999,1
Gm16083,0.938,1
Gm13938,0.985,1
0610043K17Rik,0.94,1
Gm20457,1.0,1
Gm17201,0.965,1
Gm11632,0.9806666666666666,1
Has2as,0.985,1
Gm10701,1.0,1
3010001F23Rik,0.9006666666666666,1
Pkp4,0.5814617844923692,1
1700045H11Rik,0.92,1
Gm1992,0.98,1
Gm17523,0.943,1
Phtf2,0.6771124223602485,1
Gm2415,0.96,1
1700094C10Rik,1.0,1
4632427E13Rik,0.9236666666666666,1
8430403D17Rik,1.0,1
Gm12868,0.9006666666666666,1
Rmrp,0.875,1
Son,0.6047617844923692,1
Pbx1,0.6391687441993289,1
C230004F18Rik,1.0,1
Rab14,0.6039617844923693,1
Gm12207,0.9006666666666666,1
Gm15406,0.94,1
Hspa8,0.6180258870564718,1
Ctnnd1,0.6195020775326623,1
Mdm2,0.6090258870564718,1
Ythdc1,0.6030258870564718,1
4930517O19Rik,0.9008333333333333,1
Ahdc1,0.6097951178257026,1
Setd5,0.6406284511590359,1
Nktr,0.7221666666666667,1
Rpl23,0.6258354108659956,1
Gm17627,0.9229999999999999,1
5830418P13Rik,0.88,1
2610005L07Rik,0.9229999999999999,1
Gm16156,0.8857142857142857,1
Caprin1,0.41049280434970487,0
Nfix,0.528836231884058,1
Asah1,0.553836231884058,1
Gm10863,0.9,1
Smad3,0.5538592203898051,1
Gm11052,0.985,1
Mllt10,0.5800888634630054,1
Zfp260,0.635168744199329,1
Usp14,0.5923258870564717,1
Gm15964,0.904,1
Gm15218,1.0,1
Usp48,0.3449594710163716,0
Gm16759,0.9,1
Brwd1,0.4278477494046499,0
Gm17683,0.943,1
NONMMUG015993,0.5847617844923692,1
Gm13067,0.9806666666666666,1
Gm17122,0.985,1
Gm13589,0.938,1
Pten,0.5531925537231385,1
Jarid2,0.6831925537231385,1
Gpatch8,0.6523258870564718,1
Arid4b,0.5550888634630053,1
Sec24b,0.5923258870564717,1
Hnrnpu,0.4031925537231384,0
Atp5g3,0.36372870178560235,0
Hnrpdl,0.3449594710163716,0
NONMMUG033359,0.7005258870564718,1
Gls,0.5723258870564717,1
Gm12971,0.938,1
Gm13481,1.0,1
Ube2e2,0.613938795986622,1
Gm17021,1.0,1
Raly,0.6730258870564717,1
Rad23b,0.42212613768303825,0
Etl4,0.6656925537231385,1
Psmd14,0.7031925537231385,1
Ppard,0.6631925537231385,1
Kpna1,0.6850028985507247,1
Pgs1,0.6696925537231384,1
Sgip1,0.6163592203898051,1
Tmem135,0.678336231884058,1
Vmp1,0.5708888634630054,1
Bcas3,0.6499387959866221,1
Srsf5,0.28564912618878524,0
Gm15337,1.0,1
Wac,0.6971961601616773,1
A930007I19Rik,0.9206666666666666,1
Inpp5a,0.7846666666666667,1
Hnrnpd,0.4868247608989028,0
Gm13856,0.9840000000000001,1
Gm11476,0.985,1
Gm15414,1.0,1
1700064E03Rik,0.8606666666666666,1
B230398E01Rik,0.96,1
Sfrs18,0.6850028985507247,1
Gm16268,0.938,1
9330158H04Rik,0.9840000000000001,1
Nckap5,0.6536925537231383,1
Gm16978,1.0,1
Gm15718,1.0,1
Dst,0.6963592203898051,1
Tor1aip1,0.7241333333333333,1
Usp7,0.774,1
Cald1,0.6803592203898051,1
4930445B16Rik,0.938,1
Gm16541,0.985,1
H3f3b,0.42146981584395776,0
Gm20548,0.9806666666666666,1
Cux2,0.6748000000000001,1
Tanc1,0.6354896551724137,1
8030453O22Rik,0.985,1
1700030G06Rik,0.985,1
Apbb2,0.6763592203898051,1
9230114K14Rik,0.8247692307692308,1
Gm13986,0.938,1
Gm10658,1.0,1
BC039771,0.9640000000000001,1
Gm17139,0.985,1
Gm16068,1.0,1
A330023F24Rik,0.965,1
A230006K03Rik,1.0,1
Sorcs2,0.6748000000000001,1
NONMMUG010032,0.7560526315789474,1
Tmem164,0.6696925537231384,1
4930405A21Rik,0.9206666666666666,1
Mrpl33,0.6890028985507246,1
Macrod2,0.6690028985507246,1
Gm16568,0.9840000000000001,1
Gm15563,1.0,1
Gm15246,1.0,1
1700011J10Rik,0.9406666666666667,1
Gm17023,0.958,1
Mphosph8,0.6881333333333334,1
Atf2,0.7041333333333333,1
Tcp1,0.794,1
4930448K12Rik,0.98,1
Smim1,0.8664285714285714,1
Frmd4b,0.6554896551724139,1
Gm15788,1.0,1
E530001K10Rik,0.8767142857142858,1
Gm13227,0.9806666666666666,1
Gm11973,0.98,1
Gm12743,1.0,1
Wwox,0.7081333333333333,1
4930471I20Rik,1.0,1
Gm15751,0.9440000000000001,1
4930524L23Rik,0.92,1
Gm17279,0.9229999999999999,1
Gm13830,0.938,1
0610040F04Rik,1.0,1
Gm14372,1.0,1
A530058N18Rik,1.0,1
Gm17090,1.0,1
B130055M24Rik,1.0,1
A330040F15Rik,0.9006666666666666,1
Gm16984,0.9840000000000001,1
Gm13832,0.9179999999999999,1
Gm13558,0.938,1
NONMMUG017704,0.537128451159036,1
Gm16832,0.98,1
2410137F16Rik,1.0,1
Eif4g3,0.6081009513750932,1
Gm12905,1.0,1
Gm7580,0.9,1
Plcb4,0.5165258870564717,1
Calu,0.5980258870564717,1
Gm16168,0.938,1
NONMMUG023427,0.5222951178257026,1
Agps,0.48229511782570256,0
Gm14236,0.9406666666666667,1
Gm16235,0.985,1
Gm17536,0.9229999999999999,1
Arid1a,0.3721841015582435,0
Atxn2,0.5614255526083113,1
BB557941,0.9406666666666667,1
Serinc1,0.3674191779760785,0
Wsb2,0.5268354108659955,1
Zeb1,0.5620258870564717,1
1700001G01Rik,0.938,1
Srrm3,0.3587525113094118,0
Ehbp1,0.5980258870564717,1
Phf21a,0.5609687441993289,1
Zfp644,0.5704925537231383,1
4933431E20Rik,0.9440000000000001,1
Mkln1,0.48968641503424115,0
Aurka,0.875,1
9130024F11Rik,1.0,1
Zfr,0.7130000000000001,1
Nkx2-2as,1.0,1
Gm17403,0.985,1
Snd1,0.5851354108659955,1
Gm16626,0.9229999999999999,1
Baz2b,0.6195213757782763,1
Mtch2,0.47346981584395775,0
Gm13562,0.9056666666666666,1
4930470G03Rik,0.9229999999999999,1
Sgms1,0.5764617844923693,1
Rnf10,0.38495947101637157,0
Nlk,0.5809687441993289,1
Gm17317,0.943,1
Gabpa,0.5974451853020858,1
Smchd1,0.5334221967963387,1
Gm12132,0.98,1
Gm20470,0.965,1
Snhg1,0.9229999999999999,1
Gm20529,1.0,1
4932412D23Rik,0.938,1
Gm16889,0.9229999999999999,1
Arih1,0.6451354108659956,1
Cox16,0.7463333333333333,1
Gm11932,0.94,1
Zmat3,0.6613592203898051,1
Lnp,0.3656261376830382,0
Aak1,0.5957721293199555,1
Cnbp,0.4705735061040908,0
Tulp4,0.5189617844923692,1
Phf20,0.5839925537231384,1
Gm16343,1.0,1
Acin1,0.5255951178257026,1
Gm16352,0.9206666666666666,1
Snrpb,0.7421666666666666,1
Nop56,0.7021666666666667,1
Tspan9,0.6576687441993289,1
Ahcyl2,0.6956666666666667,1
Rif1,0.5697951178257026,1
Gm17057,1.0,1
Pcmtd1,0.6115258870564717,1
Pard3,0.6755592203898051,1
Huwe1,0.6630258870564717,1
Foxn3,0.5998592203898051,1
Luzp1,0.7646666666666667,1
H2afy,0.7396666666666667,1
Znrf1,0.5706284511590358,1
NONMMUG019341,0.5899698158439578,1
4931440J10Rik,0.94,1
Asph,0.5414617844923693,1
Ncor2,0.6730258870564717,1
Gm16933,0.965,1
Orc4,0.5256002506265665,1
Ybx1,0.36292982794317125,0
Pum2,0.5722721293199554,1
NONMMUG038759,0.3856261376830382,0
NONMMUG018713,0.4256261376830382,0
Npepps,0.4193427368733216,0
Tlk2,0.5565258870564718,1
Gm15983,1.0,1
Nufip2,0.48118108273798327,0
8430429K09Rik,0.6658333333333334,1
0610009E02Rik,0.98,1
Ube4b,0.6821666666666667,1
A530017D24Rik,1.0,1
NONMMUG004254,1.0,1
Gm13427,0.938,1
2310040G07Rik,0.958,1
Mtf2,0.44562613768303827,0
Auts2,0.6730258870564717,1
Pdxdc1,0.5865258870564718,1
Txnip,0.7070258870564717,1
4930556G01Rik,0.9971428571428572,1
Gm12146,1.0,1
Gm17233,0.965,1
NONMMUG029338,0.445595368452269,0
Eps15,0.5750888634630054,1
Luc7l,0.7528095238095238,1
Gm11978,0.7390000000000001,1
1810058I24Rik,0.92,1
Lrp6,0.5904617844923693,1
Gm11206,1.0,1
Prkca,0.5557785186354192,1
A130049A11Rik,0.965,1
Gm16108,1.0,1
1700040N02Rik,1.0,1
Gria3,0.6338592203898051,1
Gm15046,1.0,1
Stat3,0.7223333333333334,1
G2e3,0.47368108273798326,0
Gm9750,0.98,1
Gm9968,1.0,1
Aff4,0.46224518530208586,0
Crebzf,0.44951441607131654,0
Gripap1,0.7948695652173912,1
Ssbp3,0.5691888634630053,1
Prrc2b,0.5253925537231384,1
1700110K17Rik,1.0,1
BC065397,0.98,1
D630008O14Rik,0.86,1
Nfat5,0.8046666666666666,1
Gm15527,0.938,1
Gm11100,1.0,1
Ccnd3,0.8046666666666666,1
1700003F17Rik,1.0,1
Snhg3,0.9229999999999999,1
Gm11725,0.938,1
Eif4g1,0.8006666666666666,1
Rbm25,0.6635991789819378,1
Gm17692,0.963,1
Ylpm1,0.5647617844923691,1
Gpbp1,0.5999054626532887,1
Atp11b,0.609219298245614,1
Mipol1,0.609219298245614,1
Zzz3,0.4997617844923692,0
Gm12367,0.8806666666666666,1
Rpl7a,0.7873333333333333,1
Gm15648,0.9247142857142856,1
Mad1l1,0.7071925537231384,1
NONMMUG009928,0.7041333333333333,1
Ptp4a2,0.32495947101637157,0
Gm15083,0.996,1
NONMMUG007313,0.7956621553884713,1
Lrp1b,0.6896925537231384,1
Sema6d,0.7122258870564717,1
Gm11491,0.9840000000000001,1
Tor1aip2,0.6123258870564717,1
Gm14023,0.958,1
Gm12718,0.885,1
Fam110b,0.7241333333333333,1
Cdk8,0.6856925537231384,1
Arfip1,0.6916925537231384,1
Gm16552,0.9606666666666667,1
2610019E17Rik,0.715559220389805,1
Parva,0.6656925537231385,1
Fndc3a,0.6460991789819376,1
Opcml,0.7488925537231382,1
9230115E21Rik,0.9771428571428572,1
Klhl13,0.7241333333333333,1
Gm16185,0.958,1
4833422C13Rik,0.981,1
Tardbp,0.4487951178257025,0
Adam23,0.7241333333333333,1
Lphn3,0.6548,1
Smc4,0.7681333333333333,1
Diap2,0.7041333333333333,1
4930565N06Rik,0.9229999999999999,1
Bnc2,0.6756925537231385,1
1700066J24Rik,1.0,1
E230016K23Rik,0.9229999999999999,1
Pvt1,0.9229999999999999,1
Cnot7,0.6981333333333333,1
Gm15943,0.9057142857142857,1
Mcm7,0.7281333333333333,1
4930513N10Rik,0.9179999999999999,1
E230016M11Rik,0.98,1
Dnajc5,0.7873333333333333,1
9830144P21Rik,0.9229999999999999,1
Dtnb,0.76376026272578,1
Erp44,0.7550028985507247,1
Gm17354,0.92,1
Gm13963,1.0,1
Foxp2,0.6554896551724139,1
Gm13936,0.98,1
Fbxl20,0.79,1
NONMMUG025229,0.98,1
Gm16271,1.0,1
Gm10475,0.9579761904761905,1
Gm13644,0.9096666666666667,1
9930104L06Rik,0.9186666666666666,1
Gm15344,0.938,1
Gm16534,0.909,1
Gm17135,0.943,1
2610027K06Rik,0.98,1
Gm15927,0.8446666666666667,1
Gm15976,0.9007142857142857,1
2810055G20Rik,0.7108,1
E430024P14Rik,0.98,1
1700123M08Rik,0.9386666666666666,1
Gm14342,0.98,1
2810002D19Rik,0.98,1
Gm17178,0.92,1
Gm15518,1.0,1
Gm20446,0.9806666666666666,1
Fkbp1a,0.6203124223602484,1
Etohd2,0.978,1
Gm20319,0.9440000000000001,1
F730043M19Rik,0.958,1
Gm12744,0.8824812030075188,1
NONMMUG040259,0.4778096541665547,0
Gm13999,1.0,1
Tln1,0.6744790890269151,1
Rian,0.925,1
RP23-81C12.1,0.8615,1
Gm14278,0.39858001109335445,0
Gm13890,0.6947999999999999,1
Lrpprc,0.5081810827379833,1
NONMMUG006067,0.6008218623481782,1
Phc3,0.5412980528243687,1
NONMMUG027773,0.6347692307692309,1
C79798,0.9036666666666666,1
NONMMUG015736,0.5855692307692307,1
A330032B11Rik,0.9056666666666666,1
Gm16577,0.98,1
AK141895,0.5419120879120879,1
Usp16,0.49963138615770203,0
Zfp451,0.4928644688644689,0
Oxct1,0.7162258870564716,1
4930545L23Rik,0.9606666666666667,1
NONMMUG042740,0.46193797496855965,0
Gm11613,0.9186666666666666,1
Gm7457,0.938,1
Gm13845,0.92,1
Hp1bp3,0.6159790890269151,1
Rb1,0.45940464163522626,0
Klc2,0.6137258870564718,1
Gm13684,1.0,1
RP24-443D19.4,0.9229999999999999,1
4930483K19Rik,0.9440000000000001,1
Gm12002,0.9606666666666667,1
Pcnp,0.6205258870564717,1
NONMMUG026716,0.3721841015582435,0
Txndc5,0.5748362318840579,1
Gm11335,0.9606666666666667,1
NONMMUG011609,0.42490571327985527,0
Gm11714,0.985,1
Zmiz1,0.6119790890269151,1
4930557C09Rik,0.98,1
Ube2g1,0.4663094035399882,0
NONMMUG042970,0.4483477494046499,0
Gm17529,0.985,1
Rbms1,0.46559511782570245,0
Trim2,0.4997869708003141,0
Dnmt3a,0.7070000000000001,1
Suv420h1,0.5805258870564718,1
Enox2,0.5466054626532888,1
Thrap3,0.48812845115903586,0
Ghr,0.6005258870564717,1
St7,0.5584687441993289,1
Gm14546,0.96,1
Zfp329,0.6005258870564717,1
NONMMUG036446,0.4986046416352263,0
AC104908.1,0.7296095238095238,1
Tlk1,0.6672258870564718,1
NONMMUG015735,0.44447744699079034,0
Dync1i2,0.4814617844923692,0
Rere,0.6060020775326622,1
Eps8,0.4814617844923692,0
Klc1,0.6005258870564717,1
Gm16742,0.985,1
Mdn1,0.5347951178257024,1
Sec24a,0.4765721293199554,0
Gm17245,0.943,1
Kat6b,0.5529149864628126,1
Myo5a,0.6380258870564718,1
Myh9,0.5820258870564717,1
Oaz1,0.4446507682249101,0
Peli1,0.4614617844923692,0
Spen,0.44468410155824345,0
Gm20404,0.98,1
4933413J09Rik,0.998,1
NONMMUG015077,0.5095570225876073,1
Arf4,0.46813648251062445,0
Srrm1,0.4782721293199554,0
Gm16069,0.9057142857142857,1
Gm17077,1.0,1
Mcts1,0.39620709006399063,0
Arid1b,0.5316054626532888,1
Mapk6,0.5899054626532887,1
NONMMUG025245,0.5846617844923692,1
Rab11a,0.5750888634630054,1
Sf1,0.436999058712402,0
Cux1,0.5863258870564717,1
NONMMUG009178,0.4442698158439578,0
Ermp1,0.42495947101637155,0
Epn2,0.5719687441993289,1
Gm16043,0.8240000000000001,1
Hnrnpk,0.41885076822491013,0
C030005K06Rik,0.94,1
AY172335.3,0.8909999999999999,1
Gm13380,1.0,1
Elk4,0.410340423397324,0
Gm16536,0.92,1
Sparc,0.49984355789138396,0
Ncor1,0.6696666666666666,1
Sdha,0.44250289855072467,0
Gm17168,0.9207142857142857,1
Gm11722,1.0,1
Psmd1,0.44131453634085216,0
4930538E20Rik,0.96,1
Mapk1,0.7390000000000001,1
Ubn2,0.679,1
NONMMUG010867,0.5681096541665547,1
Pds5b,0.4381364825106245,0
Mkrn1,0.6451354108659956,1
Dennd1a,0.715,1
Ube2h,0.6615000000000001,1
RP23-70A15.5,0.6856666666666666,1
Anapc1,0.4586760702066549,0
NONMMUG032895,0.6466218623481782,1
Vdac1,0.6445000000000001,1
Ppp2r4,0.41215947101637157,0
Csnk1d,0.6923333333333332,1
NONMMUG027774,0.5012617844923691,1
Vdac2,0.4255174348915768,0
Scmh1,0.3649364825106244,0
Birc6,0.6856666666666666,1
Dlg1,0.6663333333333332,1
C230014O12Rik,0.98,1
Sptan1,0.6598695652173913,1
Gm13520,0.98,1
4930402H24Rik,0.4937631612765046,0
Ank3,0.34484692838658754,0
Abcb7,0.4331068394374242,0
Efr3a,0.6456666666666666,1
NONMMUG010038,0.4964375248465992,0
Atp5b,0.6465000000000001,1
Serf2,0.6796666666666666,1
Tom1l2,0.6670258870564717,1
Sertad2,0.7254999999999999,1
Mapk8ip3,0.4956031491772911,0
Gm11739,0.8806666666666666,1
Otud7b,0.6696666666666666,1
Gm12609,1.0,1
Mast2,0.7256666666666667,1
Inpp4b,0.6470258870564717,1
Pdpk1,0.522128451159036,1
Hnrnph1,0.7456666666666666,1
Abl1,0.7190000000000001,1
Fbxw11,0.7190000000000001,1
1600002D24Rik,0.976,1
Eya3,0.37188001109335445,0
Ttc3,0.705,1
Camk2d,0.6905,1
Rc3h2,0.49449511782570255,0
Tnk2,0.6037951178257025,1
2900008C10Rik,0.98,1
Rmnd5a,0.5631284511590359,1
Heg1,0.6996666666666667,1
Usp32,0.7254999999999999,1
9430041J12Rik,0.904,1
Zwint,0.743,1
Itch,0.4427938466856797,0
Rpl6,0.605836231884058,1
linc1583,0.6950454212454212,1
Gm8378,0.94,1
NONMMUG013865,0.6357358974358974,1
Ttll4,0.6888333333333333,1
Ncoa6,0.49894518530208587,0
Ankzf1,0.7431478696741854,1
Canx,0.5803592203898051,1
4930525G20Rik,0.7615000000000001,1
NONMMUG014607,0.36938001109335444,0
Gm2301,0.98,1
Mapre2,0.6863592203898051,1
Fbxl17,0.7596666666666667,1
HOTAIR,0.7789428571428572,1
Gm11033,1.0,1
Ubr3,0.6470258870564717,1
NONMMUG001790,0.6564025641025641,1
Gprasp1,0.5548375248465992,1
Lrrc16a,0.6896925537231384,1
Ddx5,0.6566695652173913,1
Gm17133,0.985,1
NONMMUG007078,0.5299698158439577,1
Gm15585,0.98,1
Gm16033,0.98,1
Gm11266,0.98,1
Rbm39,0.5462951178257025,1
NONMMUG032921,0.5958859649122807,1
Aig1,0.6870258870564717,1
Rsf1,0.7167991789819377,1
NONMMUG005979,0.5966364825106244,1
Map2k4,0.6470258870564717,1
Kazn,0.577668744199329,1
Ccnt1,0.5399335839598998,1
Anp32e,0.3687866656608076,0
NONMMUG011892,0.42562613768303825,0
1700012B15Rik,0.4341364825106244,0
Bcl2l1,0.7034658456486043,1
Plcb1,0.6470258870564717,1
Ank2,0.7846666666666667,1
NONMMUG013989,0.5242698158439577,1
NONMMUG028403,0.6459221967963387,1
Gm10629,0.9,1
Gm10714,1.0,1
NONMMUG039810,0.5647951178257026,1
Bgn,0.5560258870564717,1
Cask,0.6536925537231384,1
Gm13211,0.98,1
NONMMUG028848,0.5299698158439577,1
Gm13748,0.985,1
Amfr,0.3944594710163716,0
